true I(max) d I(650),predicted I(max) d I(650)
9.434082037438788,6.012462068224555
7.958200264633603,5.716113127090848
7.003383912870656,6.645275446184686
9.743832693425395,5.393231326142686
5.955598956046146,5.6054719866072675
6.638171025103569,5.728780528728099
5.774365461133787,5.51843313725089
4.294022416003538,5.5773444842531505
5.754649384870504,7.493607692377616
5.171453548625855,5.292530109694693
5.015818647128143,6.278518794442499
6.090116827538193,9.021306216225932
4.877791920834338,5.701779038792934
4.730103371366019,5.829611926962297
5.528918268983738,5.839337873145197
5.143184094617308,8.646953955864205
