true height75,predicted height75
0.167118329923635,0.17575065434362286
0.1799302444556446,0.1862913676426538
0.1353897552456584,0.14355106403139373
0.1394754056058787,0.15716030099637607
0.1338820125377533,0.14418993749631925
0.1440577371841449,0.14921335980661143
0.141411604381341,0.14256938005545172
0.1428328203612401,0.14342368795397012
0.1463243005881733,0.14341568708501468
0.1472616116415988,0.15162801521541802
0.1464846791151926,0.14552999895254148
0.184395636513514,0.17349552108805213
0.166810931605026,0.1566124029324373
0.1928211081985793,0.17720118590118744
0.1582172595457514,0.14350074899472767
0.1672878784803761,0.14681623174066527
