true I(max) - I(650),predicted I(max) - I(650)
0.1650316056743476,0.1617623116057743
0.1741202839996198,0.16765293743706783
0.1268947917198363,0.12801517295392348
0.1383588320182156,0.1380905872499716
0.1228341531063386,0.12731819400744515
0.1326824951070791,0.13079225197353292
0.1274855945078786,0.12868570267029938
0.119094920815536,0.12527844990555012
0.1320650411128516,0.13155493489704367
0.1272459860122259,0.1351236377336179
0.1268268777667735,0.13387844192240653
0.1679851452787295,0.16786982717531662
0.141934413962936,0.13524395794764082
0.1653274825454373,0.16040133962476658
0.1393449625604399,0.12926053423915557
0.1445401495998845,0.14081463853787346
