true I(650),predicted I(650)
0.01956722793799898,0.03305270040287792
0.0250237528926294,0.03781333511072146
0.02113721087331872,0.024986937807216256
0.01582359096626465,0.029795093425996445
0.02478694385801197,0.030762377371219517
0.02353289648652364,0.03144123677080297
0.02670210220513871,0.027733771073097248
0.03615486046389067,0.027629619640834747
0.02777597892561503,0.023420658424755224
0.0305039920806844,0.03161202716807279
0.03158182400927691,0.02566358952286263
0.03300221801784745,0.025037120235310534
0.03660186437553816,0.02950106741559594
0.04432249353049215,0.031040727461853275
0.03076782451887966,0.024422350545824246
0.03488624842609974,0.0215109411298579
