v AA,v TC,I(max)
1.36,1.58,0.20308376408612916
1.3684422110552765,1.58,0.20308376408612916
1.376884422110553,1.58,0.20308376408612916
1.3853266331658292,1.58,0.20308376408612916
1.3937688442211056,1.58,0.20308376408612916
1.402211055276382,1.58,0.20308376408612916
1.4106532663316584,1.58,0.20308376408612916
1.4190954773869346,1.58,0.20308376408612916
1.427537688442211,1.58,0.20308376408612916
1.4359798994974875,1.58,0.20308376408612916
1.444422110552764,1.58,0.20308376408612916
1.4528643216080404,1.58,0.20308376408612916
1.4613065326633166,1.58,0.20308376408612916
1.469748743718593,1.58,0.20308376408612916
1.4781909547738694,1.58,0.20308376408612916
1.4866331658291458,1.58,0.20308376408612916
1.4950753768844223,1.58,0.20308376408612916
1.5035175879396985,1.58,0.20308376408612916
1.511959798994975,1.58,0.20308376408612916
1.5204020100502513,1.58,0.20308376408612916
1.5288442211055278,1.58,0.20308376408612916
1.537286432160804,1.58,0.20308376408612916
1.5457286432160804,1.58,0.20308376408612916
1.5541708542713568,1.58,0.20308376408612916
1.5626130653266332,1.58,0.20308376408612916
1.5710552763819097,1.58,0.20308376408612916
1.5794974874371859,1.58,0.20308376408612916
1.5879396984924623,1.58,0.20308376408612916
1.5963819095477387,1.58,0.20308376408612916
1.6048241206030152,1.58,0.20282111560653715
1.6132663316582914,1.58,0.20229581864735313
1.6217085427135678,1.58,0.20229581864735313
1.6301507537688442,1.58,0.20229581864735313
1.6385929648241206,1.58,0.20203317016776112
1.647035175879397,1.58,0.20203317016776112
1.6554773869346733,1.58,0.2015078732085771
1.6639195979899497,1.58,0.2012452247289851
1.6723618090452261,1.58,0.20045727929020907
1.6808040201005026,1.58,0.20045727929020907
1.6892462311557788,1.58,0.19966933385143304
1.6976884422110552,1.58,0.19966933385143304
1.7061306532663316,1.58,0.19923620321246543
1.714572864321608,1.58,0.1992822863725736
1.7230150753768845,1.58,0.1992822863725736
1.731457286432161,1.58,0.19937445269279
1.739899497487437,1.58,0.19942053585289818
1.7483417085427135,1.58,0.1995127021731146
1.75678391959799,1.58,0.199604868493331
1.7652261306532662,1.58,0.199604868493331
1.7736683417085426,1.58,0.19978920113376383
1.782110552763819,1.58,0.19983528429387204
1.7905527638190954,1.58,0.19983528429387204
1.7989949748743719,1.58,0.19992745061408843
1.8074371859296483,1.58,0.19992745061408843
1.8158793969849245,1.58,0.19992745061408843
1.824321608040201,1.58,0.19956382053209085
1.8327638190954774,1.58,0.19879047720798754
1.8412060301507536,1.58,0.19827528324414317
1.84964824120603,1.58,0.197350376038193
1.8580904522613064,1.58,0.19621340263209214
1.8665326633165829,1.58,0.19584977255009456
1.8749748743718593,1.58,0.19503034606588304
1.8834170854271357,1.58,0.19328601237572138
1.891859296482412,1.58,0.19287629913361562
1.9003015075376883,1.58,0.19287629913361562
1.9087437185929648,1.58,0.1910581487236278
1.917185929648241,1.58,0.18982900899731053
1.9256281407035174,1.58,0.18879751631294822
1.9340703517587938,1.58,0.18879751631294822
1.9425125628140703,1.58,0.18843388623095067
1.9509547738693467,1.58,0.1872508296647416
1.959396984924623,1.58,0.1872508296647416
1.9678391959798993,1.58,0.18688719958274405
1.9762814070351757,1.58,0.18688719958274405
1.9847236180904522,1.58,0.1857502261766432
1.9931658291457284,1.58,0.18590179005849
2.001608040201005,1.58,0.18568972385833923
2.0100502512562812,1.58,0.18568972385833923
2.0184924623115577,1.58,0.18421797019270836
2.026934673366834,1.58,0.1840886593030493
2.0353768844221105,1.58,0.1840886593030493
2.043819095477387,1.58,0.1840886593030493
2.052261306532663,1.58,0.18395934841339023
2.06070351758794,1.58,0.18383003752373117
2.0691457286432158,1.58,0.1837007266340721
2.077587939698492,1.58,0.1837007266340721
2.0860301507537686,1.58,0.18344210485475398
2.094472361809045,1.58,0.18344210485475398
2.1029145728643215,1.58,0.18344210485475398
2.111356783919598,1.58,0.18273251880428537
2.1197989949748743,1.58,0.1826032079146263
2.1282412060301503,1.58,0.18256484325214364
2.136683417085427,1.58,0.18243553236248458
2.145125628140703,1.58,0.18172594631201597
2.1535678391959796,1.58,0.18146732453269787
2.162010050251256,1.58,0.1813380136430388
2.1704522613065325,1.58,0.18129964898055612
2.178894472361809,1.58,0.18117033809089705
2.1873366834170853,1.58,0.18117033809089705
2.1957788944723617,1.58,0.18117033809089705
2.2042211055276377,1.58,0.18091171631157896
2.2126633165829146,1.58,0.18194295574353897
2.2211055276381906,1.58,0.18194295574353897
2.229547738693467,1.58,0.18168433396422085
2.2379899497487434,1.58,0.18168433396422085
2.24643216080402,1.58,0.1815550230745618
2.2548743718592963,1.58,0.1815550230745618
2.2633165829145727,1.58,0.1815550230745618
2.271758793969849,1.58,0.18142571218490275
2.280201005025125,1.58,0.1820059873457123
2.288643216080402,1.58,0.18258626250652182
2.297085427135678,1.58,0.18258626250652182
2.3055276381909544,1.58,0.18195516313048424
2.313969849246231,1.58,0.1817223228568176
2.3224120603015073,1.58,0.1802960909542392
2.3308542713567837,1.58,0.1802960909542392
2.33929648241206,1.58,0.179432151304535
2.3477386934673365,1.58,0.179432151304535
2.3561809045226125,1.58,0.17880105192849738
2.3646231155778894,1.58,0.17793711227879316
2.3730653266331654,1.58,0.17793711227879316
2.3815075376884423,1.58,0.1769784907598033
2.3899497487437182,1.58,0.1769784907598033
2.3983919597989947,1.58,0.1763473913837657
2.406834170854271,1.58,0.1757162920077281
2.4152763819095475,1.58,0.1757162920077281
2.423718592964824,1.58,0.17508519263169048
2.4321608040201,1.58,0.1744540932556529
2.440603015075377,1.58,0.1744540932556529
2.449045226130653,1.58,0.17382299387961528
2.4574874371859297,1.58,0.1731918945035777
2.4659296482412056,1.58,0.17272621395624446
2.474371859296482,1.58,0.1722952556697554
2.4828140703517585,1.58,0.1720624153960888
2.491256281407035,1.58,0.17130200513039212
2.4996984924623113,1.58,0.17034486253007414
2.5081407035175873,1.58,0.17034486253007414
2.516582914572864,1.58,0.17034486253007414
2.52502512562814,1.58,0.17034486253007414
2.533467336683417,1.58,0.1685189858469236
2.541909547738693,1.58,0.1681207267445526
2.5503517587939695,1.58,0.16669310916377306
2.558793969849246,1.58,0.1651361806933344
2.5672361809045223,1.58,0.16433966248859247
2.5756783919597988,1.58,0.16331030401018387
2.5841206030150747,1.58,0.1629120449078129
2.5925628140703516,1.58,0.1629120449078129
2.6010050251256276,1.58,0.1625137858054419
2.6094472361809045,1.58,0.16261944277523116
2.6178894472361804,1.58,0.16261944277523116
2.626331658291457,1.58,0.16290237262793048
2.6347738693467333,1.58,0.16290237262793048
2.6432160804020097,1.58,0.16304383755428015
2.651658291457286,1.58,0.16318530248062982
2.660100502512562,1.58,0.16332676740697946
2.668542713567839,1.58,0.16343242437676872
2.676984924623115,1.58,0.16382101119925732
2.685427135678392,1.58,0.16417379006518548
2.693869346733668,1.58,0.16431525499153515
2.7023115577889443,1.58,0.16431525499153515
2.7107537688442207,1.58,0.16431525499153515
2.719195979899497,1.58,0.16431525499153515
2.7276381909547736,1.58,0.16431525499153515
2.7360804020100495,1.58,0.16431525499153515
2.7445226130653264,1.58,0.16449252787444524
2.7529648241206024,1.58,0.16452833583100562
2.7614070351758793,1.58,0.16452833583100562
2.7698492462311552,1.58,0.16456414378756604
2.7782914572864317,1.58,0.16456414378756604
2.786733668341708,1.58,0.16459995174412645
2.7951758793969845,1.58,0.16459995174412645
2.803618090452261,1.58,0.16463575970068683
2.812060301507537,1.58,0.16463575970068683
2.820502512562814,1.58,0.16463575970068683
2.82894472361809,1.58,0.16463575970068683
2.8373869346733667,1.58,0.16463575970068683
2.8458291457286427,1.58,0.16463575970068683
2.854271356783919,1.58,0.16463575970068683
2.8627135678391955,1.58,0.16463575970068683
2.871155778894472,1.58,0.16463575970068683
2.8795979899497484,1.58,0.16463575970068683
2.8880402010050243,1.58,0.16463575970068683
2.896482412060301,1.58,0.16463575970068683
2.904924623115577,1.58,0.16463575970068683
2.913366834170854,1.58,0.16463575970068683
2.92180904522613,1.58,0.16463575970068683
2.9302512562814065,1.58,0.16463575970068683
2.938693467336683,1.58,0.16463575970068683
2.9471356783919593,1.58,0.16463575970068683
2.9555778894472358,1.58,0.16463575970068683
2.9640201005025117,1.58,0.16463575970068683
2.9724623115577886,1.58,0.16463575970068683
2.9809045226130646,1.58,0.16463575970068683
2.9893467336683415,1.58,0.16463575970068683
2.9977889447236175,1.58,0.16463575970068683
3.006231155778894,1.58,0.16463575970068683
3.0146733668341703,1.58,0.16463575970068683
3.0231155778894467,1.58,0.16463575970068683
3.031557788944723,1.58,0.16463575970068683
3.0399999999999996,1.58,0.16463575970068683
1.36,1.5877386934673368,0.20308376408612916
1.3684422110552765,1.5877386934673368,0.20308376408612916
1.376884422110553,1.5877386934673368,0.20308376408612916
1.3853266331658292,1.5877386934673368,0.20308376408612916
1.3937688442211056,1.5877386934673368,0.20308376408612916
1.402211055276382,1.5877386934673368,0.20308376408612916
1.4106532663316584,1.5877386934673368,0.20308376408612916
1.4190954773869346,1.5877386934673368,0.20308376408612916
1.427537688442211,1.5877386934673368,0.20308376408612916
1.4359798994974875,1.5877386934673368,0.20308376408612916
1.444422110552764,1.5877386934673368,0.20308376408612916
1.4528643216080404,1.5877386934673368,0.20308376408612916
1.4613065326633166,1.5877386934673368,0.20308376408612916
1.469748743718593,1.5877386934673368,0.20308376408612916
1.4781909547738694,1.5877386934673368,0.20308376408612916
1.4866331658291458,1.5877386934673368,0.20308376408612916
1.4950753768844223,1.5877386934673368,0.20308376408612916
1.5035175879396985,1.5877386934673368,0.20308376408612916
1.511959798994975,1.5877386934673368,0.20308376408612916
1.5204020100502513,1.5877386934673368,0.20308376408612916
1.5288442211055278,1.5877386934673368,0.20308376408612916
1.537286432160804,1.5877386934673368,0.20308376408612916
1.5457286432160804,1.5877386934673368,0.20308376408612916
1.5541708542713568,1.5877386934673368,0.20308376408612916
1.5626130653266332,1.5877386934673368,0.20308376408612916
1.5710552763819097,1.5877386934673368,0.20308376408612916
1.5794974874371859,1.5877386934673368,0.20308376408612916
1.5879396984924623,1.5877386934673368,0.20308376408612916
1.5963819095477387,1.5877386934673368,0.20308376408612916
1.6048241206030152,1.5877386934673368,0.20282111560653715
1.6132663316582914,1.5877386934673368,0.20229581864735313
1.6217085427135678,1.5877386934673368,0.20229581864735313
1.6301507537688442,1.5877386934673368,0.20229581864735313
1.6385929648241206,1.5877386934673368,0.20203317016776112
1.647035175879397,1.5877386934673368,0.20203317016776112
1.6554773869346733,1.5877386934673368,0.2015078732085771
1.6639195979899497,1.5877386934673368,0.2012452247289851
1.6723618090452261,1.5877386934673368,0.20045727929020907
1.6808040201005026,1.5877386934673368,0.20045727929020907
1.6892462311557788,1.5877386934673368,0.19966933385143304
1.6976884422110552,1.5877386934673368,0.19966933385143304
1.7061306532663316,1.5877386934673368,0.19923620321246543
1.714572864321608,1.5877386934673368,0.1992822863725736
1.7230150753768845,1.5877386934673368,0.1992822863725736
1.731457286432161,1.5877386934673368,0.19937445269279
1.739899497487437,1.5877386934673368,0.19942053585289818
1.7483417085427135,1.5877386934673368,0.1995127021731146
1.75678391959799,1.5877386934673368,0.199604868493331
1.7652261306532662,1.5877386934673368,0.199604868493331
1.7736683417085426,1.5877386934673368,0.19978920113376383
1.782110552763819,1.5877386934673368,0.19983528429387204
1.7905527638190954,1.5877386934673368,0.19983528429387204
1.7989949748743719,1.5877386934673368,0.19992745061408843
1.8074371859296483,1.5877386934673368,0.19992745061408843
1.8158793969849245,1.5877386934673368,0.19992745061408843
1.824321608040201,1.5877386934673368,0.19956382053209085
1.8327638190954774,1.5877386934673368,0.19879047720798754
1.8412060301507536,1.5877386934673368,0.19827528324414317
1.84964824120603,1.5877386934673368,0.197350376038193
1.8580904522613064,1.5877386934673368,0.19621340263209214
1.8665326633165829,1.5877386934673368,0.19584977255009456
1.8749748743718593,1.5877386934673368,0.19503034606588304
1.8834170854271357,1.5877386934673368,0.19328601237572138
1.891859296482412,1.5877386934673368,0.19287629913361562
1.9003015075376883,1.5877386934673368,0.19287629913361562
1.9087437185929648,1.5877386934673368,0.1910581487236278
1.917185929648241,1.5877386934673368,0.18982900899731053
1.9256281407035174,1.5877386934673368,0.18879751631294822
1.9340703517587938,1.5877386934673368,0.18879751631294822
1.9425125628140703,1.5877386934673368,0.18843388623095067
1.9509547738693467,1.5877386934673368,0.1872508296647416
1.959396984924623,1.5877386934673368,0.1872508296647416
1.9678391959798993,1.5877386934673368,0.18688719958274405
1.9762814070351757,1.5877386934673368,0.18688719958274405
1.9847236180904522,1.5877386934673368,0.1857502261766432
1.9931658291457284,1.5877386934673368,0.18590179005849
2.001608040201005,1.5877386934673368,0.18568972385833923
2.0100502512562812,1.5877386934673368,0.18568972385833923
2.0184924623115577,1.5877386934673368,0.18421797019270836
2.026934673366834,1.5877386934673368,0.1840886593030493
2.0353768844221105,1.5877386934673368,0.1840886593030493
2.043819095477387,1.5877386934673368,0.1840886593030493
2.052261306532663,1.5877386934673368,0.18395934841339023
2.06070351758794,1.5877386934673368,0.18383003752373117
2.0691457286432158,1.5877386934673368,0.1837007266340721
2.077587939698492,1.5877386934673368,0.1837007266340721
2.0860301507537686,1.5877386934673368,0.18344210485475398
2.094472361809045,1.5877386934673368,0.18344210485475398
2.1029145728643215,1.5877386934673368,0.18344210485475398
2.111356783919598,1.5877386934673368,0.18273251880428537
2.1197989949748743,1.5877386934673368,0.1826032079146263
2.1282412060301503,1.5877386934673368,0.18256484325214364
2.136683417085427,1.5877386934673368,0.18243553236248458
2.145125628140703,1.5877386934673368,0.18172594631201597
2.1535678391959796,1.5877386934673368,0.18146732453269787
2.162010050251256,1.5877386934673368,0.1813380136430388
2.1704522613065325,1.5877386934673368,0.18129964898055612
2.178894472361809,1.5877386934673368,0.18117033809089705
2.1873366834170853,1.5877386934673368,0.18117033809089705
2.1957788944723617,1.5877386934673368,0.18117033809089705
2.2042211055276377,1.5877386934673368,0.18091171631157896
2.2126633165829146,1.5877386934673368,0.18194295574353897
2.2211055276381906,1.5877386934673368,0.18194295574353897
2.229547738693467,1.5877386934673368,0.18168433396422085
2.2379899497487434,1.5877386934673368,0.18168433396422085
2.24643216080402,1.5877386934673368,0.1815550230745618
2.2548743718592963,1.5877386934673368,0.1815550230745618
2.2633165829145727,1.5877386934673368,0.1815550230745618
2.271758793969849,1.5877386934673368,0.18142571218490275
2.280201005025125,1.5877386934673368,0.1820059873457123
2.288643216080402,1.5877386934673368,0.18258626250652182
2.297085427135678,1.5877386934673368,0.18258626250652182
2.3055276381909544,1.5877386934673368,0.18195516313048424
2.313969849246231,1.5877386934673368,0.1817223228568176
2.3224120603015073,1.5877386934673368,0.1802960909542392
2.3308542713567837,1.5877386934673368,0.1802960909542392
2.33929648241206,1.5877386934673368,0.179432151304535
2.3477386934673365,1.5877386934673368,0.179432151304535
2.3561809045226125,1.5877386934673368,0.17880105192849738
2.3646231155778894,1.5877386934673368,0.17793711227879316
2.3730653266331654,1.5877386934673368,0.17793711227879316
2.3815075376884423,1.5877386934673368,0.1769784907598033
2.3899497487437182,1.5877386934673368,0.1769784907598033
2.3983919597989947,1.5877386934673368,0.1763473913837657
2.406834170854271,1.5877386934673368,0.1757162920077281
2.4152763819095475,1.5877386934673368,0.1757162920077281
2.423718592964824,1.5877386934673368,0.17508519263169048
2.4321608040201,1.5877386934673368,0.1744540932556529
2.440603015075377,1.5877386934673368,0.1744540932556529
2.449045226130653,1.5877386934673368,0.17382299387961528
2.4574874371859297,1.5877386934673368,0.1731918945035777
2.4659296482412056,1.5877386934673368,0.17272621395624446
2.474371859296482,1.5877386934673368,0.1722952556697554
2.4828140703517585,1.5877386934673368,0.1720624153960888
2.491256281407035,1.5877386934673368,0.17130200513039212
2.4996984924623113,1.5877386934673368,0.17034486253007414
2.5081407035175873,1.5877386934673368,0.17034486253007414
2.516582914572864,1.5877386934673368,0.17034486253007414
2.52502512562814,1.5877386934673368,0.17034486253007414
2.533467336683417,1.5877386934673368,0.1685189858469236
2.541909547738693,1.5877386934673368,0.1681207267445526
2.5503517587939695,1.5877386934673368,0.16669310916377306
2.558793969849246,1.5877386934673368,0.1651361806933344
2.5672361809045223,1.5877386934673368,0.16433966248859247
2.5756783919597988,1.5877386934673368,0.16331030401018387
2.5841206030150747,1.5877386934673368,0.1629120449078129
2.5925628140703516,1.5877386934673368,0.1629120449078129
2.6010050251256276,1.5877386934673368,0.1625137858054419
2.6094472361809045,1.5877386934673368,0.16261944277523116
2.6178894472361804,1.5877386934673368,0.16261944277523116
2.626331658291457,1.5877386934673368,0.16290237262793048
2.6347738693467333,1.5877386934673368,0.16290237262793048
2.6432160804020097,1.5877386934673368,0.16304383755428015
2.651658291457286,1.5877386934673368,0.16318530248062982
2.660100502512562,1.5877386934673368,0.16332676740697946
2.668542713567839,1.5877386934673368,0.16343242437676872
2.676984924623115,1.5877386934673368,0.16382101119925732
2.685427135678392,1.5877386934673368,0.16417379006518548
2.693869346733668,1.5877386934673368,0.16431525499153515
2.7023115577889443,1.5877386934673368,0.16431525499153515
2.7107537688442207,1.5877386934673368,0.16431525499153515
2.719195979899497,1.5877386934673368,0.16431525499153515
2.7276381909547736,1.5877386934673368,0.16431525499153515
2.7360804020100495,1.5877386934673368,0.16431525499153515
2.7445226130653264,1.5877386934673368,0.16449252787444524
2.7529648241206024,1.5877386934673368,0.16452833583100562
2.7614070351758793,1.5877386934673368,0.16452833583100562
2.7698492462311552,1.5877386934673368,0.16456414378756604
2.7782914572864317,1.5877386934673368,0.16456414378756604
2.786733668341708,1.5877386934673368,0.16459995174412645
2.7951758793969845,1.5877386934673368,0.16459995174412645
2.803618090452261,1.5877386934673368,0.16463575970068683
2.812060301507537,1.5877386934673368,0.16463575970068683
2.820502512562814,1.5877386934673368,0.16463575970068683
2.82894472361809,1.5877386934673368,0.16463575970068683
2.8373869346733667,1.5877386934673368,0.16463575970068683
2.8458291457286427,1.5877386934673368,0.16463575970068683
2.854271356783919,1.5877386934673368,0.16463575970068683
2.8627135678391955,1.5877386934673368,0.16463575970068683
2.871155778894472,1.5877386934673368,0.16463575970068683
2.8795979899497484,1.5877386934673368,0.16463575970068683
2.8880402010050243,1.5877386934673368,0.16463575970068683
2.896482412060301,1.5877386934673368,0.16463575970068683
2.904924623115577,1.5877386934673368,0.16463575970068683
2.913366834170854,1.5877386934673368,0.16463575970068683
2.92180904522613,1.5877386934673368,0.16463575970068683
2.9302512562814065,1.5877386934673368,0.16463575970068683
2.938693467336683,1.5877386934673368,0.16463575970068683
2.9471356783919593,1.5877386934673368,0.16463575970068683
2.9555778894472358,1.5877386934673368,0.16463575970068683
2.9640201005025117,1.5877386934673368,0.16463575970068683
2.9724623115577886,1.5877386934673368,0.16463575970068683
2.9809045226130646,1.5877386934673368,0.16463575970068683
2.9893467336683415,1.5877386934673368,0.16463575970068683
2.9977889447236175,1.5877386934673368,0.16463575970068683
3.006231155778894,1.5877386934673368,0.16463575970068683
3.0146733668341703,1.5877386934673368,0.16463575970068683
3.0231155778894467,1.5877386934673368,0.16463575970068683
3.031557788944723,1.5877386934673368,0.16463575970068683
3.0399999999999996,1.5877386934673368,0.16463575970068683
1.36,1.5954773869346734,0.20308376408612916
1.3684422110552765,1.5954773869346734,0.20308376408612916
1.376884422110553,1.5954773869346734,0.20308376408612916
1.3853266331658292,1.5954773869346734,0.20308376408612916
1.3937688442211056,1.5954773869346734,0.20308376408612916
1.402211055276382,1.5954773869346734,0.20308376408612916
1.4106532663316584,1.5954773869346734,0.20308376408612916
1.4190954773869346,1.5954773869346734,0.20308376408612916
1.427537688442211,1.5954773869346734,0.20308376408612916
1.4359798994974875,1.5954773869346734,0.20308376408612916
1.444422110552764,1.5954773869346734,0.20308376408612916
1.4528643216080404,1.5954773869346734,0.20308376408612916
1.4613065326633166,1.5954773869346734,0.20308376408612916
1.469748743718593,1.5954773869346734,0.20308376408612916
1.4781909547738694,1.5954773869346734,0.20308376408612916
1.4866331658291458,1.5954773869346734,0.20308376408612916
1.4950753768844223,1.5954773869346734,0.20308376408612916
1.5035175879396985,1.5954773869346734,0.20308376408612916
1.511959798994975,1.5954773869346734,0.20308376408612916
1.5204020100502513,1.5954773869346734,0.20308376408612916
1.5288442211055278,1.5954773869346734,0.20308376408612916
1.537286432160804,1.5954773869346734,0.20308376408612916
1.5457286432160804,1.5954773869346734,0.20308376408612916
1.5541708542713568,1.5954773869346734,0.20308376408612916
1.5626130653266332,1.5954773869346734,0.20308376408612916
1.5710552763819097,1.5954773869346734,0.20308376408612916
1.5794974874371859,1.5954773869346734,0.20308376408612916
1.5879396984924623,1.5954773869346734,0.20308376408612916
1.5963819095477387,1.5954773869346734,0.20308376408612916
1.6048241206030152,1.5954773869346734,0.20282111560653715
1.6132663316582914,1.5954773869346734,0.20229581864735313
1.6217085427135678,1.5954773869346734,0.20229581864735313
1.6301507537688442,1.5954773869346734,0.20229581864735313
1.6385929648241206,1.5954773869346734,0.20203317016776112
1.647035175879397,1.5954773869346734,0.20203317016776112
1.6554773869346733,1.5954773869346734,0.2015078732085771
1.6639195979899497,1.5954773869346734,0.2012452247289851
1.6723618090452261,1.5954773869346734,0.20045727929020907
1.6808040201005026,1.5954773869346734,0.20045727929020907
1.6892462311557788,1.5954773869346734,0.19966933385143304
1.6976884422110552,1.5954773869346734,0.19966933385143304
1.7061306532663316,1.5954773869346734,0.19923620321246543
1.714572864321608,1.5954773869346734,0.1992822863725736
1.7230150753768845,1.5954773869346734,0.1992822863725736
1.731457286432161,1.5954773869346734,0.19937445269279
1.739899497487437,1.5954773869346734,0.19942053585289818
1.7483417085427135,1.5954773869346734,0.1995127021731146
1.75678391959799,1.5954773869346734,0.199604868493331
1.7652261306532662,1.5954773869346734,0.199604868493331
1.7736683417085426,1.5954773869346734,0.19978920113376383
1.782110552763819,1.5954773869346734,0.19983528429387204
1.7905527638190954,1.5954773869346734,0.19983528429387204
1.7989949748743719,1.5954773869346734,0.19992745061408843
1.8074371859296483,1.5954773869346734,0.19992745061408843
1.8158793969849245,1.5954773869346734,0.19992745061408843
1.824321608040201,1.5954773869346734,0.19956382053209085
1.8327638190954774,1.5954773869346734,0.19879047720798754
1.8412060301507536,1.5954773869346734,0.19827528324414317
1.84964824120603,1.5954773869346734,0.197350376038193
1.8580904522613064,1.5954773869346734,0.19621340263209214
1.8665326633165829,1.5954773869346734,0.19584977255009456
1.8749748743718593,1.5954773869346734,0.19503034606588304
1.8834170854271357,1.5954773869346734,0.19328601237572138
1.891859296482412,1.5954773869346734,0.19287629913361562
1.9003015075376883,1.5954773869346734,0.19287629913361562
1.9087437185929648,1.5954773869346734,0.1910581487236278
1.917185929648241,1.5954773869346734,0.18982900899731053
1.9256281407035174,1.5954773869346734,0.18879751631294822
1.9340703517587938,1.5954773869346734,0.18879751631294822
1.9425125628140703,1.5954773869346734,0.18843388623095067
1.9509547738693467,1.5954773869346734,0.1872508296647416
1.959396984924623,1.5954773869346734,0.1872508296647416
1.9678391959798993,1.5954773869346734,0.18688719958274405
1.9762814070351757,1.5954773869346734,0.18688719958274405
1.9847236180904522,1.5954773869346734,0.1857502261766432
1.9931658291457284,1.5954773869346734,0.18590179005849
2.001608040201005,1.5954773869346734,0.18568972385833923
2.0100502512562812,1.5954773869346734,0.18568972385833923
2.0184924623115577,1.5954773869346734,0.18421797019270836
2.026934673366834,1.5954773869346734,0.1840886593030493
2.0353768844221105,1.5954773869346734,0.1840886593030493
2.043819095477387,1.5954773869346734,0.1840886593030493
2.052261306532663,1.5954773869346734,0.18395934841339023
2.06070351758794,1.5954773869346734,0.18383003752373117
2.0691457286432158,1.5954773869346734,0.1837007266340721
2.077587939698492,1.5954773869346734,0.1837007266340721
2.0860301507537686,1.5954773869346734,0.18344210485475398
2.094472361809045,1.5954773869346734,0.18344210485475398
2.1029145728643215,1.5954773869346734,0.18344210485475398
2.111356783919598,1.5954773869346734,0.18273251880428537
2.1197989949748743,1.5954773869346734,0.1826032079146263
2.1282412060301503,1.5954773869346734,0.18256484325214364
2.136683417085427,1.5954773869346734,0.18243553236248458
2.145125628140703,1.5954773869346734,0.18172594631201597
2.1535678391959796,1.5954773869346734,0.18146732453269787
2.162010050251256,1.5954773869346734,0.1813380136430388
2.1704522613065325,1.5954773869346734,0.18129964898055612
2.178894472361809,1.5954773869346734,0.18117033809089705
2.1873366834170853,1.5954773869346734,0.18117033809089705
2.1957788944723617,1.5954773869346734,0.18117033809089705
2.2042211055276377,1.5954773869346734,0.18091171631157896
2.2126633165829146,1.5954773869346734,0.18194295574353897
2.2211055276381906,1.5954773869346734,0.18194295574353897
