true I(max) - I(450),predicted I(max) - I(450)
0.06763290509648912,0.06646223082116567
0.05137276837911785,0.05234035273102613
0.05800011260725857,0.056860648443646966
0.05543082646176074,0.060071311587810775
0.06355230323113398,0.06219238226150016
0.05660685983827801,0.055118685901101326
0.05196512457627185,0.055369783312249066
0.0613140309761421,0.058907651658105464
0.06524029765435248,0.07117347530829281
0.06154130021848644,0.06271000895708144
0.06441861607479975,0.06303172187582273
0.059143701372149,0.06672961448942438
0.05344217889648349,0.0560828915391524
0.06920249811290935,0.06963699318741948
0.06992201475484654,0.058849942598502326
0.07685516974641839,0.06634990870875421
0.05056898938998616,0.052077274543451915
0.05882806951440611,0.05164242086390022
0.05495633770638896,0.04831735598809158
0.04863061763783147,0.05043597758415547
0.05110436932670505,0.05001983088171221
0.04966784367274621,0.047003343871705114
0.05406687780117311,0.05257863837968411
0.04195346580524624,0.04853611111278471
0.047696090643431,0.0496193024048744
0.06636690713225168,0.06945063084040615
0.04690138693379287,0.04973748142947395
0.06731547150940051,0.06393208833193566
0.04758211013427258,0.050246215588682766
0.04855407818243287,0.0535847616296257
0.04964956181725097,0.049689839807682004
0.05718992236470294,0.061897358263323723
0.06468640142377619,0.06744843659647251
0.05318853724405911,0.053285542490743056
0.04946995034023893,0.0520574155040772
0.06001597019539837,0.059777276122028024
0.05170672954289526,0.05032852045583237
0.0680806346918163,0.0684691736367837
0.0552286488304978,0.05548346075287987
0.07265013239852888,0.06639599303237313
0.06231055835260541,0.05487942435294766
0.0629499586305523,0.06467134117051804
0.05988406643371152,0.06399398120820131
0.04885794265397375,0.05654505495658211
