true height50,predicted height50
0.119535358544728,0.13705343628662497
0.100541567874773,0.1469885918515358
0.101546720501216,0.1124317776640174
0.1004370344420502,0.1088777480713389
0.1149978209138082,0.11714670259323437
0.09956558356315068,0.10635778378698554
0.09879484825465393,0.104541716160132
0.1169804627541063,0.1076953625167347
0.1347347967795394,0.1327058021138477
0.1185972036587095,0.11789776223770485
0.1228963963713814,0.13226611654070586
0.1112519036433973,0.1373942101004489
0.09184580149187366,0.10788558724507209
0.1353459791004868,0.1746426902063241
0.1496378262349233,0.13720498448355
0.16071645201904,0.14782452282009365
0.1227475078981619,0.12859209169967753
0.1247683882272772,0.12662141627065623
0.120142928111156,0.12393275409644326
0.1319000827746871,0.14395806634727865
0.1286355120496648,0.1306546373577167
0.1304158594430535,0.13273689865148003
0.13280758113788,0.12891143342311348
0.1367732451902872,0.14206397766439763
0.1345606564543349,0.1314472225681683
0.1678039097304511,0.166406088962025
0.1550855848715778,0.16533218368323627
0.1759922403212292,0.174794577512711
0.1463217320121832,0.12858402786520368
0.1551493589347678,0.11449519186976409
0.154847818731437,0.13557346393439418
0.1702345683120146,0.15120446551638755
0.1904222628077219,0.1674294856914906
0.1748452797599583,0.18292045666849516
0.1717603609153656,0.1714940438930184
0.176637872669627,0.17170876993490164
0.1618614424108286,0.1511167378795934
0.1961391035173746,0.19280082194049886
0.1731225037020276,0.17511327321621845
0.1981639786935578,0.19491566381899889
0.1762229271075096,0.17775428882277527
0.194143024295557,0.19635218836345444
0.1878108910929677,0.18954580312798613
0.1774081924984409,0.17136252712530595
