true weight50,predicted weight50
54.27300000000002,64.8400000000001
49.10399999999998,62.42099999999999
50.83000000000004,60.83940000000005
54.91100000000006,56.17062500000001
52.86799999999999,63.197300000000006
51.17900000000003,61.131900000000044
51.84900000000005,60.81891250000003
52.86099999999999,51.96995000000002
62.36100000000005,53.214774999999996
54.25,52.71066250000003
59.02199999999993,52.475300000000026
60.41999999999996,52.59687499999999
52.21299999999997,58.80782500000002
52.221,54.055825000000006
53.916,56.76896250000002
63.46899999999999,55.39662499999996
61.39099999999996,52.24905
61.70600000000002,55.56430000000008
62.40400000000005,56.95147500000003
61.05100000000004,60.9136125
66.52300000000002,54.469700000000024
62.42099999999999,49.104
59.30600000000004,60.99397499999998
60.75199999999995,56.38874999999997
60.68499999999995,57.14387500000006
60.37700000000001,58.611062500000045
64.84000000000003,54.27299999999998
67.91100000000006,54.23796250000002
61.10199999999998,57.46290000000001
49.09799999999996,54.26765
50.125,57.28285000000003
52.16299999999995,55.601575000000025
51.46499999999997,52.17610000000002
50.43200000000002,55.861125
51.48600000000005,54.12014999999999
52.19900000000007,51.729237499999975
55.26000000000005,53.443
51.137,53.272675000000035
58.00700000000006,55.10252499999999
56.98300000000006,52.22762499999997
55.23000000000002,52.44629999999995
51.46499999999997,58.15400000000002
48.36599999999999,53.139000000000024
