true I(max) d I(650),predicted I(max) d I(650)
7.886108257185735,10.466028898635296
17.05681177430022,13.293390999318913
12.25553438528739,13.126078963564286
6.684644797269915,6.2429293573106595
7.738318217876542,8.477753052476894
14.88450838419888,13.54331502956388
11.51307353256375,12.485344247162518
8.628285847584822,4.490686169548345
4.101712308507177,11.22663550468884
9.25285652694013,7.62129977794857
5.485577416318353,4.377396629187675
5.209659257451631,4.657557116338973
11.69330879820173,13.774237004605215
11.32827654626424,13.602142063614087
8.66239540546556,8.402288238313567
9.355151331944263,9.140783919868019
18.08307111654765,10.05273967039562
23.7937816730206,13.545528340534867
16.65272525553856,19.1328088176703
12.809123882076,11.04700528069194
11.14105273650184,17.032202801168705
14.44604089218869,15.831563055726173
6.65546431819851,8.3853423347567
10.52783110630149,11.893043839564672
11.58774435095849,9.059586482598823
15.44202796522053,15.553480448972314
8.552274674812889,5.8836540796589585
5.333348928774233,10.527092036015887
5.25733529185532,8.410289174451307
4.568123203021639,6.092911297184756
4.246133219504765,4.941033232071729
4.415029022801832,4.374766487134325
4.756181503084432,5.951782566568848
4.467324391794972,7.6631152229844
3.994079528133801,4.174117806964067
4.61590681236295,4.960227187249515
3.721288932599405,4.250760332766639
3.839965694096691,4.766681847968105
3.753260902806927,3.8683476283671245
4.113445454646652,4.481185225783838
4.392913623029896,4.762460749949517
