true I(400),predicted I(400)
0.2161683558374221,0.2027344308814354
0.2128649227771589,0.21214601234652206
0.1848049209312217,0.20171566517328426
0.1708463661412896,0.17939744350623194
0.2031943781691616,0.1953422152638629
0.2017954413335914,0.21122758000838435
0.2171730500239844,0.2179518912991904
0.1954860552378074,0.1984149497228463
0.1873136043542005,0.18022117589883932
0.2033158941531824,0.20741229618604978
0.223547568386375,0.21928628722107243
0.2008428586494335,0.2084124931125666
0.1865292017546148,0.1973994539450243
0.2289183338869425,0.22115712400047854
0.1751348953573258,0.1865292017546149
