true I(650),predicted I(650)
0.02199280417136128,0.021308637552875164
0.007996810984206308,0.030685666754037576
0.007662528996558058,0.014380484728357134
0.01166641157831683,0.010419931504594545
0.01306474260417597,0.01686243204885292
0.01361457305143647,0.011170339503674746
0.01137161412869232,0.01392897234025289
0.01291472424996089,0.012620291924231777
0.02759678085106057,0.024530883363859328
0.01859408356611706,0.01294831281914948
0.01516659449564944,0.023223274882318685
0.01741431445075744,0.01682912033821332
0.009512518734090572,0.012039410654328161
0.02323831341970385,0.04067331566155019
0.01956722793799898,0.027100532047285908
0.0250237528926294,0.026721959230990938
0.02113721087331872,0.025692603386002728
0.01582359096626465,0.02570928988251796
0.02478694385801197,0.028856926658983706
0.02353289648652364,0.03336247944292818
0.02670210220513871,0.027714526605685373
0.03615486046389067,0.027797495720016406
0.02777597892561503,0.026411524907505972
0.0305039920806844,0.031875632290942896
0.03158182400927691,0.026365532963157308
0.03300221801784745,0.02891981088297822
0.03660186437553816,0.04160328359085584
0.04432249353049215,0.04817734071563006
0.03076782451887966,0.025614134347430255
0.03488624842609974,0.0159091216715525
0.03403453283316282,0.029037501186441682
0.03999137706099105,0.03342152498763961
0.05003426252481769,0.04507361537225095
0.05022531338555569,0.04927095091181963
0.04632519236184268,0.050895776521298966
0.04576386632574972,0.04358682749777308
0.04408958141739411,0.033717137931169296
0.05842199772544589,0.059234439548985704
0.04586011555310957,0.04755265570601568
0.0655630011072468,0.05877585203458986
0.05559525146878787,0.04775107570771599
0.06159834791435976,0.06445101160149505
0.05666708506123296,0.05462573006357914
0.04822998819652646,0.04365200137205223
