true weight75,predicted weight75
42.40800000000002,39.80460000000003
39.99700000000007,34.51102499999996
39.64400000000001,41.016825
39.98099999999999,38.435800000000036
40.00300000000004,40.070375000000034
44.11099999999999,40.63737499999996
43.44499999999994,42.926124999999935
37.91800000000001,40.18250000000003
40.37300000000005,40.688649999999996
40.68100000000004,40.08057500000005
40.36199999999997,39.78747500000002
43.11599999999999,37.95349999999999
45.15999999999997,42.65959999999995
41.41099999999994,36.04129999999998
35.5569999999999,37.248724999999936
35.904,40.93199999999993
35.89499999999998,36.50495000000001
35.59100000000001,34.373724999999986
38.66100000000006,35.400774999999996
35.56200000000001,35.24934999999998
35.904,34.69252499999999
37.62799999999993,35.54744999999998
33.53200000000004,35.64042499999995
34.18599999999992,36.32459999999999
35.22899999999993,34.236025000000026
34.5569999999999,35.57612499999991
34.54300000000001,35.03769999999999
35.58199999999999,35.44779999999999
33.51800000000003,34.53657499999995
32.50099999999998,36.64160000000002
32.83199999999999,34.78117500000004
33.85699999999997,37.83707500000004
34.87199999999996,36.88624999999996
35.20400000000006,34.969125000000005
34.51900000000001,35.118375000000015
35.22400000000005,33.548975
34.89599999999996,34.008525000000006
36.94299999999998,35.73374999999995
35.22400000000005,34.51047499999997
38.31900000000007,36.5363
37.28599999999994,35.16595000000003
37.26499999999999,36.96959999999997
36.24299999999994,36.76335000000002
33.82900000000006,35.262024999999994
