true weight50,predicted weight50
64.822,60.52182499999999
61.39099999999996,51.557799999999986
61.70600000000002,62.004200000000004
61.35700000000003,59.839025000000014
61.39099999999996,61.064975000000004
66.86300000000006,58.573774999999976
64.83099999999996,63.0202
59.29699999999997,61.49642500000002
61.43399999999997,61.4083
62.06400000000002,62.60010000000004
60.37700000000001,61.451125000000026
64.84000000000003,58.14325
67.57100000000003,63.143499999999975
62.12400000000002,53.9145
52.15499999999997,57.96222500000001
53.53699999999998,60.52934999999999
53.52199999999993,54.02992499999998
53.58100000000002,54.85735
58.35600000000005,52.70820000000001
51.82099999999997,53.611025000000005
53.53699999999998,52.90394999999997
57.66600000000005,52.85455000000006
52.56299999999999,53.304349999999985
50.44600000000003,54.510400000000004
52.51900000000001,50.73150000000004
51.85699999999997,52.84765
50.45999999999998,51.864650000000054
54.59899999999999,52.45879999999998
49.44000000000005,52.47460000000003
49.11800000000005,57.097150000000035
49.44000000000005,50.91760000000001
50.80899999999997,56.872099999999975
52.16299999999995,55.982850000000006
52.48999999999995,51.826
50.774,52.14720000000001
52.17000000000002,50.72255
52.88300000000004,50.43942500000003
55.26000000000005,53.44269999999999
51.82800000000003,51.64607500000005
58.34800000000007,55.007625000000004
56.63300000000004,51.42732500000001
55.57100000000003,55.66179999999997
53.87099999999992,54.902625000000036
49.05000000000007,53.106950000000005
