true I(max),predicted I(max)
0.1868673206110447,0.1408237543294719
0.1669481431189441,0.1247774105427899
0.1742542616619473,0.14314925165517492
0.1991371932770883,0.19975763580379352
0.201545490020261,0.1645161558734383
0.1546583984408366,0.16712253661640378
0.1852697126993668,0.1520467866572462
0.1505344569239362,0.18525962549441996
0.1419322000395445,0.1559987634850012
0.1524438253505655,0.16383734634795338
0.189156716790403,0.21832179942000032
0.1757424178789437,0.20900953317560492
0.1786298363971533,0.15676033535095987
0.1649997170835524,0.1663988854571739
0.1673876271473193,0.17392416495256607
0.1605981136378245,0.1692710202364699
0.1793163985885643,0.13350377244853193
0.1730048178681364,0.16405295851268786
0.1989407503098189,0.14657770773839657
0.1652318626637975,0.16998848902315242
0.1663095645462192,0.17184615689606303
0.1750350854916044,0.16215847087895888
0.1782326138242919,0.17676749982267015
0.1597174841954135,0.1677646670072743
0.1510467426383691,0.17436131173509475
0.1735493271601891,0.1373523173695592
0.1705781518434397,0.16249474718600238
0.18687133363319,0.172418653845184
0.1622827644668785,0.15529089399449517
0.1620437647555032,0.15710673863635
0.1533518110929726,0.19219291581365874
0.1262279520643319,0.17830948980881128
0.1305467768048452,0.16077743164112512
0.1281524476729305,0.16154874901594266
0.1467739725293752,0.16463722870000488
0.1278690134822897,0.16182296328475454
0.1247774105427899,0.16694814311894396
0.1476374782421774,0.15410784800232397
0.1673549456067156,0.2008031353119228
0.1493678537679528,0.17997911950600412
0.1551057044087813,0.17145907776519323
0.1408237543294718,0.1868673206110447
0.1185668909401154,0.15715118764140948
0.1699472281569415,0.20993242340062582
0.1845988336123466,0.1766545303634936
0.1991440368922492,0.1930504102578891
0.148032002593155,0.15218684537118704
0.1541824229844803,0.14440453373733747
0.1476210969643505,0.14663573255787668
0.1562153915936028,0.16853027541590715
0.1541876967130173,0.15759827390198916
0.1552497812794266,0.15146108209052866
0.1598410200384666,0.15670636079562156
0.1577499780929103,0.1692418925126804
0.1584087017760504,0.16169146463124018
0.2009873632965769,0.19435583473610454
0.1785362783384742,0.1518638669321994
0.2096499760759295,0.17661433841748214
0.1701127870793195,0.15366695489932888
0.1794263980259843,0.14792491837943175
0.1796725996400625,0.1510910601552839
0.1988295294943661,0.16541645000344504
0.22276546351961,0.1872832972749352
0.2014395483819878,0.19653487107202733
0.196495336085485,0.20287936007152624
0.2066458577673262,0.20025032633375944
0.1877148071822762,0.17271315477423152
0.2301794208632827,0.22967637310457095
0.2007368281172766,0.20157142248796373
0.2344890448928223,0.22670796153280795
0.2073782062838123,0.19334616426935122
0.2256180036108331,0.2298866117324975
0.2177529243098235,0.21146547316264205
0.2018371638254278,0.18814518808130404
