v AA,v TC,I(max)
0.6,0.62,0.21083393391070296
0.614070351758794,0.62,0.21083393391070296
0.6281407035175879,0.62,0.21083393391070296
0.6422110552763819,0.62,0.21083393391070296
0.6562814070351759,0.62,0.21083393391070296
0.6703517587939698,0.62,0.21083393391070296
0.6844221105527638,0.62,0.21083393391070296
0.6984924623115578,0.62,0.21083393391070296
0.7125628140703517,0.62,0.21083393391070296
0.7266331658291457,0.62,0.21083393391070296
0.7407035175879397,0.62,0.21083393391070296
0.7547738693467336,0.62,0.21083393391070296
0.7688442211055276,0.62,0.21083393391070296
0.7829145728643215,0.62,0.21083393391070296
0.7969849246231155,0.62,0.21083393391070296
0.8110552763819094,0.62,0.21083393391070296
0.8251256281407034,0.62,0.21083393391070296
0.8391959798994975,0.62,0.21083393391070296
0.8532663316582914,0.62,0.21083393391070296
0.8673366834170854,0.62,0.21083393391070296
0.8814070351758794,0.62,0.21083393391070296
0.8954773869346733,0.62,0.21083393391070296
0.9095477386934673,0.62,0.21083393391070296
0.9236180904522613,0.62,0.21083393391070296
0.9376884422110552,0.62,0.21083393391070296
0.9517587939698492,0.62,0.21083393391070296
0.9658291457286432,0.62,0.21083393391070296
0.9798994974874371,0.62,0.21083393391070296
0.9939698492462311,0.62,0.21083393391070296
1.0080402010050251,0.62,0.21139152140611359
1.022110552763819,0.62,0.21194910890152427
1.0361809045226131,0.62,0.21194910890152427
1.050251256281407,0.62,0.212170884933574
1.064321608040201,0.62,0.21251299122750772
1.0783919597989948,0.62,0.21134299787321012
1.092462311557789,0.62,0.21167880933657107
1.1065326633165828,0.62,0.2100067516849912
1.120603015075377,0.62,0.20979127048351423
1.1346733668341709,0.62,0.20979127048351423
1.1487437185929648,0.62,0.20936030808056025
1.1628140703517587,0.62,0.20936030808056025
1.1768844221105526,0.62,0.20925256747982174
1.1909547738693467,0.62,0.20914482687908328
1.2050251256281408,0.62,0.20731580025920932
1.2190954773869347,0.62,0.20549933302771425
1.2331658291457286,0.62,0.20299673390479062
1.2472361809045225,0.62,0.20118026667329564
1.2613065326633164,0.62,0.19943790771730807
