true I(max) - I(650),predicted I(max) - I(650)
0.1615804751919804,0.15673225191947057
0.1336591427150925,0.13695622280735578
0.1532423938307891,0.16283942047305128
0.1393459769214581,0.15891162183350366
0.1606392861865484,0.12618540706104286
0.1479921191875015,0.1432618612717342
0.1459578145683544,0.1485767858012537
0.1585310849806992,0.12210280631164097
0.168276635999108,0.16185744371756478
0.1717276654857344,0.14490149524446708
0.1428902181208256,0.1382232419497392
0.1678620760532851,0.1319981615062781
0.1062348232044823,0.1275535103734367
0.1245400557470558,0.15341119194098923
0.1641152364534052,0.14596492275024683
0.137018272681548,0.14536067621257448
0.1449439171969919,0.14230528055970654
0.1343106427040875,0.15156612341977713
0.1420812306278442,0.14248135459853156
0.1307737702018357,0.15633282887334096
0.1090543722060248,0.14027269039887394
0.1467089147372376,0.16584322392440967
0.1182311410801256,0.14319055965224528
0.1228842478082872,0.13467461540192122
0.1164860360946137,0.13464199467176505
0.1337092299251992,0.14550129034490575
0.1142544404308532,0.1311525326352294
0.1134057964140975,0.11592194794240607
0.1347227539922165,0.1276114514832123
0.139758164755655,0.1659377625873316
0.1272459860122259,0.13495972814806984
0.1679851452787295,0.16457713177021505
0.141934413962936,0.1447596748716155
0.1653274825454373,0.15677229204360732
0.1393449625604399,0.13287686240547827
0.1445401495998845,0.12983680025637062
0.1741202839996198,0.16024229005848495
0.1268947917198363,0.12583621639697615
0.1383588320182156,0.12636826281384275
0.1228341531063386,0.1166532903894379
0.1326824951070791,0.13536908194187913
0.1274855945078786,0.13247964642137117
0.119094920815536,0.11983306822388648
0.1320650411128516,0.13847018142243966
0.1456380668068996,0.12891969964909636
0.1689260437855755,0.16631265954865898
0.1517829548150245,0.15356472764391507
0.1640196556964734,0.16539795174393218
0.1610858392485905,0.15666176722644093
0.1536071756289013,0.15443913183952346
0.158838152433375,0.15203075237969216
0.1727312009947923,0.16092119134702557
0.1512142349964321,0.15250042747999698
0.1501701437236423,0.14888977213965765
0.1608819914415765,0.15624769894143406
0.1436252257648821,0.14760013622592688
0.1717574231378368,0.17062687002379534
0.154876712564167,0.15414359189557544
