true I(max) - I(450),predicted I(max) - I(450)
0.074411111574207,0.06814758137573086
0.0568698251613548,0.06417275941658067
0.06516153579139335,0.06510152036304218
0.07362076156900281,0.07128116370983932
0.07405106433807919,0.07204034259721234
0.05857479516835304,0.0605176541128703
0.07081492717669359,0.07168896866453928
0.04704795884764271,0.061262473222772854
0.04985119154164723,0.052447796779321224
0.05604768873377361,0.050591770518504296
0.0725524530065611,0.06744809971868018
0.06637150358789375,0.06250151590347587
0.07202384999373786,0.06640886664553786
0.06354873317633794,0.06779074811181739
0.06178675451780077,0.06220830766022376
