v AA,v TC,I nm
0.6,0.62,536.94325
0.614070351758794,0.62,536.94325
0.6281407035175879,0.62,536.94325
0.6422110552763819,0.62,536.94325
0.6562814070351759,0.62,536.94325
0.6703517587939698,0.62,536.94325
0.6844221105527638,0.62,536.94325
0.6984924623115578,0.62,536.94325
0.7125628140703517,0.62,536.94325
0.7266331658291457,0.62,536.94325
0.7407035175879397,0.62,536.94325
0.7547738693467336,0.62,536.94325
0.7688442211055276,0.62,536.94325
0.7829145728643215,0.62,536.94325
0.7969849246231155,0.62,536.94325
0.8110552763819094,0.62,536.94325
0.8251256281407034,0.62,536.94325
0.8391959798994975,0.62,536.94325
0.8532663316582914,0.62,536.94325
0.8673366834170854,0.62,536.94325
0.8814070351758794,0.62,536.94325
0.8954773869346733,0.62,536.94325
0.9095477386934673,0.62,536.94325
0.9236180904522613,0.62,536.94325
0.9376884422110552,0.62,536.94325
0.9517587939698492,0.62,536.94325
0.9658291457286432,0.62,536.94325
0.9798994974874371,0.62,536.94325
0.9939698492462311,0.62,536.94325
1.0080402010050251,0.62,536.94325
1.022110552763819,0.62,536.8052500000001
1.0361809045226131,0.62,536.8052500000001
1.050251256281407,0.62,536.710375
1.064321608040201,0.62,536.641375
1.0783919597989948,0.62,536.5465
1.092462311557789,0.62,536.5465
1.1065326633165828,0.62,536.5465
1.120603015075377,0.62,536.5896250000001
1.1346733668341709,0.62,536.5896250000001
1.1487437185929648,0.62,536.5896250000001
1.1628140703517587,0.62,536.63275
1.1768844221105526,0.62,536.63275
1.1909547738693467,0.62,536.63275
1.2050251256281408,0.62,536.63275
1.2190954773869347,0.62,536.63275
1.2331658291457286,0.62,536.63275
1.2472361809045225,0.62,536.6413749999999
1.2613065326633164,0.62,536.6413749999999
1.2753768844221105,0.62,536.6413749999999
1.2894472361809044,0.62,536.6413749999999
1.3035175879396985,0.62,536.6413749999999
1.3175879396984924,0.62,536.6413749999999
1.3316582914572863,0.62,536.6413749999999
1.3457286432160802,0.62,536.6413749999999
1.3597989949748743,0.62,536.6845000000001
1.3738693467336682,0.62,536.6845000000001
1.3879396984924623,0.62,536.81385
1.4020100502512562,0.62,536.84835
1.4160804020100501,0.62,536.84835
1.430150753768844,0.62,536.84835
1.444221105527638,0.62,536.822475
1.458291457286432,0.62,536.7966
1.4723618090452262,0.62,536.7966
1.48643216080402,0.62,536.7966
1.500502512562814,0.62,536.74485
1.5145728643216079,0.62,536.74485
1.5286432160804018,0.62,536.74485
1.5427135678391959,0.62,536.74485
1.55678391959799,0.62,536.82245
1.570854271356784,0.62,536.82245
1.5849246231155778,0.62,536.82245
1.5989949748743717,0.62,536.848325
1.6130653266331656,0.62,536.762075
1.6271356783919595,0.62,536.76205
1.6412060301507538,0.62,536.7189250000001
1.6552763819095477,0.62,536.7189250000001
1.6693467336683416,0.62,536.6758000000002
1.6834170854271355,0.62,536.6326500000002
1.6974874371859294,0.62,536.6326500000002
1.7115577889447233,0.62,536.8482000000001
1.7256281407035177,0.62,536.9344250000001
1.7396984924623116,0.62,537.2965750000001
1.7537688442211055,0.62,537.6759750000001
1.7678391959798994,0.62,537.9519000000001
1.7819095477386933,0.62,538.4175250000001
1.7959798994974872,0.62,538.684825
1.8100502512562815,0.62,538.6675750000002
1.8241206030150754,0.62,538.6589500000001
1.8381909547738693,0.62,538.633075
1.8522613065326632,0.62,538.6158250000001
1.866331658291457,0.62,538.6158250000001
1.880402010050251,0.62,538.6072
1.8944723618090449,0.62,538.5727
1.9085427135678392,0.62,538.581325
1.9226130653266331,0.62,538.538225
1.936683417085427,0.62,538.5037500000001
1.950753768844221,0.62,538.4779000000001
1.9648241206030148,0.62,538.486525
1.9788944723618087,0.62,538.434825
1.992964824120603,0.62,538.2624250000001
2.007035175879397,0.62,538.193475
2.021105527638191,0.62,537.9003749999999
2.0351758793969847,0.62,537.857275
2.0492462311557786,0.62,537.6417749999998
2.0633165829145725,0.62,537.4521249999997
2.077386934673367,0.62,537.2193749999994
2.091457286432161,0.62,537.0210999999995
2.1055276381909547,0.62,537.2708499999995
2.1195979899497486,0.62,538.0029749999995
2.1336683417085425,0.62,538.1493999999996
2.1477386934673364,0.62,539.1743749999995
2.1618090452261307,0.62,539.7600749999995
2.1758793969849246,0.62,540.3457749999995
2.1899497487437185,0.62,540.6386249999995
2.2040201005025124,0.62,541.0778999999995
2.2180904522613063,0.62,541.6635999999995
2.2321608040201,0.62,541.8100249999995
2.246231155778894,0.62,542.1028749999995
2.2603015075376884,0.62,542.2492999999995
2.2743718592964823,0.62,542.2492999999995
2.2884422110552762,0.62,542.2492999999995
2.30251256281407,0.62,542.3957249999995
2.316582914572864,0.62,542.2492999999995
2.330653266331658,0.62,541.4737499999995
2.3447236180904523,0.62,540.3104249999997
2.358793969849246,0.62,540.0175749999996
2.37286432160804,0.62,539.2854499999996
2.386934673366834,0.62,538.8461749999997
