true weight75,predicted weight75
37.26499999999999,36.606299999999955
38.31900000000007,36.942749999999975
36.94299999999998,35.47522499999995
36.24299999999994,38.46217499999998
38.64999999999998,35.631499999999996
41.41099999999994,35.955075
34.87199999999996,37.50782499999998
35.20400000000006,35.304174999999994
36.59000000000003,36.752274999999926
34.51900000000001,34.90602500000002
37.28599999999994,36.114200000000025
39.69399999999996,35.48195
40.37300000000005,38.83417499999997
35.58199999999999,35.69919999999998
35.92499999999995,41.564075000000045
35.904,39.73414999999994
33.82900000000006,36.20355
42.40800000000002,36.74744999999997
34.5569999999999,36.049824999999984
35.22400000000005,36.478299999999976
35.22400000000005,35.561799999999984
36.24700000000007,39.08230000000004
40.36199999999997,36.44197499999999
34.54300000000001,34.89442499999998
33.85699999999997,37.122674999999994
35.58600000000001,36.77069999999999
40.00300000000004,38.27072500000004
35.5569999999999,36.99147499999994
34.89599999999996,35.13650000000001
34.89599999999996,39.960825000000014
36.27199999999993,33.98147500000001
37.62300000000005,37.53485000000005
40.68100000000004,38.457425000000015
34.18599999999992,37.29440000000001
40.36799999999994,37.51854999999996
39.99700000000007,37.44597499999997
37.91800000000001,39.48750000000005
35.56200000000001,35.48979999999999
32.83199999999999,35.17665000000002
36.61099999999999,35.18649999999999
39.64400000000001,36.58214999999997
39.98099999999999,37.48070000000003
37.62799999999993,36.55724999999999
32.50099999999998,36.90354999999998
36.62,38.26345000000003
44.11099999999999,37.804999999999986
43.44499999999994,43.03767499999994
38.66100000000006,37.336500000000015
39.63300000000004,36.70887499999999
34.90499999999997,38.35347500000001
35.53200000000004,35.54249999999996
33.51800000000003,35.06267499999996
34.20999999999992,37.25227500000002
38.32399999999996,35.465999999999966
45.15999999999997,38.99404999999995
35.89499999999998,37.070875000000015
35.59100000000001,35.22149999999998
34.91500000000008,35.98832499999996
36.95799999999997,38.14900000000001
35.596,39.10527499999997
35.22899999999993,34.010400000000025
34.21299999999997,37.674674999999965
35.58199999999999,40.05865000000002
35.904,35.227425
33.53200000000004,36.11954999999998
39.04700000000003,37.54597499999998
35.92499999999995,36.418400000000005
39.03100000000006,37.3694
35.58199999999999,35.41309999999994
46.78300000000002,36.796749999999975
36.298,37.20085000000006
