true I(650),predicted I(650)
0.06159834791435976,0.0642286137003447
0.0655630011072468,0.05869712663200209
0.05842199772544589,0.05990163325243675
0.05666708506123296,0.045783411639460474
0.03591432295961385,0.05133510143119069
0.02323831341970385,0.03949733971176857
0.05003426252481769,0.0343834921798495
0.05022531338555569,0.04416621084230987
0.03086055727798028,0.03764766375497833
0.04632519236184268,0.05036425345997527
0.05559525146878787,0.04417390702622016
0.03639644095748562,0.048407213469754365
0.02759678085106057,0.025809327064507576
0.04432249353049215,0.03900648707221723
0.02981782453452664,0.02362111949538121
0.0250237528926294,0.029684435838126116
0.04822998819652646,0.04233707970659743
0.02199280417136128,0.026669729262114934
0.03300221801784745,0.03145584972794946
0.04576386632574972,0.03966990263768437
0.04586011555310957,0.04608973349236175
0.02526449178533058,0.026756025970476483
0.01516659449564944,0.025650069118842794
0.03660186437553816,0.042571614514787456
0.03999137706099105,0.02901896555377779
0.02528684541906431,0.019712751575009978
0.01306474260417597,0.02142375229076143
0.01956722793799898,0.03560782841753725
0.04408958141739411,0.028248706725818633
0.01740763664608169,0.01821120727375311
0.02142981257896483,0.03163823060203192
0.03962121569996377,0.016830117953894025
0.01859408356611706,0.022007941196277355
0.0305039920806844,0.03132289528674802
0.04639187423526676,0.010554945107327941
0.007996810984206308,0.03639819229532386
0.01291472424996089,0.020422178684382196
0.02353289648652364,0.029966460479120542
0.03403453283316282,0.022812473913539
0.018784682635473,0.032253638453384595
0.007662528996558058,0.019730598197991972
0.01166641157831683,0.027144056457318995
0.03615486046389067,0.027523472689300294
0.03488624842609974,0.017514265751489677
0.02506482885115663,0.015006826832666015
0.01361457305143647,0.027440229030542124
0.01137161412869232,0.016611770057757155
0.02478694385801197,0.026688218079073973
0.03569737683506223,0.02859649283285095
0.01799055021060495,0.02897567295303142
0.04008069184192937,0.01616809414670893
0.03076782451887966,0.027893950470250773
0.0157231766812481,0.024933230507901895
0.0265066868913133,0.018334066538766798
0.009512518734090572,0.014206203314180746
0.02113721087331872,0.023672637074848752
0.01582359096626465,0.024345689995504138
0.01700759789605093,0.02257570106188192
0.02740596770243593,0.02118589428217867
0.01709984755851127,0.014807232980870388
0.03158182400927691,0.024678309950477352
0.01176818032001102,0.022582507644400177
0.02361423191646629,0.024642149930390062
0.02670210220513871,0.025967855883728103
0.02777597892561503,0.020455854001630865
0.03199892184213173,0.03109695893231651
0.0239963959219068,0.027400246590447718
0.0291546901876335,0.016584290276142145
0.02275609717978484,0.022508419757858618
0.0492337314882924,0.024740690987913774
0.01763625356756929,0.037136798235606144
