true I(max) - I(650),predicted I(max) - I(650)
0.1604025181641602,0.1228678972753788
0.1544370960711982,0.11293923410355097
0.1569388755937516,0.12456250907783477
0.1669346490707778,0.15562256960966808
0.1700303725191179,0.13304544118285858
0.1426084428443669,0.12580374954130752
0.1666148143464897,0.1324356517276783
0.1271093439561886,0.15008245265342104
0.1055838109114308,0.12843417796979814
0.1336813543204622,0.1341199368608125
0.1520835794711833,0.16392582722235588
0.138301962184517,0.14878902684490897
0.158691757613446,0.1257951341374032
0.1459886164075344,0.14962843114302687
0.1449313683847768,0.1514294142018611
0.1309794302892781,0.16215554373350588
0.1179414016600144,0.14310350939447286
0.1219241907470837,0.1394720916176945
0.1156032316691054,0.14476706896719266
0.1334649687345855,0.13489355194063576
0.1132620293175442,0.13867772565278397
0.1129392341035509,0.1544370960711981
0.1335718193853491,0.12325484573857919
0.1386621779453973,0.1515584688650572
0.1303532764787694,0.15757382921558544
0.1383863118008054,0.14721150333517685
0.1228678972753789,0.16040251816416015
0.1083378189013356,0.14798960366766073
0.1451371860720926,0.1637374320993476
0.1456426310175093,0.12836045796507572
0.1575949819428217,0.13725318243134768
0.1717055874531933,0.15556275228628116
0.149374809484843,0.1521470583271101
0.1485632965550837,0.14775399273047246
0.1590391364632411,0.15236579732197908
0.1432652422781862,0.13802362700889204
0.1712449232712787,0.16894647897358175
0.1537141061668827,0.15006409046263397
0.1684646107445246,0.16693880344773973
0.1504027553888979,0.15200250720670058
0.1632964944996871,0.1651063099740485
0.1595091420232549,0.15568954432560933
0.1530927790205911,0.15231126839144818
