true height75,predicted height75
0.1676486035740444,0.12603782898643462
0.1525062767822267,0.11178612939872186
0.1574916787731011,0.13359999904238995
0.1806109621697084,0.18141778956080595
0.1815904552308299,0.14733903968950163
0.1397946179229224,0.14672496403850555
0.1674159466440872,0.1393709296896144
0.1386862910400408,0.17072561860364113
0.1292037245909401,0.1474929104840492
0.1383740033885373,0.1555030909597729
0.1707410907521676,0.19922590950464075
0.1586829773713322,0.19182599965010513
0.1597900894313228,0.14172976050091354
0.1480553186413521,0.15432057146815634
0.1515510135134385,0.1599638637765064
0.1478597414057841,0.15283797842966854
0.1624021304244984,0.11905694821767174
0.1573532393891832,0.14851563612188692
0.1785381955412169,0.1323730227974058
0.1481319375990009,0.1529113859858247
0.1526109187213633,0.154199992511278
0.1583401204098093,0.14469577197270955
0.1613957942586944,0.1620618841284739
0.1445208509517624,0.15118857385608972
0.1371961742587871,0.1561178905860255
0.1578661589493545,0.12060197074521897
0.1563873387985204,0.1528344428193172
0.1707196821081798,0.15689107978643663
0.1482547110804106,0.14640899178577743
0.1481380430046787,0.14129191615426992
0.1364435848188503,0.16880493120319606
0.1133847599695525,0.16318008334573364
0.1160467486530306,0.1464412940748478
0.1142947410574903,0.14684244748819342
0.1308858967215917,0.14594301053164274
0.1137172985227202,0.14459463471773343
0.1117861293987219,0.15250627678222656
0.1323089704981419,0.14632192076321635
0.1510448711931275,0.1822702691277655
0.1339825287133311,0.15734995910763128
0.1390010503900814,0.15649240300993
0.1260378289864346,0.1676486035740445
0.1052063462159945,0.14365770409244757
0.1526466036287141,0.1903985722984914
0.167118329923635,0.1600322359536879
0.1799302444556446,0.17213162464938417
0.1353897552456584,0.13886270039214613
0.1394754056058787,0.13103576194515604
0.1338820125377533,0.13528925291911947
0.1440577371841449,0.15843422192552442
0.141411604381341,0.144467892039362
0.1428328203612401,0.13669753977527727
0.1463243005881733,0.14217520252640428
0.1472616116415988,0.15420521412458443
0.1464846791151926,0.14778338459442225
0.184395636513514,0.17154069460604943
0.166810931605026,0.14046547902166726
0.1928211081985793,0.16673408647124105
0.1582172595457514,0.1406949433678944
0.1672878784803761,0.13650968811020053
0.1672602091857497,0.1351768075827138
0.1845320489031904,0.1510814425685634
0.2065938631636659,0.1721304219414826
0.188142414070973,0.17649035028021137
0.1841278485004253,0.18885046904667643
0.1916418652184766,0.18195577353427192
0.1747881247965524,0.15775634466279062
0.2131592621903287,0.2122955730108913
0.1869296659096521,0.1872894597055728
0.21632651179319,0.2083934384309516
0.191800566695661,0.17778703841754123
0.2098805139531951,0.2132789758725361
0.2027819077013956,0.19321054890959277
0.1896226781619343,0.17402839428919667
