v АК,v ЦН,weight
0.32,0.32,0.2847783362043194
0.32633165829145727,0.32,0.2847783362043194
0.3326633165829146,0.32,0.2847783362043194
0.33899497487437186,0.32,0.2847783362043194
0.3453266331658291,0.32,0.2847783362043194
0.35165829145728644,0.32,0.2847783362043194
0.3579899497487437,0.32,0.2847783362043194
0.364321608040201,0.32,0.2847783362043194
0.3706532663316583,0.32,0.2847783362043194
0.37698492462311556,0.32,0.2847783362043194
0.3833165829145728,0.32,0.2847783362043194
0.38964824120603014,0.32,0.2847783362043194
0.3959798994974874,0.32,0.2847783362043194
0.40231155778894473,0.32,0.2847783362043194
0.408643216080402,0.32,0.2847783362043194
0.4149748743718593,0.32,0.2847783362043194
0.4213065326633166,0.32,0.2847783362043194
0.42763819095477384,0.32,0.2847783362043194
0.43396984924623117,0.32,0.2847783362043194
0.44030150753768843,0.32,0.2847783362043194
0.4466331658291457,0.32,0.2847783362043194
0.452964824120603,0.32,0.2847783362043194
0.4592964824120603,0.32,0.2847783362043194
0.46562814070351755,0.32,0.2847783362043194
0.47195979899497487,0.32,0.2847783362043194
0.47829145728643213,0.32,0.2847783362043194
0.4846231155778894,0.32,0.2847783362043194
0.4909547738693467,0.32,0.2847783362043194
0.497286432160804,0.32,0.2847783362043194
0.5036180904522612,0.32,0.2847783362043194
0.5099497487437186,0.32,0.2847783362043194
0.5162814070351758,0.32,0.28329639842806653
0.5226130653266331,0.32,0.2828024191693156
0.5289447236180904,0.32,0.2828024191693156
0.5352763819095476,0.32,0.2828024191693156
0.541608040201005,0.32,0.2828024191693156
0.5479396984924623,0.32,0.28181446065181365
0.5542713567839196,0.32,0.28132048139306265
0.5606030150753768,0.32,0.28132048139306265
0.5669346733668341,0.32,0.2808265021343117
0.5732663316582913,0.32,0.2808265021343117
0.5795979899497488,0.32,0.28033252287556076
0.585929648241206,0.32,0.27983854361680977
0.5922613065326632,0.32,0.27983854361680977
0.5985929648241206,0.32,0.2788505850993078
0.6049246231155778,0.32,0.2783566058405569
