true height75,predicted height75
0.2098805139531951,0.21158590036106184
0.21632651179319,0.21047592488329786
0.2131592621903287,0.21200967635122106
0.2027819077013956,0.19090092069413425
0.1707410907521676,0.19939429511208057
0.1526466036287141,0.1883432570315274
0.2065938631636659,0.17116960591360253
0.188142414070973,0.17890527914205617
0.1806109621697084,0.1789531106567388
0.1841278485004253,0.189087823891254
0.191800566695661,0.1791556124664073
0.1586829773713322,0.19192828097918477
0.1510448711931275,0.17823376479212816
0.1928211081985793,0.16753404992978346
0.1815904552308299,0.1484262061804215
0.1799302444556446,0.17117611759124346
0.1896226781619343,0.17564852800108938
0.1364435848188503,0.16822974995099949
0.184395636513514,0.17137338395619195
0.1916418652184766,0.18317068016522622
0.1869296659096521,0.1889065719859393
0.1482547110804106,0.1460782396655036
0.1390010503900814,0.16024506801822486
0.166810931605026,0.1811810538070991
0.1845320489031904,0.16659851182036484
0.1676486035740444,0.15544343154841306
0.1308858967215917,0.15500025972079015
0.167118329923635,0.17243024554308406
0.1747881247965524,0.16571141661241623
0.1674159466440872,0.13831959460341817
0.1515510135134385,0.15445892769948436
0.1785381955412169,0.13183898915063008
0.1339825287133311,0.1615875535282814
0.1472616116415988,0.15278794667522613
0.1624021304244984,0.12140625249091916
0.1133847599695525,0.1626824653522197
0.1323089704981419,0.1447209344520653
0.1440577371841449,0.160945261104877
0.1672602091857497,0.13991861791369556
0.1383740033885373,0.1507096277588787
0.1160467486530306,0.14874136640847097
0.1142947410574903,0.14865868177235153
0.1428328203612401,0.13645021342273078
0.1672878784803761,0.13067286113347584
0.1578661589493545,0.12035926487451439
0.1137172985227202,0.13125576640035694
0.1117861293987219,0.1156496273826784
0.1338820125377533,0.12494937338897771
0.1292037245909401,0.1485107877970147
0.1597900894313228,0.14092077572696587
0.1478597414057841,0.15515015861112252
0.1582172595457514,0.13560433411023837
0.1574916787731011,0.1279251169795262
0.1371961742587871,0.15639746291427756
0.1052063462159945,0.14183131736526403
0.1353897552456584,0.14004034833308404
0.1394754056058787,0.12630049861499074
0.1480553186413521,0.1544011232224408
0.1573532393891832,0.1471836358140474
0.1481380430046787,0.1417931981172587
0.1464846791151926,0.1475593581929848
0.1397946179229224,0.15209667985165978
0.1583401204098093,0.14388324733761912
0.141411604381341,0.14376393343874133
0.1463243005881733,0.14268042655687735
0.1526109187213633,0.15391619155898711
0.1613957942586944,0.16059175234640358
0.1563873387985204,0.15292331960810326
0.1707196821081798,0.15738691881666828
0.1481319375990009,0.1535528814569313
0.1445208509517624,0.1518529198713244
