true height75,predicted height75
0.1364435848188503,0.1446531446534331
0.1133847599695525,0.14650769470088326
0.1160467486530306,0.11926110347632624
0.1142947410574903,0.12133197075269182
0.1308858967215917,0.132426930951632
0.1137172985227202,0.11398993111711553
0.1117861293987219,0.11128533853624951
0.1323089704981419,0.12303016705855438
0.1510448711931275,0.14488040408463818
0.1339825287133311,0.13129395594283064
0.1390010503900814,0.14601062751852528
0.1260378289864346,0.14061467478406073
0.1052063462159945,0.11178612939872186
0.1526466036287141,0.18652653991881
0.1672602091857497,0.13916026001166235
0.1845320489031904,0.15908342200305142
0.2065938631636659,0.18431061213866337
0.188142414070973,0.1966461695356062
0.1841278485004253,0.18958823450977907
0.1916418652184766,0.18398865151727004
0.1747881247965524,0.17215086008328465
0.2131592621903287,0.20918518064892053
0.1869296659096521,0.18917338875117734
0.21632651179319,0.20794758636945532
0.191800566695661,0.18980616664077016
0.2098805139531951,0.21361759097483096
0.2027819077013956,0.20243553422044697
0.1896226781619343,0.18734994679861855
