true I(max) - I(450),predicted I(max) - I(450)
0.06763290509648912,0.07295930221834826
0.05137276837911785,0.057891606427687724
0.05800011260725857,0.06574549229410323
0.05543082646176074,0.06940961327156177
0.06355230323113398,0.06330805643024602
0.05660685983827801,0.06156654917552001
0.05196512457627185,0.057767465346869565
0.0613140309761421,0.0626192440292408
0.06524029765435248,0.0739791919519056
0.06154130021848644,0.06639387050137205
0.06441861607479975,0.06747043257703188
0.059143701372149,0.07687486814800114
0.05344217889648349,0.058145708143009775
0.06920249811290935,0.06913821523562522
0.07687486814800111,0.059143701372148985
0.05776746534686951,0.05196512457627184
0.06705033155538505,0.061872020036663714
0.07410492442951966,0.06522997294963838
0.07982013915772462,0.06709456842200831
0.05945512207165712,0.056390052164983016
0.0714150642211185,0.06177362945566737
0.04739266353558153,0.051904445309471324
0.0509139017944175,0.050237505655111515
0.05627928784811256,0.05133839866353189
0.0736625041529415,0.06563148145135682
0.06823776203044579,0.06011671740207438
0.07535898786332212,0.05886279225400918
0.06777759376880137,0.06806480309733044
0.06334645453552296,0.05541948974482404
0.04964956181725097,0.055591892980915526
0.05718992236470294,0.056757803216749926
0.06468640142377619,0.07045833910938389
0.05318853724405911,0.051784550160190276
0.04946995034023893,0.053304032618300926
0.06001597019539837,0.06675581123823186
0.05170672954289526,0.05177043069365622
0.0680806346918163,0.06842815016164931
0.0552286488304978,0.05576392168478243
0.07265013239852888,0.0675879475367681
0.06231055835260541,0.057040878603794386
0.0629499586305523,0.06275643127579543
0.05988406643371152,0.06651985354345633
0.04885794265397375,0.054071671613841556
