true I(650),predicted I(650)
0.02199280417136128,0.025496805196030446
0.007996810984206308,0.02349027497408847
0.007662528996558058,0.013731736433236438
0.01166641157831683,0.012581566770187241
0.01306474260417597,0.01869106823674589
0.01361457305143647,0.012828654133480286
0.01137161412869232,0.01189275504780618
0.01291472424996089,0.013835466624273842
0.02759678085106057,0.026759938021809305
0.01859408356611706,0.01654078243290567
0.01516659449564944,0.02434707514418812
0.01741431445075744,0.02528684541906432
0.009512518734090572,0.012688931544439414
0.02323831341970385,0.03824163092666362
0.02528684541906431,0.017414314450757442
0.01189275504780618,0.011371614128692312
0.0157231766812481,0.013949257207387844
0.03086055727798028,0.039469457980403036
0.02981782453452664,0.023393798341286107
0.01176818032001102,0.011852087870617483
0.01740763664608169,0.01765915402324762
0.02349822256100966,0.0442696464968108
0.03569737683506223,0.017435840739229214
0.018784682635473,0.03226859034859739
0.03591432295961385,0.05067807847104342
0.03639644095748562,0.046980285927195276
0.01799055021060495,0.014380239830870237
0.01700759789605093,0.015506576377116912
0.02142981257896483,0.03005464912690937
0.03403453283316282,0.02134242899087401
0.03999137706099105,0.023149393592143255
0.05003426252481769,0.03115118560886295
0.05022531338555569,0.040906365107051715
0.04632519236184268,0.05053748745171775
0.04576386632574972,0.036186012400414726
0.04408958141739411,0.02542985121102643
0.05842199772544589,0.06018060849132706
0.04586011555310957,0.043474208572867074
0.0655630011072468,0.05741890881323256
0.05559525146878787,0.04289159702111914
0.06159834791435976,0.06400621579919435
0.05666708506123296,0.04580787842094943
0.04822998819652646,0.04291091911346252
