true height50,predicted height50
0.119535358544728,0.14844144941862933
0.100541567874773,0.13945679287644905
0.101546720501216,0.12221650960655435
0.1004370344420502,0.12412187649746978
0.1149978209138082,0.11923679328968392
0.09956558356315068,0.12218449800280454
0.09879484825465393,0.1380644104455095
0.1169804627541063,0.11323082292520101
0.1347347967795394,0.14409387637660412
0.1185972036587095,0.1383578558799836
0.1228963963713814,0.1369987701598308
0.1112519036433973,0.14842988653704414
0.09184580149187366,0.13124165287073317
0.1353459791004868,0.16663164006291875
0.1484298865370442,0.11125190364339728
0.1380644104455094,0.09879484825465391
0.1407290958842548,0.11364742939099363
0.1620847310623285,0.16527220255914307
0.1616354204413987,0.12615573682647824
0.1249308374050081,0.10741730849575026
0.1495621805888075,0.11924346350891901
0.1268381251561454,0.16935030153832062
0.1164752491423357,0.11468550504209749
0.1243041814265092,0.13493148352626688
0.1523254647139322,0.18381402329626484
0.1416235368637208,0.1673068692254287
0.1409503424654922,0.11683240262737409
0.1311109201991517,0.1359897084163852
0.1357143998795578,0.14248509011313684
0.154847818731437,0.11314866333061771
0.1702345683120146,0.14426501377762443
0.1904222628077219,0.15314889637816936
0.1748452797599583,0.1627200157364212
0.1717603609153656,0.1730028194401223
0.176637872669627,0.1662109071254352
0.1618614424108286,0.14160122229532895
0.1961391035173746,0.19344442494334474
0.1731225037020276,0.16817343307813087
0.1981639786935578,0.19387882221788666
0.1762229271075096,0.1627357535515662
0.194143024295557,0.19583453398342493
0.1878108910929677,0.17854122968281785
0.1774081924984409,0.1589783568047556
