true I(max) d I(450),predicted I(max) d I(450)
1.789008029328602,1.6539426291626402
1.686295402001202,1.485338443619035
1.79948696812979,1.6486583150833272
1.762233095722662,1.749479571287773
1.763650906873567,1.7215803356911998
1.794346745694162,1.6475908933133467
1.713686212244009,1.5290997136642148
1.710282465749797,1.7491311910281298
1.638892646281142,1.687697159081281
1.700714052087046,1.750526811889151
1.710339445870833,1.654398547105868
1.724089899930049,1.6989103927274491
1.820612901300486,1.6219379370030265
1.686909360744361,1.591519392131709
1.698910392727449,1.7240898999300494
1.529099713664214,1.7136862122440086
1.625446581004409,1.760005652053343
1.592686392981188,1.5443953790218743
1.655739651536227,1.7552320681429223
1.624507100376482,1.7726018759479065
1.627247680930324,1.7229570968436583
1.459490396459719,1.3621325683838543
1.559380946205983,1.5530710034453539
1.585239520823121,1.4255381281168167
1.637802557121797,1.4264015828425225
1.634742388521392,1.4381210532129263
1.729721784348802,1.7398808799287333
1.69714167370502,1.7009297212375407
1.608859482696186,1.5291509292545713
1.381852036751447,1.5865525244039866
1.403770693266247,1.546079057602298
1.409202841705632,1.5873571083311944
1.35877352090755,1.3980664619795629
1.336472168323071,1.385056594847423
1.409302436148689,1.508207363322482
1.380173960549558,1.44364423200033
1.419994722352833,1.4225970238474583
1.379557005669413,1.4182587322775393
1.448903982848319,1.436506335015209
1.429527597925582,1.4423912152472653
1.386984171588115,1.4071583487225188
1.379327925971984,1.5281764529816786
1.319376332810685,1.4150594134609449
