true I(max),predicted I(max)
0.1868673206110447,0.1845640304338377
0.1669481431189441,0.16558905284513462
0.1742542616619473,0.16815459922256293
0.1991371932770883,0.19011470600048716
0.201545490020261,0.18942362028029533
0.1546583984408366,0.1670465409805824
0.1852697126993668,0.18195443522818722
0.1505344569239362,0.16500429541660816
0.1419322000395445,0.1542472736675314
0.1524438253505655,0.15586673188490194
0.189156716790403,0.17837441519558467
0.1757424178789437,0.18128056070896345
0.1786298363971533,0.17355173417263164
0.1649997170835524,0.17227726031803986
0.1673876271473193,0.16997080258949887
