true I(max) d I(450),predicted I(max) d I(450)
1.464714882859837,1.5507859034250664
1.605924064930183,1.5640022113725367
1.567093861551329,1.538695471243344
1.695558250824468,1.535338713622667
1.706373776652635,1.5948212977011984
1.491365220051978,1.6320045377947316
1.616874245337826,1.5684002931241383
1.607359646982296,1.5441207310381115
1.614433928153909,1.5350701781422336
1.579252245613847,1.591777954669349
1.566094268321539,1.5453004083307407
1.498733051185481,1.561328270489675
1.52841573693054,1.5349002053960874
1.528510147673816,1.6955582508244682
1.522668936567246,1.525861763137196
