true I(max) d I(650),predicted I(max) d I(650)
6.972817558784304,8.435958703726506
15.78478624962275,8.129628752548433
17.03703527431814,10.566697255546453
10.98473569294559,15.77583875813147
11.23435623465408,8.733034802838793
9.392069292161777,12.878769904194126
10.97270881078856,11.945279053089726
11.43171742459963,11.761828006916696
6.064292299523188,8.071581175938212
8.03308499915195,11.268784533466487
10.22679840575111,7.089999585942863
8.086666559724758,10.061284906701795
12.46430038715196,10.97270881078856
7.313234187333173,4.986427897061666
5.279126366176878,10.33327755099083
4.97181002772498,8.635103509531273
4.452258358142387,5.030641524751254
4.010717600418594,4.104695913225992
4.241651811193235,3.909856204331555
4.515480757163514,4.705460369435642
4.257577440012154,5.310950185025261
3.939944367274304,3.9925090140588737
4.377154869677721,4.3891140547858445
3.576545321792839,3.992186245440388
3.730142427725829,4.165603918980269
3.662728161549236,3.7495265525512202
3.84267029219035,3.87155155517773
4.184889347328602,4.232570751505692
