true I(max),predicted I(max)
0.1836961569182094,0.13779861351173187
0.1640552630050837,0.11988026227994023
0.1708821385452552,0.141826368257977
0.1963005382378458,0.19267066721565276
0.1952637270478537,0.15599248430048565
0.1528794901798751,0.13409095002697707
0.1824631591554943,0.14525109582572784
0.1437722412958881,0.19109653530759724
0.1396243022303201,0.14017181812312537
0.1498795462900039,0.1652294843016156
0.1859885966754141,0.21023690505621748
0.1711554436010248,0.1968374601588604
0.1735320433106226,0.13953382596585456
0.1601234641484519,0.16666714374507124
0.1638459976508935,0.17252821052842493
0.1466559183725644,0.18499040614308565
0.1248453945577417,0.16995610873648664
0.1272732018280926,0.15371991759130438
0.1229887335406214,0.1482725870768244
0.144766820596531,0.1476156902280081
0.1244306951612655,0.1516430162617595
0.1198802622799403,0.16405526300508375
0.1435057337960175,0.13862125442276807
0.163180443846077,0.18305796662385038
0.1440345933518777,0.1625934469339144
0.1514567361720056,0.16556544968048245
0.1377986135117318,0.1836961569182094
0.115839384412927,0.15409740716460238
0.1643548644963335,0.20476759959479499
0.1792523479850066,0.1383025484200612
0.1946122641485046,0.15874078137095587
0.219827689096933,0.18720075761769833
0.1953910384514508,0.18901645659913774
0.1920660883507435,0.2007133897120697
0.2013797785042725,0.19052820601216333
0.1845839151480241,0.1606059617384688
0.228439437198574,0.221773382887541
0.1962246337173515,0.19218233092703432
0.2303707937765503,0.22280227653583945
0.2033621117999747,0.19070739492056935
0.2226067089196891,0.2264449343756357
0.2107414967719774,0.20884362047855762
0.1982141101330166,0.1831391840850898
