true weight75,predicted weight75
42.07799999999997,40.068425000000026
40.34500000000003,41.004499999999965
39.29700000000003,41.83777500000002
40.68100000000004,38.12910000000001
40.0089999999999,39.774625000000015
44.11599999999999,40.982899999999994
41.03499999999997,43.63337500000005
37.923,40.13630000000002
40.37900000000002,40.58580000000004
39.99200000000008,40.36447499999998
40.01400000000001,41.00659999999999
43.45799999999997,40.712900000000026
45.50200000000007,41.034999999999926
41.07400000000007,42.38834999999999
