v AA,v TC,coef A
0.64,1.58,-6.913890832193701e-05
0.6526633165829145,1.58,-6.913890832193701e-05
0.6653266331658292,1.58,-6.913890832193701e-05
0.6779899497487437,1.58,-6.913890832193701e-05
0.6906532663316582,1.58,-6.913890832193701e-05
0.7033165829145729,1.58,-6.913890832193701e-05
0.7159798994974874,1.58,-6.913890832193701e-05
0.728643216080402,1.58,-6.913890832193701e-05
0.7413065326633166,1.58,-6.913890832193701e-05
0.7539698492462311,1.58,-6.913890832193701e-05
0.7666331658291456,1.58,-6.913890832193701e-05
0.7792964824120603,1.58,-6.913890832193701e-05
0.7919597989949748,1.58,-6.913890832193701e-05
0.8046231155778895,1.58,-6.913890832193701e-05
0.817286432160804,1.58,-6.913890832193701e-05
0.8299497487437186,1.58,-6.913890832193701e-05
0.8426130653266332,1.58,-6.913890832193701e-05
0.8552763819095477,1.58,-6.913890832193701e-05
0.8679396984924623,1.58,-6.913890832193701e-05
0.8806030150753769,1.58,-6.913890832193701e-05
0.8932663316582914,1.58,-6.913890832193701e-05
0.905929648241206,1.58,-6.913890832193701e-05
0.9185929648241206,1.58,-6.913890832193701e-05
0.9312562814070351,1.58,-6.913890832193701e-05
0.9439195979899497,1.58,-6.913890832193701e-05
0.9565829145728643,1.58,-6.913890832193701e-05
0.9692462311557788,1.58,-6.913890832193701e-05
0.9819095477386934,1.58,-6.913890832193701e-05
0.994572864321608,1.58,-6.913890832193701e-05
1.0072361809045225,1.58,-6.913890832193701e-05
1.0198994974874371,1.58,-6.913890832193701e-05
1.0325628140703516,1.58,-6.913890832193701e-05
1.0452261306532662,1.58,-6.913890832193701e-05
1.0578894472361808,1.58,-6.913890832193701e-05
1.0705527638190953,1.58,-6.913890832193701e-05
1.08321608040201,1.58,-6.913890832193701e-05
1.0958793969849245,1.58,-6.913890832193701e-05
1.1085427135678392,1.58,-6.913890832193701e-05
1.1212060301507536,1.58,-6.913890832193701e-05
1.1338693467336682,1.58,-6.913890832193701e-05
1.1465326633165827,1.58,-6.913890832193701e-05
1.1591959798994975,1.58,-6.913890832193701e-05
1.171859296482412,1.58,-6.913890832193701e-05
1.1845226130653264,1.58,-6.913890832193701e-05
1.1971859296482412,1.58,-6.913890832193701e-05
1.2098492462311556,1.58,-6.913890832193701e-05
1.2225125628140703,1.58,-6.913890832193701e-05
1.235175879396985,1.58,-6.929468701678145e-05
1.2478391959798993,1.58,-6.929468701678145e-05
1.260502512562814,1.58,-6.929468701678145e-05
1.2731658291457286,1.58,-6.929468701678145e-05
1.285829145728643,1.58,-6.929468701678145e-05
1.2984924623115577,1.58,-6.929468701678145e-05
1.3111557788944723,1.58,-6.929468701678145e-05
1.3238190954773867,1.58,-6.964981889684013e-05
1.3364824120603014,1.58,-6.964981889684013e-05
1.349145728643216,1.58,-6.964981889684013e-05
1.3618090452261304,1.58,-6.980559759168459e-05
1.374472361809045,1.58,-6.980559759168459e-05
1.3871356783919597,1.58,-6.996137628652904e-05
1.3997989949748741,1.58,-6.996137628652904e-05
1.4124623115577888,1.58,-7.016072947174326e-05
1.4251256281407034,1.58,-7.016072947174326e-05
1.4377889447236178,1.58,-7.016072947174326e-05
1.4504522613065325,1.58,-7.016072947174326e-05
1.4631155778894471,1.58,-7.016072947174326e-05
1.4757788944723615,1.58,-7.016072947174326e-05
1.4884422110552762,1.58,-7.016072947174326e-05
1.5011055276381908,1.58,-7.016072947174326e-05
1.5137688442211052,1.58,-7.016072947174326e-05
1.5264321608040199,1.58,-7.016072947174326e-05
1.5390954773869345,1.58,-7.016072947174326e-05
1.551758793969849,1.58,-7.016072947174326e-05
1.5644221105527636,1.58,-7.016072947174326e-05
1.5770854271356782,1.58,-7.036008265695747e-05
1.5897487437185926,1.58,-7.055943584217168e-05
1.6024120603015073,1.58,-7.055943584217168e-05
1.615075376884422,1.58,-7.055943584217168e-05
1.6277386934673364,1.58,-7.055943584217168e-05
1.6404020100502512,1.58,-7.055943584217168e-05
1.6530653266331656,1.58,-7.055943584217168e-05
1.66572864321608,1.58,-7.055943584217168e-05
1.678391959798995,1.58,-7.055943584217168e-05
1.6910552763819093,1.58,-7.055943584217168e-05
1.7037185929648238,1.58,-7.055943584217168e-05
1.7163819095477386,1.58,-7.055943584217168e-05
1.729045226130653,1.58,-7.027668434341977e-05
1.7417085427135675,1.58,-7.027668434341977e-05
1.7543718592964823,1.58,-6.971118134591594e-05
1.7670351758793967,1.58,-6.971118134591594e-05
1.7796984924623112,1.58,-6.971118134591594e-05
1.792361809045226,1.58,-6.914567834841213e-05
1.8050251256281404,1.58,-6.914567834841213e-05
1.8176884422110549,1.58,-6.914567834841213e-05
1.8303517587939697,1.58,-6.906033709245462e-05
1.8430150753768841,1.58,-6.906033709245462e-05
1.8556783919597986,1.58,-6.906033709245462e-05
1.8683417085427134,1.58,-6.906033709245462e-05
1.8810050251256278,1.58,-6.906033709245462e-05
1.8936683417085423,1.58,-6.879663607753957e-05
1.9063316582914571,1.58,-6.871129482158206e-05
1.9189949748743715,1.58,-6.871129482158206e-05
1.931658291457286,1.58,-6.890870506437648e-05
1.9443216080402008,1.58,-6.910611530717089e-05
1.9569849246231152,1.58,-6.910611530717089e-05
