true I(650),predicted I(650)
0.01956722793799898,0.04082739267620115
0.0250237528926294,0.03902063515660258
0.02113721087331872,0.024812801477606006
0.01582359096626465,0.030284570239506016
0.02478694385801197,0.029887879573056626
0.02353289648652364,0.03198671382483556
0.02670210220513871,0.028278178698359645
0.03615486046389067,0.0271590513038863
0.02777597892561503,0.02453648623940757
0.0305039920806844,0.035248183421077536
0.03158182400927691,0.024869340655169915
0.03300221801784745,0.03448153600795891
0.03660186437553816,0.04275923205928394
0.04432249353049215,0.048117581227696916
0.03076782451887966,0.025200961917602148
0.03488624842609974,0.02441171451216003
0.03403453283316282,0.027476600944729267
0.03999137706099105,0.03699808216115265
0.05003426252481769,0.05188315034615496
0.05022531338555569,0.049111185605686294
0.04632519236184268,0.05232575130029221
0.04576386632574972,0.042366505125080126
0.04408958141739411,0.026233578403239595
0.05842199772544589,0.061397929772939695
0.04586011555310957,0.04591697007710564
0.0655630011072468,0.058811387972707393
0.05559525146878787,0.0467809526862072
0.06159834791435976,0.06489580740379575
0.05666708506123296,0.054513434750100176
0.04822998819652646,0.04143495973856472
