true height50,predicted height50
0.1496378262349233,0.16506983942469944
0.16071645201904,0.174019237159799
0.1227475078981619,0.12681255842427436
0.1247683882272772,0.14279050255480538
0.120142928111156,0.13111841505579933
0.1319000827746871,0.1462051606607106
0.1286355120496648,0.13145296973360698
0.1304158594430535,0.13043988443341997
0.13280758113788,0.13023214504705538
0.1367732451902872,0.14477094697271792
0.1345606564543349,0.1325760365933865
0.1678039097304511,0.16834730752706836
0.1550855848715778,0.15980746054968717
0.1759922403212292,0.1775289440286912
0.1463217320121832,0.13064359476938275
0.1551493589347678,0.14527379314610495
0.154847818731437,0.1439420463312231
0.1702345683120146,0.1591636787103038
0.1904222628077219,0.18113348173536697
0.1748452797599583,0.1824422122107348
0.1717603609153656,0.17367185093507362
0.176637872669627,0.17125963090416502
0.1618614424108286,0.1505842518073106
0.1961391035173746,0.19409033792765126
0.1731225037020276,0.17568469061071396
0.1981639786935578,0.19460765454729784
0.1762229271075096,0.17578179252787238
0.194143024295557,0.19454039803335116
0.1878108910929677,0.1869778043364985
0.1774081924984409,0.16877958507125207
