v AA,v TC,weight75
0.64,1.58,37.40705000000002
0.6526633165829145,1.58,37.40705000000002
0.6653266331658292,1.58,37.40705000000002
0.6779899497487437,1.58,37.40705000000002
0.6906532663316582,1.58,37.40705000000002
0.7033165829145729,1.58,37.40705000000002
0.7159798994974874,1.58,37.40705000000002
0.728643216080402,1.58,37.40705000000002
0.7413065326633166,1.58,37.40705000000002
0.7539698492462311,1.58,37.40705000000002
0.7666331658291456,1.58,37.40705000000002
0.7792964824120603,1.58,37.40705000000002
0.7919597989949748,1.58,37.40705000000002
0.8046231155778895,1.58,37.40705000000002
0.817286432160804,1.58,37.40705000000002
0.8299497487437186,1.58,37.40705000000002
0.8426130653266332,1.58,37.40705000000002
0.8552763819095477,1.58,37.40705000000002
0.8679396984924623,1.58,37.40705000000002
0.8806030150753769,1.58,37.40705000000002
0.8932663316582914,1.58,37.40705000000002
0.905929648241206,1.58,37.40705000000002
0.9185929648241206,1.58,37.40705000000002
0.9312562814070351,1.58,37.40705000000002
0.9439195979899497,1.58,37.40705000000002
0.9565829145728643,1.58,37.40705000000002
0.9692462311557788,1.58,37.40705000000002
0.9819095477386934,1.58,37.40705000000002
0.994572864321608,1.58,37.40705000000002
1.0072361809045225,1.58,37.40705000000002
1.0198994974874371,1.58,37.43340000000002
1.0325628140703516,1.58,37.45975000000003
1.0452261306532662,1.58,37.47805000000003
1.0578894472361808,1.58,37.49635000000003
1.0705527638190953,1.58,37.62005000000001
1.08321608040201,1.58,37.63835000000002
1.0958793969849245,1.58,37.66470000000002
1.1085427135678392,1.58,37.595900000000015
1.1212060301507536,1.58,37.595900000000015
1.1338693467336682,1.58,37.492700000000006
1.1465326633165827,1.58,37.4239
1.1591959798994975,1.58,37.35510000000001
1.171859296482412,1.58,37.2519
1.1845226130653264,1.58,37.079899999999995
1.1971859296482412,1.58,36.813124999999985
1.2098492462311556,1.58,36.79562499999999
1.2225125628140703,1.58,36.70812499999998
1.235175879396985,1.58,36.638124999999974
1.2478391959798993,1.58,36.52537499999997
1.260502512562814,1.58,36.52537499999997
1.2731658291457286,1.58,36.404324999999965
1.285829145728643,1.58,36.343349999999965
1.2984924623115577,1.58,36.29084999999996
1.3111557788944723,1.58,36.09277499999997
1.3238190954773867,1.58,35.92969999999997
1.3364824120603014,1.58,35.74082499999996
1.349145728643216,1.58,35.49944999999995
1.3618090452261304,1.58,35.241299999999946
1.374472361809045,1.58,35.17274999999995
1.3871356783919597,1.58,35.17274999999995
1.3997989949748741,1.58,35.10419999999995
1.4124623115577888,1.58,35.208099999999945
1.4251256281407034,1.58,35.38914999999994
1.4377889447236178,1.58,35.449499999999944
1.4504522613065325,1.58,35.47529999999995
