v AA,v TC,ang
0.64,1.58,-0.002063109543290098
0.6526633165829145,1.58,-0.002063109543290098
0.6653266331658292,1.58,-0.002063109543290098
0.6779899497487437,1.58,-0.002063109543290098
0.6906532663316582,1.58,-0.002063109543290098
0.7033165829145729,1.58,-0.002063109543290098
0.7159798994974874,1.58,-0.002063109543290098
0.728643216080402,1.58,-0.002063109543290098
0.7413065326633166,1.58,-0.002063109543290098
0.7539698492462311,1.58,-0.002063109543290098
0.7666331658291456,1.58,-0.002063109543290098
0.7792964824120603,1.58,-0.002063109543290098
0.7919597989949748,1.58,-0.002063109543290098
0.8046231155778895,1.58,-0.002063109543290098
0.817286432160804,1.58,-0.002063109543290098
0.8299497487437186,1.58,-0.002063109543290098
0.8426130653266332,1.58,-0.002063109543290098
0.8552763819095477,1.58,-0.002063109543290098
0.8679396984924623,1.58,-0.002063109543290098
0.8806030150753769,1.58,-0.002063109543290098
0.8932663316582914,1.58,-0.002063109543290098
0.905929648241206,1.58,-0.002063109543290098
0.9185929648241206,1.58,-0.002063109543290098
0.9312562814070351,1.58,-0.002063109543290098
0.9439195979899497,1.58,-0.002063109543290098
0.9565829145728643,1.58,-0.002063109543290098
0.9692462311557788,1.58,-0.002063109543290098
0.9819095477386934,1.58,-0.002063109543290098
0.994572864321608,1.58,-0.002063109543290098
1.0072361809045225,1.58,-0.002063109543290098
1.0198994974874371,1.58,-0.002063109543290098
1.0325628140703516,1.58,-0.002063109543290098
1.0452261306532662,1.58,-0.002063109543290098
1.0578894472361808,1.58,-0.002063109543290098
1.0705527638190953,1.58,-0.002063109543290098
1.08321608040201,1.58,-0.002063109543290098
1.0958793969849245,1.58,-0.002063109543290098
1.1085427135678392,1.58,-0.002063109543290098
1.1212060301507536,1.58,-0.002063109543290098
1.1338693467336682,1.58,-0.002063748926278732
1.1465326633165827,1.58,-0.002063748926278732
1.1591959798994975,1.58,-0.0020643883092673664
1.171859296482412,1.58,-0.0020643883092673664
1.1845226130653264,1.58,-0.0020643883092673664
1.1971859296482412,1.58,-0.0020650276922560004
1.2098492462311556,1.58,-0.002065098833246387
1.2225125628140703,1.58,-0.002065098833246387
1.235175879396985,1.58,-0.0020654016425580178
1.2478391959798993,1.58,-0.0020654016425580178
1.260502512562814,1.58,-0.0020651699742367732
1.2731658291457286,1.58,-0.0020654727835484046
1.285829145728643,1.58,-0.0020654727835484046
1.2984924623115577,1.58,-0.002065241115227159
1.3111557788944723,1.58,-0.002065241115227159
1.3238190954773867,1.58,-0.0020647777785846697
1.3364824120603014,1.58,-0.0020645461102634247
1.349145728643216,1.58,-0.0020645461102634247
1.3618090452261304,1.58,-0.002065151728886687
1.374472361809045,1.58,-0.002064920060565442
1.3871356783919597,1.58,-0.002065222869877073
1.3997989949748741,1.58,-0.002064991201555828
1.4124623115577888,1.58,-0.002064991201555828
1.4251256281407034,1.58,-0.002064991201555828
1.4377889447236178,1.58,-0.0020655256791887043
1.4504522613065325,1.58,-0.0020655256791887043
1.4631155778894471,1.58,-0.0020660601568215807
1.4757788944723615,1.58,-0.0020660601568215807
1.4884422110552762,1.58,-0.0020660601568215807
1.5011055276381908,1.58,-0.0020665946344544566
1.5137688442211052,1.58,-0.0020671291120873325
1.5264321608040199,1.58,-0.0020671291120873325
1.5390954773869345,1.58,-0.0020681980673530847
1.551758793969849,1.58,-0.0020681980673530847
1.5644221105527636,1.58,-0.002068732544985961
1.5770854271356782,1.58,-0.002068732544985961
1.5897487437185926,1.58,-0.002068732544985961
1.6024120603015073,1.58,-0.002068732544985961
1.615075376884422,1.58,-0.002068732544985961
1.6277386934673364,1.58,-0.002068732544985961
1.6404020100502512,1.58,-0.002068732544985961
1.6530653266331656,1.58,-0.002068732544985961
1.66572864321608,1.58,-0.002068732544985961
1.678391959798995,1.58,-0.002068732544985961
1.6910552763819093,1.58,-0.0020692670226188374
1.7037185929648238,1.58,-0.0020663327178027076
1.7163819095477386,1.58,-0.0020663327178027076
1.729045226130653,1.58,-0.0020604641081704484
1.7417085427135675,1.58,-0.0020589969557623837
1.7543718592964823,1.58,-0.002056062650946254
1.7670351758793967,1.58,-0.0020531283461301245
1.7796984924623112,1.58,-0.00205166119372206
1.792361809045226,1.58,-0.0020472597364978654
1.8050251256281404,1.58,-0.002042858279273671
1.8176884422110549,1.58,-0.0020394194996983133
1.8303517587939697,1.58,-0.0020293230518313096
1.8430150753768841,1.58,-0.002028570981475493
1.8556783919597986,1.58,-0.0020263147704080416
1.8683417085427134,1.58,-0.002021408838424619
1.8810050251256278,1.58,-0.002013531613321497
1.8936683417085423,1.58,-0.002010560320201798
