true I(max),predicted I(max)
0.1940269085450173,0.19358555865094185
0.1741866538283856,0.1865076485427226
0.1659792345307979,0.17317015996894972
0.191599412929388,0.19067878425241674
0.1596377482701545,0.156782593313986
0.186344129660138,0.1853053636306325
0.1826409922401896,0.18465725155899387
0.1731701599689496,0.1659792345307978
0.1898981103168601,0.2000168806437888
0.1827393712244224,0.17447608501342982
0.2003354252976523,0.20239191385781438
0.2107776540571131,0.208354064131027
0.1604415652285484,0.16510451280184485
0.1659849652022194,0.17313879725966982
0.1497575405704615,0.15344595821522042
0.2457957542239154,0.20416744847957383
0.2126846000497848,0.20472384466061505
0.1428379602075075,0.1508035873794346
0.1679217448484646,0.16099586105053407
