true I(max) - I(450),predicted I(max) - I(450)
0.05095348892816169,0.06108292437348397
0.06765707265626378,0.06047887576468902
0.06260631391581283,0.05673738805389521
0.081610219074408,0.058963264086949775
0.06839970025918646,0.06275520430609366
0.0547945832994238,0.06644240595301876
0.06677986032718046,0.061948977700775135
0.06734727826239012,0.06364635457114612
0.06078653297460446,0.060545097805517936
0.05540227351832805,0.06575402486719353
0.06273267284333851,0.05880541377670825
0.05676325217967751,0.06305407055033152
0.06460660610004071,0.058810336536739595
0.05611221354587172,0.08161021907440794
0.055622887003298,0.060491291614687845
