v AA,v TC,height50
0.64,0.7600000000000001,0.17062053421445003
0.6526633165829145,0.7600000000000001,0.17062053421445003
0.6653266331658292,0.7600000000000001,0.17062053421445003
0.6779899497487437,0.7600000000000001,0.17062053421445003
0.6906532663316582,0.7600000000000001,0.17062053421445003
0.7033165829145729,0.7600000000000001,0.17062053421445003
0.7159798994974874,0.7600000000000001,0.17062053421445003
0.728643216080402,0.7600000000000001,0.17062053421445003
0.7413065326633166,0.7600000000000001,0.17062053421445003
0.7539698492462311,0.7600000000000001,0.17062053421445003
0.7666331658291456,0.7600000000000001,0.17062053421445003
0.7792964824120603,0.7600000000000001,0.17062053421445003
0.7919597989949748,0.7600000000000001,0.17062053421445003
0.8046231155778895,0.7600000000000001,0.17062053421445003
0.817286432160804,0.7600000000000001,0.17062053421445003
0.8299497487437186,0.7600000000000001,0.17062053421445003
0.8426130653266332,0.7600000000000001,0.17062053421445003
0.8552763819095477,0.7600000000000001,0.17062053421445003
0.8679396984924623,0.7600000000000001,0.17062053421445003
0.8806030150753769,0.7600000000000001,0.17062053421445003
0.8932663316582914,0.7600000000000001,0.17062053421445003
0.905929648241206,0.7600000000000001,0.17062053421445003
0.9185929648241206,0.7600000000000001,0.17062053421445003
0.9312562814070351,0.7600000000000001,0.17062053421445003
0.9439195979899497,0.7600000000000001,0.17062053421445003
0.9565829145728643,0.7600000000000001,0.17062053421445003
0.9692462311557788,0.7600000000000001,0.17062053421445003
0.9819095477386934,0.7600000000000001,0.17062053421445003
0.994572864321608,0.7600000000000001,0.17062053421445003
1.0072361809045225,0.7600000000000001,0.17062053421445003
1.0198994974874371,0.7600000000000001,0.17082158193435007
1.0325628140703516,0.7600000000000001,0.1709720077748455
1.0452261306532662,0.7600000000000001,0.1709720077748455
1.0578894472361808,0.7600000000000001,0.17102190975539094
1.0705527638190953,0.7600000000000001,0.1698528353065051
1.08321608040201,0.7600000000000001,0.16838290917662835
1.0958793969849245,0.7600000000000001,0.16848343303657837
1.1085427135678392,0.7600000000000001,0.1685839568965284
1.1212060301507536,0.7600000000000001,0.1668969835898688
1.1338693467336682,0.7600000000000001,0.16679573983105964
1.1465326633165827,0.7600000000000001,0.16507342420301913
1.1591959798994975,0.7600000000000001,0.16507342420301913
1.171859296482412,0.7600000000000001,0.16502280232361455
1.1845226130653264,0.7600000000000001,0.1649215585648054
1.1971859296482412,0.7600000000000001,0.16487093668540082
1.2098492462311556,0.7600000000000001,0.16335110857497864
1.2225125628140703,0.7600000000000001,0.16228031118746905
1.235175879396985,0.7600000000000001,0.16228031118746905
1.2478391959798993,0.7600000000000001,0.16228031118746905
1.260502512562814,0.7600000000000001,0.16207210587685889
1.2731658291457286,0.7600000000000001,0.16186390056624872
1.285829145728643,0.7600000000000001,0.15861603903479413
1.2984924623115577,0.7600000000000001,0.15602541353686236
1.3111557788944723,0.7600000000000001,0.15340216793723832
1.3238190954773867,0.7600000000000001,0.1503653609836275
1.3364824120603014,0.7600000000000001,0.14798294079630592
1.349145728643216,0.7600000000000001,0.1442888978091723
1.3618090452261304,0.7600000000000001,0.14145744689893808
1.374472361809045,0.7600000000000001,0.14145744689893808
1.3871356783919597,0.7600000000000001,0.14145744689893808
1.3997989949748741,0.7600000000000001,0.1399223392304922
1.4124623115577888,0.7600000000000001,0.13904961561403129
1.4251256281407034,0.7600000000000001,0.13971808441307734
1.4377889447236178,0.7600000000000001,0.14105502201116943
1.4504522613065325,0.7600000000000001,0.14172349081021549
1.4631155778894471,0.7600000000000001,0.1417082112521918
1.4757788944723615,0.7600000000000001,0.14237668005123785
1.4884422110552762,0.7600000000000001,0.1430298692922602
1.5011055276381908,0.7600000000000001,0.1430145897342365
1.5137688442211052,0.7600000000000001,0.1423155618191431
1.5264321608040199,0.7600000000000001,0.14228904949559615
1.5390954773869345,0.7600000000000001,0.1422737699375725
1.551758793969849,0.7600000000000001,0.1422737699375725
1.5644221105527636,0.7600000000000001,0.1398598539056046
1.5770854271356782,0.7600000000000001,0.13828810237405026
1.5897487437185926,0.7600000000000001,0.13828810237405026
1.6024120603015073,0.7600000000000001,0.13673567719302004
1.615075376884422,0.7600000000000001,0.13673567719302004
1.6277386934673364,0.7600000000000001,0.13740819278456654
1.6404020100502512,0.7600000000000001,0.13808070837611303
1.6530653266331656,0.7600000000000001,0.14009825515075244
1.66572864321608,0.7600000000000001,0.14144328633384542
1.678391959798995,0.7600000000000001,0.14278831751693838
1.6910552763819093,0.7600000000000001,0.1441333487000313
1.7037185929648238,0.7600000000000001,0.1448058642915778
1.7163819095477386,0.7600000000000001,0.1368474569163205
1.729045226130653,0.7600000000000001,0.1304190091910469
1.7417085427135675,0.7600000000000001,0.12820056765544038
1.7543718592964823,0.7600000000000001,0.12271118303681057
1.7670351758793967,0.7600000000000001,0.11907622029199334
1.7796984924623112,0.7600000000000001,0.11486621410232627
1.792361809045226,0.7600000000000001,0.11333625445234256
1.8050251256281404,0.7600000000000001,0.11228375290492579
1.8176884422110549,0.7600000000000001,0.1120568760233798
1.8303517587939697,0.7600000000000001,0.11214090196904614
1.8430150753768841,0.7600000000000001,0.11219551541960582
1.8556783919597986,0.7600000000000001,0.11208207697883281
1.8683417085427134,0.7600000000000001,0.11216610292449916
1.8810050251256278,0.7600000000000001,0.11182578760218014
1.8936683417085423,0.7600000000000001,0.11179637510707348
1.9063316582914571,0.7600000000000001,0.11137203383908816
1.9189949748743715,0.7600000000000001,0.11137203383908816
1.931658291457286,0.7600000000000001,0.11137203383908816
1.9443216080402008,0.7600000000000001,0.11106113101187584
1.9569849246231152,0.7600000000000001,0.11075022818466351
1.9696482412060297,0.7600000000000001,0.11027277008209657
1.9823115577889445,0.7600000000000001,0.10959784759309028
1.994974874371859,0.7600000000000001,0.1093709707115443
2.0076381909547734,0.7600000000000001,0.1092230723711124
2.0203015075376882,0.7600000000000001,0.10936262298574237
2.0329648241206026,0.7600000000000001,0.10936262298574237
2.045628140703517,0.7600000000000001,0.1091381539385784
2.058291457286432,0.7600000000000001,0.10932727059921583
2.0709547738693463,0.7600000000000001,0.10956595330586072
2.0836180904522608,0.7600000000000001,0.10956595330586072
2.0962814070351756,0.7600000000000001,0.1097055039204907
2.10894472361809,0.7600000000000001,0.1097055039204907
2.121608040201005,0.7600000000000001,0.10975506996649816
2.1342713567839193,0.7600000000000001,0.10971465144388308
2.1469346733668337,0.7600000000000001,0.1099129156279129
2.1595979899497486,0.7600000000000001,0.10987249710529783
2.172261306532663,0.7600000000000001,0.10941849287488134
2.1849246231155774,0.7600000000000001,0.10937807435226628
2.1975879396984923,0.7600000000000001,0.10948635396767356
2.2102512562814067,0.7600000000000001,0.10870874859807822
2.222914572864321,0.7600000000000001,0.10829516289027681
