v АК,v ЦН,I(max) d I(650)
0.6799999999999999,0.78,8.235989644530402
0.6912562814070351,0.78,8.235989644530402
0.7025125628140703,0.78,8.235989644530402
0.7137688442211054,0.78,8.235989644530402
0.7250251256281406,0.78,8.235989644530402
0.7362814070351759,0.78,8.235989644530402
0.747537688442211,0.78,8.235989644530402
0.7587939698492462,0.78,8.235989644530402
0.7700502512562813,0.78,8.235989644530402
0.7813065326633165,0.78,8.235989644530402
0.7925628140703517,0.78,8.235989644530402
0.8038190954773868,0.78,8.235989644530402
0.8150753768844221,0.78,8.235989644530402
0.8263316582914573,0.78,8.235989644530402
0.8375879396984924,0.78,8.235989644530402
0.8488442211055276,0.78,8.235989644530402
0.8601005025125628,0.78,8.235989644530402
0.8713567839195979,0.78,8.235989644530402
0.8826130653266331,0.78,8.235989644530402
0.8938693467336682,0.78,8.235989644530402
0.9051256281407034,0.78,8.235989644530402
0.9163819095477386,0.78,8.235989644530402
0.9276381909547738,0.78,8.235989644530402
0.938894472361809,0.78,8.235989644530402
0.9501507537688442,0.78,8.235989644530402
0.9614070351758793,0.78,8.235989644530402
0.9726633165829145,0.78,8.235989644530402
0.9839195979899498,0.78,8.235989644530402
0.9951758793969849,0.78,8.235989644530402
1.00643216080402,0.78,8.308544729915193
1.0176884422110553,0.78,8.307745430660004
1.0289447236180904,0.78,8.313765896293177
1.0402010050251256,0.78,8.313765896293177
1.0514572864321607,0.78,8.313765896293177
1.062713567839196,0.78,8.313765896293177
1.073969849246231,0.78,8.313765896293177
1.0852261306532662,0.78,8.313765896293177
1.0964824120603014,0.78,8.433741240593326
1.1077386934673368,0.78,8.433741240593326
1.1189949748743717,0.78,8.440561005481687
1.130251256281407,0.78,8.440561005481687
1.141507537688442,0.78,8.447380770370046
1.1527638190954774,0.78,8.454200535258405
1.1640201005025126,0.78,8.454200535258405
1.1752763819095478,0.78,8.461020300146766
1.186532663316583,0.78,8.461020300146766
1.197788944723618,0.78,8.461020300146766
1.2090452261306532,0.78,8.474659829923485
1.2203015075376884,0.78,8.477643978086308
1.2315577889447236,0.78,8.480628126249128
1.2428140703517587,0.78,8.547162746000746
1.2540703517587939,0.78,8.616681513915186
1.265326633165829,0.78,8.683216133666802
1.2765829145728644,0.78,8.683216133666802
1.2878391959798994,0.78,8.683216133666802
1.2990954773869348,0.78,8.75273490158124
1.3103517587939697,0.78,8.816285373170036
1.321608040201005,0.78,9.061282898769456
1.33286432160804,0.78,9.061282898769456
1.3441206030150754,0.78,9.172253629273612
1.3553768844221106,0.78,9.172253629273612
1.3666331658291457,0.78,9.552270244047527
1.377889447236181,0.78,9.552270244047527
1.389145728643216,0.78,9.552270244047527
1.4004020100502512,0.78,9.552270244047527
1.4116582914572864,0.78,9.552270244047527
1.4229145728643215,0.78,9.552270244047527
1.4341708542713567,0.78,9.552270244047527
1.4454271356783919,0.78,9.552270244047527
1.456683417085427,0.78,9.572342160475811
1.4679396984924624,0.78,9.572342160475811
1.4791959798994974,0.78,9.572342160475811
1.4904522613065327,0.78,9.592414076904095
1.5017085427135677,0.78,9.544993817988736
1.512964824120603,0.78,9.544993817988736
1.524221105527638,0.78,9.544993817988736
1.5354773869346734,0.78,9.402733041242657
1.5467336683417086,0.78,9.355312782327296
1.5579899497487437,0.78,9.260472264496576
1.5692462311557789,0.78,9.213052005581215
1.580502512562814,0.78,9.213052005581215
1.5917587939698492,0.78,9.213052005581215
1.6030150753768844,0.78,9.165631746665856
1.6142713567839195,0.78,9.2331239220095
1.6255276381909547,0.78,9.435600448040429
1.63678391959799,0.78,9.705569149415007
1.648040201005025,0.78,10.022992848192152
1.6592964824120604,0.78,10.30388995753116
1.6705527638190953,0.78,10.30388995753116
1.6818090452261307,0.78,10.438874308218448
1.693065326633166,0.78,10.660207972659029
1.704321608040201,0.78,10.814049461755967
1.7155778894472362,0.78,10.814049461755967
1.7268341708542714,0.78,10.814049461755967
1.7380904522613065,0.78,11.035383126196548
1.7493467336683417,0.78,11.035383126196548
1.7606030150753769,0.78,11.035383126196548
1.771859296482412,0.78,11.035383126196548
