true I(650),predicted I(650)
0.02199280417136128,0.021189964937314603
0.007996810984206308,0.026896871055437283
0.007662528996558058,0.013953373605412236
0.01166641157831683,0.010288626623259474
0.01306474260417597,0.017579211431929045
0.01361457305143647,0.010857691087430583
0.01137161412869232,0.010633969471877112
0.01291472424996089,0.012063495467399038
0.02759678085106057,0.02369030224109981
0.01859408356611706,0.013595305957186115
0.01516659449564944,0.024760511128102975
0.01741431445075744,0.015075838657791229
0.009512518734090572,0.011371614128692312
0.02323831341970385,0.04136564523715122
0.03403453283316282,0.02617598626097887
0.03999137706099105,0.030447946000195236
0.05003426252481769,0.04073519902811194
0.05022531338555569,0.049374694974192786
0.04632519236184268,0.052542019263558705
0.04576386632574972,0.042182345060203616
0.04408958141739411,0.03853360884001588
0.05842199772544589,0.05779472036622274
0.04586011555310957,0.04538540935981265
0.0655630011072468,0.05732081351113575
0.05559525146878787,0.04904339416230261
0.06159834791435976,0.06356141999689366
0.05666708506123296,0.05637979725892689
0.04822998819652646,0.04707508419234623
