true height50,predicted height50
0.154847818731437,0.1643157158098768
0.1702345683120146,0.1756234400315628
0.1904222628077219,0.18688523672973303
0.1748452797599583,0.17867417917416797
0.1717603609153656,0.17577115651192035
0.176637872669627,0.17384861631797405
0.1618614424108286,0.165149266517211
0.1961391035173746,0.19415793220198083
0.1731225037020276,0.16978624115408997
0.1981639786935578,0.19432654980783876
0.1762229271075096,0.17975617330261545
0.194143024295557,0.19195212613320378
0.1878108910929677,0.1868164940394021
0.1774081924984409,0.1726521579671088
