true I(max) d I(650),predicted I(max) d I(650)
5.698439162076864,10.562891466780174
8.211923694859037,8.169850406863675
6.423353608130182,9.49878950139946
9.4763280316407,9.451236027272639
5.197349003404419,7.106788401637492
9.056202530967948,6.1846723891184965
8.03308499915195,12.672198511800522
12.46430038715196,9.869508563681107
7.313234187333173,5.873795417493672
15.78478624962275,6.608746436822827
17.03703527431814,9.126290289215365
10.98473569294559,9.636347740464533
11.23435623465408,7.902942001825808
9.392069292161777,11.209869163981955
10.97270881078856,11.568425993460178
11.43171742459963,10.588609126379078
6.064292299523188,9.700943107086259
5.171453548625855,4.99541288873801
6.090116827538193,6.658085896508631
4.877791920834338,4.926447601941819
4.730103371366019,4.98034773628397
5.528918268983738,6.165941586035921
5.143184094617308,11.615001157610717
7.958200264633603,6.677958164767705
7.003383912870656,6.420560694222104
9.743832693425395,7.361211342622754
5.955598956046146,5.9568410711109
6.638171025103569,5.4530598992135
5.774365461133787,6.170439859223179
4.294022416003538,5.8928309481932715
5.754649384870504,8.190768903097933
5.279126366176878,6.058354513484389
3.576545321792839,4.017915248091144
3.730142427725829,4.190108372015965
3.662728161549236,3.682995309951843
3.84267029219035,3.8771247511568525
4.184889347328602,4.469813297430563
4.97181002772498,8.410232055498868
4.452258358142387,5.171602946394117
4.010717600418594,4.2283520766645335
4.241651811193235,4.1394807133066145
4.515480757163514,4.896147257900106
4.257577440012154,5.142650150630176
3.939944367274304,4.049600914396228
4.377154869677721,4.354326371528964
