аск,твин,R
46.99497487437185,-11.200000000000003,180.92025490311914
48.23316582914572,-11.200000000000003,180.3872208766541
49.47135678391959,-11.200000000000003,179.03702150283556
50.70954773869346,-11.200000000000003,179.03702150283556
51.94773869346733,-11.200000000000003,179.14839097944235
53.1859296482412,-11.200000000000003,173.94733503662567
54.42412060301507,-11.200000000000003,172.37439670959353
55.66231155778894,-11.200000000000003,171.04757797731563
56.90050251256281,-11.200000000000003,170.2372784735349
58.138693467336665,-11.200000000000003,169.31560949314738
59.376884422110535,-11.200000000000003,168.5107588019848
60.615075376884406,-11.200000000000003,165.90478201795833
61.853266331658276,-11.200000000000003,164.22047421431938
63.091457286432146,-11.200000000000003,163.07418256734394
64.32964824120602,-11.200000000000003,162.69052974361995
65.56783919597989,-11.200000000000003,161.5442380966445
66.80603015075376,-11.200000000000003,160.39794644966906
68.04422110552763,-11.200000000000003,159.50275652764637
69.2824120603015,-11.200000000000003,159.11910370392238
70.52060301507537,-11.200000000000003,159.11910370392238
71.75879396984924,-11.200000000000003,158.3728600543477
72.9969849246231,-11.200000000000003,157.40363820297722
74.23517587939698,-11.200000000000003,156.4344163516067
75.47336683417085,-11.200000000000003,156.21143814981085
76.71155778894472,-11.200000000000003,155.46519450023618
77.94974874371859,-11.200000000000003,154.1956854028827
79.18793969849244,-11.200000000000003,153.22646355151218
80.42613065326631,-11.200000000000003,152.0684435550566
81.66432160804018,-11.200000000000003,151.54517810727776
82.90251256281405,-11.200000000000003,149.22913811436666
84.14070351758792,-11.200000000000003,147.65934177103014
85.3788944723618,-11.200000000000003,146.16399456521725
86.61708542713566,-11.200000000000003,145.30340190808118
87.85527638190953,-11.200000000000003,143.62211646384677
89.0934673366834,-11.200000000000003,143.62211646384677
90.33165829145727,-11.200000000000003,143.7172096526464
91.56984924623114,-11.200000000000003,144.60394390949895
92.80804020100501,-11.200000000000003,145.19835258152165
94.04623115577888,-11.200000000000003,145.19835258152165
95.28442211055275,-11.200000000000003,145.49555691753298
96.52261306532662,-11.200000000000003,146.0850868383742
97.76080402010048,-11.200000000000003,146.38229117438556
98.99899497487435,-11.200000000000003,145.88785444234395
100.23718592964822,-11.200000000000003,145.88785444234395
101.47537688442209,-11.200000000000003,146.1850587783553
102.71356783919596,-11.200000000000003,145.6906220463137
103.95175879396983,-11.200000000000003,145.98782638232507
105.1899497487437,-11.200000000000003,146.28503071833637
106.42814070351757,-11.200000000000003,146.67732824314734
107.66633165829144,-11.200000000000003,146.67732824314734
108.90452261306531,-11.200000000000003,146.74242674858212
110.14271356783918,-11.200000000000003,146.74242674858212
111.38090452261305,-11.200000000000003,146.80752525401692
112.61909547738692,-11.200000000000003,146.9677169482513
113.85728643216079,-11.200000000000003,146.84027794187136
115.09547738693466,-11.200000000000003,146.84027794187136
116.33366834170853,-11.200000000000003,146.43066886224
117.5718592964824,-11.200000000000003,146.32365090382788
118.81005025125627,-11.200000000000003,146.1215397566162
120.04824120603014,-11.200000000000003,145.9194286094045
121.28643216080401,-11.200000000000003,145.9194286094045
122.52462311557788,-11.200000000000003,145.71193067698485
123.76281407035175,-11.200000000000003,145.89786891540638
125.00100502512562,-11.200000000000003,145.72575245155954
126.23919597989949,-11.200000000000003,145.72575245155954
127.47738693467333,-11.200000000000003,146.2134909617202
128.71557788944722,-11.200000000000003,145.9171601784026
129.9537688442211,-11.200000000000003,146.07810137051035
131.19195979899496,-11.200000000000003,146.07810137051035
132.43015075376883,-11.200000000000003,145.94762671313796
133.6683417085427,-11.200000000000003,145.94762671313796
134.90653266331657,-11.200000000000003,145.94762671313796
136.14472361809044,-11.200000000000003,145.55620274102074
137.3829145728643,-11.200000000000003,146.09253308128538
138.62110552763818,-11.200000000000003,145.9266769553402
139.85929648241205,-11.200000000000003,145.89129548676743
141.09748743718592,-11.200000000000003,145.99462798322298
142.3356783919598,-11.200000000000003,145.8641533258506
143.57386934673366,-11.200000000000003,145.8641533258506
144.81206030150753,-11.200000000000003,145.9549983754725
146.0502512562814,-11.200000000000003,146.25962458648388
147.28844221105527,-11.200000000000003,146.2242431179111
148.52663316582914,-11.200000000000003,145.4866751831285
149.764824120603,-11.200000000000003,144.20283480033078
151.00301507537688,-11.200000000000003,144.20283480033078
152.24120603015075,-11.200000000000003,144.38877303875233
153.47939698492462,-11.200000000000003,144.25829838137992
154.7175879396985,-11.200000000000003,144.03770158908316
155.95577889447236,-11.200000000000003,143.87184546313796
157.19396984924623,-11.200000000000003,143.74137080576557
158.4321608040201,-11.200000000000003,143.6512486708412
159.67035175879397,-11.200000000000003,143.71168330576558
160.90854271356784,-11.200000000000003,143.71168330576558
162.1467336683417,-11.200000000000003,143.6763018371928
163.38492462311558,-11.200000000000003,143.6763018371928
164.62311557788945,-11.200000000000003,143.6763018371928
165.86130653266332,-11.200000000000003,144.93158524338372
167.0994974874372,-11.200000000000003,145.89743620037805
168.337688442211,-11.200000000000003,145.89743620037805
169.57587939698487,-11.200000000000003,145.89743620037805
170.81407035175874,-11.200000000000003,145.89743620037805
172.0522613065326,-11.200000000000003,146.28380641540642
173.29045226130648,-11.200000000000003,146.28380641540642
174.52864321608035,-11.200000000000003,146.52866404773155
175.76683417085422,-11.200000000000003,146.95493782490547
177.0050251256281,-11.200000000000003,147.82385101606803
178.24321608040196,-11.200000000000003,147.82385101606803
179.48140703517583,-11.200000000000003,147.88012021502834
180.7195979899497,-11.200000000000003,148.14134348416823
181.95778894472357,-11.200000000000003,148.3462975543478
183.19597989949744,-11.200000000000003,148.58398289815688
184.43417085427131,-11.200000000000003,148.58398289815688
185.67236180904519,-11.200000000000003,148.58398289815688
186.91055276381906,-11.200000000000003,148.55607204040643
188.14874371859293,-11.200000000000003,148.66092790051988
189.3869346733668,-11.200000000000003,148.71002481096411
190.62512562814067,-11.200000000000003,148.66574831639892
191.86331658291454,-11.200000000000003,148.93134451795845
193.1015075376884,-11.200000000000003,149.1526642249528
194.33969849246228,-11.200000000000003,149.43462606332704
195.57788944723615,-11.200000000000003,149.93790760869567
196.81608040201002,-11.200000000000003,149.93790760869567
198.0542713567839,-11.200000000000003,149.95427324551042
199.29246231155776,-11.200000000000003,150.2362350838847
200.53065326633163,-11.200000000000003,150.50183128544424
201.7688442211055,-11.200000000000003,150.50183128544424
203.00703517587937,-11.200000000000003,150.50183128544424
204.24522613065324,-11.200000000000003,150.50183128544424
205.4834170854271,-11.200000000000003,150.50183128544424
206.72160804020098,-11.200000000000003,150.50183128544424
207.95979899497485,-11.200000000000003,150.50183128544424
209.19798994974872,-11.200000000000003,150.50183128544424
210.4361809045226,-11.200000000000003,150.50183128544424
211.67437185929646,-11.200000000000003,150.50183128544424
212.91256281407033,-11.200000000000003,150.50183128544424
214.1507537688442,-11.200000000000003,150.50183128544424
215.38894472361807,-11.200000000000003,150.50183128544424
216.62713567839194,-11.200000000000003,150.50183128544424
217.8653266331658,-11.200000000000003,150.50183128544424
219.10351758793968,-11.200000000000003,150.50183128544424
220.34170854271355,-11.200000000000003,150.50183128544424
221.57989949748742,-11.200000000000003,150.50183128544424
222.8180904522613,-11.200000000000003,150.50183128544424
224.05628140703516,-11.200000000000003,150.50183128544424
225.29447236180903,-11.200000000000003,150.50183128544424
226.5326633165829,-11.200000000000003,150.50183128544424
227.77085427135677,-11.200000000000003,150.50183128544424
229.00904522613064,-11.200000000000003,150.50183128544424
230.2472361809045,-11.200000000000003,150.50183128544424
231.48542713567838,-11.200000000000003,150.50183128544424
232.72361809045225,-11.200000000000003,150.50183128544424
233.96180904522612,-11.200000000000003,150.50183128544424
235.2,-11.200000000000003,150.50183128544424
-11.200000000000003,-9.961809045226133,198.11237299149337
-9.961809045226133,-9.961809045226133,198.11237299149337
-8.723618090452264,-9.961809045226133,198.11237299149337
-7.485427135678395,-9.961809045226133,198.11237299149337
-6.247236180904526,-9.961809045226133,198.11237299149337
-5.009045226130657,-9.961809045226133,198.11237299149337
-3.7708542713567876,-9.961809045226133,198.11237299149337
-2.5326633165829193,-9.961809045226133,198.11237299149337
-1.2944723618090492,-9.961809045226133,198.11237299149337
-0.05628140703517914,-9.961809045226133,198.11237299149337
1.1819095477386892,-9.961809045226133,198.11237299149337
2.4201005025125575,-9.961809045226133,198.11237299149337
3.6582914572864276,-9.961809045226133,198.11237299149337
4.896482412060298,-9.961809045226133,198.11237299149337
6.134673366834164,-9.961809045226133,198.11237299149337
7.372864321608034,-9.961809045226133,198.11237299149337
8.611055276381904,-9.961809045226133,198.11237299149337
9.849246231155774,-9.961809045226133,198.11237299149337
11.087437185929645,-9.961809045226133,198.11237299149337
12.325628140703511,-9.961809045226133,198.11237299149337
13.563819095477381,-9.961809045226133,198.11237299149337
14.802010050251251,-9.961809045226133,198.11237299149337
16.040201005025118,-9.961809045226133,198.11237299149337
17.278391959798988,-9.961809045226133,198.11237299149337
18.516582914572858,-9.961809045226133,198.11237299149337
19.754773869346728,-9.961809045226133,198.11237299149337
20.992964824120598,-9.961809045226133,198.11237299149337
22.23115577889447,-9.961809045226133,198.11237299149337
23.46934673366833,-9.961809045226133,198.11237299149337
24.7075376884422,-9.961809045226133,196.6865946951796
25.94572864321607,-9.961809045226133,195.83354279891304
27.18391959798994,-9.961809045226133,195.15351636342155
28.42211055276381,-9.961809045226133,194.9268408849244
29.66030150753768,-9.961809045226133,192.95965043123817
30.89849246231155,-9.961809045226133,191.5338721349244
32.13668341708542,-9.961809045226133,191.30719665642724
33.37487437185929,-9.961809045226133,190.68082023865787
34.613065326633155,-9.961809045226133,190.05444382088848
35.851256281407025,-9.961809045226133,188.7359655600189
37.089447236180895,-9.961809045226133,188.16323915997168
38.327638190954765,-9.961809045226133,187.59051275992442
39.565829145728635,-9.961809045226133,186.89841091682428
40.804020100502505,-9.961809045226133,186.32568451677702
42.042211055276375,-9.961809045226133,185.75295811672976
43.28040201005024,-9.961809045226133,184.1212931238186
44.51859296482411,-9.961809045226133,184.23266260042539
45.75678391959798,-9.961809045226133,182.02433468218345
46.99497487437185,-9.961809045226133,180.92025490311914
48.23316582914572,-9.961809045226133,180.3872208766541
49.47135678391959,-9.961809045226133,179.03702150283556
50.70954773869346,-9.961809045226133,179.03702150283556
51.94773869346733,-9.961809045226133,179.14839097944235
53.1859296482412,-9.961809045226133,173.94733503662567
54.42412060301507,-9.961809045226133,172.37439670959353
55.66231155778894,-9.961809045226133,171.04757797731563
56.90050251256281,-9.961809045226133,170.2372784735349
58.138693467336665,-9.961809045226133,169.31560949314738
59.376884422110535,-9.961809045226133,168.5107588019848
60.615075376884406,-9.961809045226133,165.90478201795833
61.853266331658276,-9.961809045226133,164.22047421431938
63.091457286432146,-9.961809045226133,163.07418256734394
64.32964824120602,-9.961809045226133,162.69052974361995
65.56783919597989,-9.961809045226133,161.5442380966445
66.80603015075376,-9.961809045226133,160.39794644966906
68.04422110552763,-9.961809045226133,159.50275652764637
69.2824120603015,-9.961809045226133,159.11910370392238
70.52060301507537,-9.961809045226133,159.11910370392238
71.75879396984924,-9.961809045226133,158.3728600543477
72.9969849246231,-9.961809045226133,157.40363820297722
74.23517587939698,-9.961809045226133,156.4344163516067
75.47336683417085,-9.961809045226133,156.21143814981085
76.71155778894472,-9.961809045226133,155.46519450023618
77.94974874371859,-9.961809045226133,154.1956854028827
79.18793969849244,-9.961809045226133,153.22646355151218
80.42613065326631,-9.961809045226133,152.0684435550566
81.66432160804018,-9.961809045226133,151.54517810727776
82.90251256281405,-9.961809045226133,149.22913811436666
84.14070351758792,-9.961809045226133,147.65934177103014
85.3788944723618,-9.961809045226133,146.16399456521725
86.61708542713566,-9.961809045226133,145.30340190808118
87.85527638190953,-9.961809045226133,143.62211646384677
89.0934673366834,-9.961809045226133,143.62211646384677
90.33165829145727,-9.961809045226133,143.7172096526464
91.56984924623114,-9.961809045226133,144.60394390949895
92.80804020100501,-9.961809045226133,145.19835258152165
94.04623115577888,-9.961809045226133,145.19835258152165
95.28442211055275,-9.961809045226133,145.49555691753298
96.52261306532662,-9.961809045226133,146.0850868383742
97.76080402010048,-9.961809045226133,146.38229117438556
98.99899497487435,-9.961809045226133,145.88785444234395
100.23718592964822,-9.961809045226133,145.88785444234395
101.47537688442209,-9.961809045226133,146.1850587783553
102.71356783919596,-9.961809045226133,145.6906220463137
103.95175879396983,-9.961809045226133,145.98782638232507
105.1899497487437,-9.961809045226133,146.28503071833637
106.42814070351757,-9.961809045226133,146.67732824314734
107.66633165829144,-9.961809045226133,146.67732824314734
108.90452261306531,-9.961809045226133,146.74242674858212
110.14271356783918,-9.961809045226133,146.74242674858212
111.38090452261305,-9.961809045226133,146.80752525401692
112.61909547738692,-9.961809045226133,146.9677169482513
113.85728643216079,-9.961809045226133,146.84027794187136
115.09547738693466,-9.961809045226133,146.84027794187136
116.33366834170853,-9.961809045226133,146.43066886224
117.5718592964824,-9.961809045226133,146.32365090382788
118.81005025125627,-9.961809045226133,146.1215397566162
120.04824120603014,-9.961809045226133,145.9194286094045
121.28643216080401,-9.961809045226133,145.9194286094045
122.52462311557788,-9.961809045226133,145.71193067698485
123.76281407035175,-9.961809045226133,145.89786891540638
125.00100502512562,-9.961809045226133,145.72575245155954
126.23919597989949,-9.961809045226133,145.72575245155954
127.47738693467333,-9.961809045226133,146.2134909617202
128.71557788944722,-9.961809045226133,145.9171601784026
129.9537688442211,-9.961809045226133,146.07810137051035
131.19195979899496,-9.961809045226133,146.07810137051035
132.43015075376883,-9.961809045226133,145.94762671313796
133.6683417085427,-9.961809045226133,145.94762671313796
134.90653266331657,-9.961809045226133,145.94762671313796
136.14472361809044,-9.961809045226133,145.55620274102074
137.3829145728643,-9.961809045226133,146.09253308128538
138.62110552763818,-9.961809045226133,145.9266769553402
139.85929648241205,-9.961809045226133,145.89129548676743
141.09748743718592,-9.961809045226133,145.99462798322298
142.3356783919598,-9.961809045226133,145.8641533258506
143.57386934673366,-9.961809045226133,145.8641533258506
144.81206030150753,-9.961809045226133,145.9549983754725
146.0502512562814,-9.961809045226133,146.25962458648388
147.28844221105527,-9.961809045226133,146.2242431179111
148.52663316582914,-9.961809045226133,145.4866751831285
149.764824120603,-9.961809045226133,144.20283480033078
151.00301507537688,-9.961809045226133,144.20283480033078
152.24120603015075,-9.961809045226133,144.38877303875233
153.47939698492462,-9.961809045226133,144.25829838137992
154.7175879396985,-9.961809045226133,144.03770158908316
155.95577889447236,-9.961809045226133,143.87184546313796
157.19396984924623,-9.961809045226133,143.74137080576557
158.4321608040201,-9.961809045226133,143.6512486708412
159.67035175879397,-9.961809045226133,143.71168330576558
160.90854271356784,-9.961809045226133,143.71168330576558
162.1467336683417,-9.961809045226133,143.6763018371928
163.38492462311558,-9.961809045226133,143.6763018371928
164.62311557788945,-9.961809045226133,143.6763018371928
165.86130653266332,-9.961809045226133,144.93158524338372
167.0994974874372,-9.961809045226133,145.89743620037805
168.337688442211,-9.961809045226133,145.89743620037805
169.57587939698487,-9.961809045226133,145.89743620037805
170.81407035175874,-9.961809045226133,145.89743620037805
172.0522613065326,-9.961809045226133,146.28380641540642
173.29045226130648,-9.961809045226133,146.28380641540642
174.52864321608035,-9.961809045226133,146.52866404773155
175.76683417085422,-9.961809045226133,146.95493782490547
177.0050251256281,-9.961809045226133,147.82385101606803
178.24321608040196,-9.961809045226133,147.82385101606803
179.48140703517583,-9.961809045226133,147.88012021502834
180.7195979899497,-9.961809045226133,148.14134348416823
181.95778894472357,-9.961809045226133,148.3462975543478
183.19597989949744,-9.961809045226133,148.58398289815688
184.43417085427131,-9.961809045226133,148.58398289815688
185.67236180904519,-9.961809045226133,148.58398289815688
186.91055276381906,-9.961809045226133,148.55607204040643
188.14874371859293,-9.961809045226133,148.66092790051988
189.3869346733668,-9.961809045226133,148.71002481096411
190.62512562814067,-9.961809045226133,148.66574831639892
191.86331658291454,-9.961809045226133,148.93134451795845
193.1015075376884,-9.961809045226133,149.1526642249528
194.33969849246228,-9.961809045226133,149.43462606332704
195.57788944723615,-9.961809045226133,149.93790760869567
196.81608040201002,-9.961809045226133,149.93790760869567
198.0542713567839,-9.961809045226133,149.95427324551042
199.29246231155776,-9.961809045226133,150.2362350838847
200.53065326633163,-9.961809045226133,150.50183128544424
201.7688442211055,-9.961809045226133,150.50183128544424
203.00703517587937,-9.961809045226133,150.50183128544424
204.24522613065324,-9.961809045226133,150.50183128544424
205.4834170854271,-9.961809045226133,150.50183128544424
206.72160804020098,-9.961809045226133,150.50183128544424
207.95979899497485,-9.961809045226133,150.50183128544424
209.19798994974872,-9.961809045226133,150.50183128544424
210.4361809045226,-9.961809045226133,150.50183128544424
211.67437185929646,-9.961809045226133,150.50183128544424
212.91256281407033,-9.961809045226133,150.50183128544424
214.1507537688442,-9.961809045226133,150.50183128544424
215.38894472361807,-9.961809045226133,150.50183128544424
216.62713567839194,-9.961809045226133,150.50183128544424
217.8653266331658,-9.961809045226133,150.50183128544424
219.10351758793968,-9.961809045226133,150.50183128544424
220.34170854271355,-9.961809045226133,150.50183128544424
221.57989949748742,-9.961809045226133,150.50183128544424
222.8180904522613,-9.961809045226133,150.50183128544424
224.05628140703516,-9.961809045226133,150.50183128544424
225.29447236180903,-9.961809045226133,150.50183128544424
226.5326633165829,-9.961809045226133,150.50183128544424
227.77085427135677,-9.961809045226133,150.50183128544424
229.00904522613064,-9.961809045226133,150.50183128544424
230.2472361809045,-9.961809045226133,150.50183128544424
231.48542713567838,-9.961809045226133,150.50183128544424
232.72361809045225,-9.961809045226133,150.50183128544424
233.96180904522612,-9.961809045226133,150.50183128544424
235.2,-9.961809045226133,150.50183128544424
-11.200000000000003,-8.723618090452264,198.11237299149337
-9.961809045226133,-8.723618090452264,198.11237299149337
-8.723618090452264,-8.723618090452264,198.11237299149337
-7.485427135678395,-8.723618090452264,198.11237299149337
-6.247236180904526,-8.723618090452264,198.11237299149337
-5.009045226130657,-8.723618090452264,198.11237299149337
-3.7708542713567876,-8.723618090452264,198.11237299149337
-2.5326633165829193,-8.723618090452264,198.11237299149337
-1.2944723618090492,-8.723618090452264,198.11237299149337
-0.05628140703517914,-8.723618090452264,198.11237299149337
1.1819095477386892,-8.723618090452264,198.11237299149337
2.4201005025125575,-8.723618090452264,198.11237299149337
3.6582914572864276,-8.723618090452264,198.11237299149337
4.896482412060298,-8.723618090452264,198.11237299149337
6.134673366834164,-8.723618090452264,198.11237299149337
7.372864321608034,-8.723618090452264,198.11237299149337
8.611055276381904,-8.723618090452264,198.11237299149337
9.849246231155774,-8.723618090452264,198.11237299149337
11.087437185929645,-8.723618090452264,198.11237299149337
12.325628140703511,-8.723618090452264,198.11237299149337
13.563819095477381,-8.723618090452264,198.11237299149337
14.802010050251251,-8.723618090452264,198.11237299149337
16.040201005025118,-8.723618090452264,198.11237299149337
17.278391959798988,-8.723618090452264,198.11237299149337
18.516582914572858,-8.723618090452264,198.11237299149337
19.754773869346728,-8.723618090452264,198.11237299149337
20.992964824120598,-8.723618090452264,198.11237299149337
22.23115577889447,-8.723618090452264,198.11237299149337
23.46934673366833,-8.723618090452264,198.11237299149337
24.7075376884422,-8.723618090452264,196.6865946951796
25.94572864321607,-8.723618090452264,195.83354279891304
27.18391959798994,-8.723618090452264,195.15351636342155
28.42211055276381,-8.723618090452264,194.9268408849244
29.66030150753768,-8.723618090452264,192.95965043123817
30.89849246231155,-8.723618090452264,191.5338721349244
32.13668341708542,-8.723618090452264,191.30719665642724
33.37487437185929,-8.723618090452264,190.68082023865787
34.613065326633155,-8.723618090452264,190.05444382088848
35.851256281407025,-8.723618090452264,188.7359655600189
37.089447236180895,-8.723618090452264,188.16323915997168
38.327638190954765,-8.723618090452264,187.59051275992442
39.565829145728635,-8.723618090452264,186.89841091682428
40.804020100502505,-8.723618090452264,186.32568451677702
42.042211055276375,-8.723618090452264,185.75295811672976
43.28040201005024,-8.723618090452264,184.1212931238186
44.51859296482411,-8.723618090452264,184.23266260042539
45.75678391959798,-8.723618090452264,182.02433468218345
46.99497487437185,-8.723618090452264,180.92025490311914
48.23316582914572,-8.723618090452264,180.3872208766541
49.47135678391959,-8.723618090452264,179.03702150283556
50.70954773869346,-8.723618090452264,179.03702150283556
51.94773869346733,-8.723618090452264,179.14839097944235
53.1859296482412,-8.723618090452264,173.94733503662567
54.42412060301507,-8.723618090452264,172.37439670959353
55.66231155778894,-8.723618090452264,171.04757797731563
56.90050251256281,-8.723618090452264,170.2372784735349
58.138693467336665,-8.723618090452264,169.31560949314738
59.376884422110535,-8.723618090452264,168.5107588019848
60.615075376884406,-8.723618090452264,165.90478201795833
61.853266331658276,-8.723618090452264,164.22047421431938
63.091457286432146,-8.723618090452264,163.07418256734394
64.32964824120602,-8.723618090452264,162.69052974361995
65.56783919597989,-8.723618090452264,161.5442380966445
66.80603015075376,-8.723618090452264,160.39794644966906
68.04422110552763,-8.723618090452264,159.50275652764637
69.2824120603015,-8.723618090452264,159.11910370392238
70.52060301507537,-8.723618090452264,159.11910370392238
71.75879396984924,-8.723618090452264,158.3728600543477
72.9969849246231,-8.723618090452264,157.40363820297722
74.23517587939698,-8.723618090452264,156.4344163516067
75.47336683417085,-8.723618090452264,156.21143814981085
76.71155778894472,-8.723618090452264,155.46519450023618
77.94974874371859,-8.723618090452264,154.1956854028827
79.18793969849244,-8.723618090452264,153.22646355151218
80.42613065326631,-8.723618090452264,152.0684435550566
81.66432160804018,-8.723618090452264,151.54517810727776
82.90251256281405,-8.723618090452264,149.22913811436666
84.14070351758792,-8.723618090452264,147.65934177103014
85.3788944723618,-8.723618090452264,146.16399456521725
86.61708542713566,-8.723618090452264,145.30340190808118
87.85527638190953,-8.723618090452264,143.62211646384677
89.0934673366834,-8.723618090452264,143.62211646384677
90.33165829145727,-8.723618090452264,143.7172096526464
91.56984924623114,-8.723618090452264,144.60394390949895
92.80804020100501,-8.723618090452264,145.19835258152165
94.04623115577888,-8.723618090452264,145.19835258152165
95.28442211055275,-8.723618090452264,145.49555691753298
96.52261306532662,-8.723618090452264,146.0850868383742
97.76080402010048,-8.723618090452264,146.38229117438556
98.99899497487435,-8.723618090452264,145.88785444234395
100.23718592964822,-8.723618090452264,145.88785444234395
101.47537688442209,-8.723618090452264,146.1850587783553
102.71356783919596,-8.723618090452264,145.6906220463137
103.95175879396983,-8.723618090452264,145.98782638232507
105.1899497487437,-8.723618090452264,146.28503071833637
106.42814070351757,-8.723618090452264,146.67732824314734
107.66633165829144,-8.723618090452264,146.67732824314734
108.90452261306531,-8.723618090452264,146.74242674858212
110.14271356783918,-8.723618090452264,146.74242674858212
111.38090452261305,-8.723618090452264,146.80752525401692
112.61909547738692,-8.723618090452264,146.9677169482513
113.85728643216079,-8.723618090452264,146.84027794187136
115.09547738693466,-8.723618090452264,146.84027794187136
116.33366834170853,-8.723618090452264,146.43066886224
117.5718592964824,-8.723618090452264,146.32365090382788
118.81005025125627,-8.723618090452264,146.1215397566162
120.04824120603014,-8.723618090452264,145.9194286094045
121.28643216080401,-8.723618090452264,145.9194286094045
122.52462311557788,-8.723618090452264,145.71193067698485
123.76281407035175,-8.723618090452264,145.89786891540638
125.00100502512562,-8.723618090452264,145.72575245155954
126.23919597989949,-8.723618090452264,145.72575245155954
127.47738693467333,-8.723618090452264,146.2134909617202
128.71557788944722,-8.723618090452264,145.9171601784026
129.9537688442211,-8.723618090452264,146.07810137051035
131.19195979899496,-8.723618090452264,146.07810137051035
132.43015075376883,-8.723618090452264,145.94762671313796
133.6683417085427,-8.723618090452264,145.94762671313796
134.90653266331657,-8.723618090452264,145.94762671313796
136.14472361809044,-8.723618090452264,145.55620274102074
137.3829145728643,-8.723618090452264,146.09253308128538
138.62110552763818,-8.723618090452264,145.9266769553402
139.85929648241205,-8.723618090452264,145.89129548676743
141.09748743718592,-8.723618090452264,145.99462798322298
142.3356783919598,-8.723618090452264,145.8641533258506
143.57386934673366,-8.723618090452264,145.8641533258506
144.81206030150753,-8.723618090452264,145.9549983754725
146.0502512562814,-8.723618090452264,146.25962458648388
147.28844221105527,-8.723618090452264,146.2242431179111
148.52663316582914,-8.723618090452264,145.4866751831285
149.764824120603,-8.723618090452264,144.20283480033078
151.00301507537688,-8.723618090452264,144.20283480033078
152.24120603015075,-8.723618090452264,144.38877303875233
153.47939698492462,-8.723618090452264,144.25829838137992
154.7175879396985,-8.723618090452264,144.03770158908316
155.95577889447236,-8.723618090452264,143.87184546313796
157.19396984924623,-8.723618090452264,143.74137080576557
158.4321608040201,-8.723618090452264,143.6512486708412
159.67035175879397,-8.723618090452264,143.71168330576558
160.90854271356784,-8.723618090452264,143.71168330576558
162.1467336683417,-8.723618090452264,143.6763018371928
163.38492462311558,-8.723618090452264,143.6763018371928
164.62311557788945,-8.723618090452264,143.6763018371928
165.86130653266332,-8.723618090452264,144.93158524338372
167.0994974874372,-8.723618090452264,145.89743620037805
168.337688442211,-8.723618090452264,145.89743620037805
169.57587939698487,-8.723618090452264,145.89743620037805
170.81407035175874,-8.723618090452264,145.89743620037805
172.0522613065326,-8.723618090452264,146.28380641540642
173.29045226130648,-8.723618090452264,146.28380641540642
174.52864321608035,-8.723618090452264,146.52866404773155
175.76683417085422,-8.723618090452264,146.95493782490547
177.0050251256281,-8.723618090452264,147.82385101606803
178.24321608040196,-8.723618090452264,147.82385101606803
179.48140703517583,-8.723618090452264,147.88012021502834
180.7195979899497,-8.723618090452264,148.14134348416823
181.95778894472357,-8.723618090452264,148.3462975543478
183.19597989949744,-8.723618090452264,148.58398289815688
