аск,твин,B
131.19195979899496,-11.200000000000003,120.73516437263706
132.43015075376883,-11.200000000000003,121.46027292060494
133.6683417085427,-11.200000000000003,121.46027292060494
134.90653266331657,-11.200000000000003,121.66056681238187
136.14472361809044,-11.200000000000003,121.66056681238187
137.3829145728643,-11.200000000000003,123.3271576677694
138.62110552763818,-11.200000000000003,123.52745155954634
139.85929648241205,-11.200000000000003,125.10793360113423
141.09748743718592,-11.200000000000003,126.03333604087902
142.3356783919598,-11.200000000000003,126.03333604087902
143.57386934673366,-11.200000000000003,126.03333604087902
144.81206030150753,-11.200000000000003,126.03333604087902
146.0502512562814,-11.200000000000003,125.67641038516066
147.28844221105527,-11.200000000000003,125.8767042769376
148.52663316582914,-11.200000000000003,125.8767042769376
149.764824120603,-11.200000000000003,125.8767042769376
151.00301507537688,-11.200000000000003,126.60181282490548
152.24120603015075,-11.200000000000003,127.54329513232513
153.47939698492462,-11.200000000000003,127.94959608341208
154.7175879396985,-11.200000000000003,128.474410739603
155.95577889447236,-11.200000000000003,128.7932183364839
157.19396984924623,-11.200000000000003,128.7932183364839
158.4321608040201,-11.200000000000003,128.7932183364839
159.67035175879397,-11.200000000000003,128.7932183364839
160.90854271356784,-11.200000000000003,129.1120259333648
162.1467336683417,-11.200000000000003,129.31231982514174
163.38492462311558,-11.200000000000003,129.10631276583175
164.62311557788945,-11.200000000000003,129.6106561613894
165.86130653266332,-11.200000000000003,130.11499955694705
167.0994974874372,-11.200000000000003,130.11499955694705
168.337688442211,-11.200000000000003,132.53503367202265
169.57587939698487,-11.200000000000003,133.18025017722115
170.81407035175874,-11.200000000000003,133.91952608104913
172.0522613065326,-11.200000000000003,134.75286138350663
173.29045226130648,-11.200000000000003,135.12866700141777
174.52864321608035,-11.200000000000003,135.12866700141777
175.76683417085422,-11.200000000000003,135.12866700141777
177.0050251256281,-11.200000000000003,135.77388350661624
178.24321608040196,-11.200000000000003,136.190551157845
179.48140703517583,-11.200000000000003,136.190551157845
180.7195979899497,-11.200000000000003,136.190551157845
181.95778894472357,-11.200000000000003,136.53240341446124
183.19597989949744,-11.200000000000003,136.53240341446124
184.43417085427131,-11.200000000000003,136.968315069707
185.67236180904519,-11.200000000000003,136.968315069707
186.91055276381906,-11.200000000000003,137.38498272093574
188.14874371859293,-11.200000000000003,137.38498272093574
189.3869346733668,-11.200000000000003,137.38498272093574
190.62512562814067,-11.200000000000003,137.80165037216446
191.86331658291454,-11.200000000000003,138.48125221526465
193.1015075376884,-11.200000000000003,138.7634304111531
194.33969849246228,-11.200000000000003,138.8574898097826
195.57788944723615,-11.200000000000003,139.6311510515123
196.81608040201002,-11.200000000000003,139.6311510515123
198.0542713567839,-11.200000000000003,140.9893010101607
199.29246231155776,-11.200000000000003,142.34745096880908
200.53065326633163,-11.200000000000003,142.7641186200378
201.7688442211055,-11.200000000000003,142.7641186200378
203.00703517587937,-11.200000000000003,142.7641186200378
204.24522613065324,-11.200000000000003,142.7641186200378
205.4834170854271,-11.200000000000003,142.7641186200378
206.72160804020098,-11.200000000000003,142.7641186200378
207.95979899497485,-11.200000000000003,142.7641186200378
209.19798994974872,-11.200000000000003,142.7641186200378
210.4361809045226,-11.200000000000003,142.7641186200378
211.67437185929646,-11.200000000000003,142.7641186200378
212.91256281407033,-11.200000000000003,142.7641186200378
214.1507537688442,-11.200000000000003,142.7641186200378
215.38894472361807,-11.200000000000003,142.7641186200378
216.62713567839194,-11.200000000000003,142.7641186200378
217.8653266331658,-11.200000000000003,142.7641186200378
219.10351758793968,-11.200000000000003,142.7641186200378
220.34170854271355,-11.200000000000003,142.7641186200378
221.57989949748742,-11.200000000000003,142.7641186200378
222.8180904522613,-11.200000000000003,142.7641186200378
224.05628140703516,-11.200000000000003,142.7641186200378
225.29447236180903,-11.200000000000003,142.7641186200378
226.5326633165829,-11.200000000000003,142.7641186200378
227.77085427135677,-11.200000000000003,142.7641186200378
229.00904522613064,-11.200000000000003,142.7641186200378
230.2472361809045,-11.200000000000003,142.7641186200378
231.48542713567838,-11.200000000000003,142.7641186200378
232.72361809045225,-11.200000000000003,142.7641186200378
233.96180904522612,-11.200000000000003,142.7641186200378
235.2,-11.200000000000003,142.7641186200378
-11.200000000000003,-9.961809045226133,158.02732233577515
-9.961809045226133,-9.961809045226133,158.02732233577515
-8.723618090452264,-9.961809045226133,158.02732233577515
-7.485427135678395,-9.961809045226133,158.02732233577515
-6.247236180904526,-9.961809045226133,158.02732233577515
-5.009045226130657,-9.961809045226133,158.02732233577515
-3.7708542713567876,-9.961809045226133,158.02732233577515
-2.5326633165829193,-9.961809045226133,158.02732233577515
-1.2944723618090492,-9.961809045226133,158.02732233577515
-0.05628140703517914,-9.961809045226133,158.02732233577515
1.1819095477386892,-9.961809045226133,158.02732233577515
2.4201005025125575,-9.961809045226133,158.02732233577515
3.6582914572864276,-9.961809045226133,158.02732233577515
4.896482412060298,-9.961809045226133,158.02732233577515
6.134673366834164,-9.961809045226133,158.02732233577515
7.372864321608034,-9.961809045226133,158.02732233577515
8.611055276381904,-9.961809045226133,158.02732233577515
9.849246231155774,-9.961809045226133,158.02732233577515
11.087437185929645,-9.961809045226133,158.02732233577515
12.325628140703511,-9.961809045226133,158.02732233577515
13.563819095477381,-9.961809045226133,158.02732233577515
14.802010050251251,-9.961809045226133,158.02732233577515
16.040201005025118,-9.961809045226133,158.02732233577515
17.278391959798988,-9.961809045226133,158.02732233577515
18.516582914572858,-9.961809045226133,158.02732233577515
19.754773869346728,-9.961809045226133,158.02732233577515
20.992964824120598,-9.961809045226133,158.02732233577515
22.23115577889447,-9.961809045226133,158.02732233577515
23.46934673366833,-9.961809045226133,158.02732233577515
24.7075376884422,-9.961809045226133,156.30535503308138
25.94572864321607,-9.961809045226133,153.7400254017014
27.18391959798994,-9.961809045226133,151.1589068407373
28.42211055276381,-9.961809045226133,151.1589068407373
29.66030150753768,-9.961809045226133,146.0799629312382
30.89849246231155,-9.961809045226133,141.79155245746693
32.13668341708542,-9.961809045226133,141.79155245746693
33.37487437185929,-9.961809045226133,139.21506084593574
34.613065326633155,-9.961809045226133,138.78867704395088
35.851256281407025,-9.961809045226133,138.362293241966
37.089447236180895,-9.961809045226133,136.21394213728735
38.327638190954765,-9.961809045226133,134.93303402646504
39.565829145728635,-9.961809045226133,131.93015861294896
40.804020100502505,-9.961809045226133,130.64925050212668
42.042211055276375,-9.961809045226133,130.64925050212668
43.28040201005024,-9.961809045226133,131.4193348298677
44.51859296482411,-9.961809045226133,131.82342051630437
45.75678391959798,-9.961809045226133,130.95597752244802
46.99497487437185,-9.961809045226133,130.51380479087902
48.23316582914572,-9.961809045226133,128.79183748818525
49.47135678391959,-9.961809045226133,128.3399345758507
50.70954773869346,-9.961809045226133,127.92611870864842
51.94773869346733,-9.961809045226133,127.05867571479207
53.1859296482412,-9.961809045226133,127.05867571479207
54.42412060301507,-9.961809045226133,126.19123272093574
55.66231155778894,-9.961809045226133,124.52707274929114
56.90050251256281,-9.961809045226133,123.7091711956522
58.138693467336665,-9.961809045226133,123.7091711956522
59.376884422110535,-9.961809045226133,122.89126964201326
60.615075376884406,-9.961809045226133,121.17756823015125
61.853266331658276,-9.961809045226133,121.17756823015125
63.091457286432146,-9.961809045226133,119.0134281958885
64.32964824120602,-9.961809045226133,118.10617394258038
65.56783919597989,-9.961809045226133,118.10617394258038
66.80603015075376,-9.961809045226133,117.23873094872404
68.04422110552763,-9.961809045226133,117.1820172199906
69.2824120603015,-9.961809045226133,117.1820172199906
70.52060301507537,-9.961809045226133,117.15366035562386
71.75879396984924,-9.961809045226133,117.15366035562386
72.9969849246231,-9.961809045226133,117.11627628780722
74.23517587939698,-9.961809045226133,116.6910060255199
75.47336683417085,-9.961809045226133,116.6162378898866
76.71155778894472,-9.961809045226133,116.6162378898866
77.94974874371859,-9.961809045226133,114.85688651937622
79.18793969849244,-9.961809045226133,113.93157785916826
80.42613065326631,-9.961809045226133,112.73053520793954
81.66432160804018,-9.961809045226133,112.73053520793954
82.90251256281405,-9.961809045226133,112.3052649456522
84.14070351758792,-9.961809045226133,112.3052649456522
85.3788944723618,-9.961809045226133,112.3052649456522
86.61708542713566,-9.961809045226133,111.91737875118149
87.85527638190953,-9.961809045226133,111.52949255671078
89.0934673366834,-9.961809045226133,110.75372016776939
90.33165829145727,-9.961809045226133,111.16527646502838
91.56984924623114,-9.961809045226133,111.16527646502838
92.80804020100501,-9.961809045226133,112.31290982396033
94.04623115577888,-9.961809045226133,112.31290982396033
95.28442211055275,-9.961809045226133,112.63743058837431
96.52261306532662,-9.961809045226133,112.63743058837431
97.76080402010048,-9.961809045226133,113.04898688563328
98.99899497487435,-9.961809045226133,113.37350765004729
100.23718592964822,-9.961809045226133,114.10958471172026
101.47537688442209,-9.961809045226133,114.63439936791117
102.71356783919596,-9.961809045226133,114.63439936791117
103.95175879396983,-9.961809045226133,114.63439936791117
105.1899497487437,-9.961809045226133,114.63439936791117
106.42814070351757,-9.961809045226133,116.008549444707
107.66633165829144,-9.961809045226133,116.008549444707
108.90452261306531,-9.961809045226133,116.24603467627598
110.14271356783918,-9.961809045226133,116.24603467627598
111.38090452261305,-9.961809045226133,116.74024692816636
112.61909547738692,-9.961809045226133,117.68172923558602
113.85728643216079,-9.961809045226133,117.59469370274105
115.09547738693466,-9.961809045226133,118.11950835893197
116.33366834170853,-9.961809045226133,118.61372061082231
117.5718592964824,-9.961809045226133,118.61372061082231
118.81005025125627,-9.961809045226133,118.52668507797732
120.04824120603014,-9.961809045226133,119.44381424267488
121.28643216080401,-9.961809045226133,119.44381424267488
122.52462311557788,-9.961809045226133,119.96862889886579
123.76281407035175,-9.961809045226133,119.71190187854442
125.00100502512562,-9.961809045226133,119.71190187854442
126.23919597989949,-9.961809045226133,119.71190187854442
127.47738693467333,-9.961809045226133,119.71190187854442
128.71557788944722,-9.961809045226133,119.71190187854442
129.9537688442211,-9.961809045226133,120.11820282963137
131.19195979899496,-9.961809045226133,120.73516437263706
132.43015075376883,-9.961809045226133,121.46027292060494
133.6683417085427,-9.961809045226133,121.46027292060494
134.90653266331657,-9.961809045226133,121.66056681238187
136.14472361809044,-9.961809045226133,121.66056681238187
137.3829145728643,-9.961809045226133,123.3271576677694
138.62110552763818,-9.961809045226133,123.52745155954634
139.85929648241205,-9.961809045226133,125.10793360113423
141.09748743718592,-9.961809045226133,126.03333604087902
142.3356783919598,-9.961809045226133,126.03333604087902
143.57386934673366,-9.961809045226133,126.03333604087902
144.81206030150753,-9.961809045226133,126.03333604087902
146.0502512562814,-9.961809045226133,125.67641038516066
147.28844221105527,-9.961809045226133,125.8767042769376
148.52663316582914,-9.961809045226133,125.8767042769376
149.764824120603,-9.961809045226133,125.8767042769376
151.00301507537688,-9.961809045226133,126.60181282490548
152.24120603015075,-9.961809045226133,127.54329513232513
153.47939698492462,-9.961809045226133,127.94959608341208
154.7175879396985,-9.961809045226133,128.474410739603
155.95577889447236,-9.961809045226133,128.7932183364839
157.19396984924623,-9.961809045226133,128.7932183364839
158.4321608040201,-9.961809045226133,128.7932183364839
159.67035175879397,-9.961809045226133,128.7932183364839
160.90854271356784,-9.961809045226133,129.1120259333648
162.1467336683417,-9.961809045226133,129.31231982514174
163.38492462311558,-9.961809045226133,129.10631276583175
164.62311557788945,-9.961809045226133,129.6106561613894
165.86130653266332,-9.961809045226133,130.11499955694705
167.0994974874372,-9.961809045226133,130.11499955694705
168.337688442211,-9.961809045226133,132.53503367202265
169.57587939698487,-9.961809045226133,133.18025017722115
170.81407035175874,-9.961809045226133,133.91952608104913
172.0522613065326,-9.961809045226133,134.75286138350663
173.29045226130648,-9.961809045226133,135.12866700141777
174.52864321608035,-9.961809045226133,135.12866700141777
175.76683417085422,-9.961809045226133,135.12866700141777
177.0050251256281,-9.961809045226133,135.77388350661624
178.24321608040196,-9.961809045226133,136.190551157845
179.48140703517583,-9.961809045226133,136.190551157845
180.7195979899497,-9.961809045226133,136.190551157845
181.95778894472357,-9.961809045226133,136.53240341446124
183.19597989949744,-9.961809045226133,136.53240341446124
184.43417085427131,-9.961809045226133,136.968315069707
185.67236180904519,-9.961809045226133,136.968315069707
186.91055276381906,-9.961809045226133,137.38498272093574
188.14874371859293,-9.961809045226133,137.38498272093574
189.3869346733668,-9.961809045226133,137.38498272093574
190.62512562814067,-9.961809045226133,137.80165037216446
191.86331658291454,-9.961809045226133,138.48125221526465
193.1015075376884,-9.961809045226133,138.7634304111531
194.33969849246228,-9.961809045226133,138.8574898097826
195.57788944723615,-9.961809045226133,139.6311510515123
196.81608040201002,-9.961809045226133,139.6311510515123
198.0542713567839,-9.961809045226133,140.9893010101607
199.29246231155776,-9.961809045226133,142.34745096880908
200.53065326633163,-9.961809045226133,142.7641186200378
201.7688442211055,-9.961809045226133,142.7641186200378
203.00703517587937,-9.961809045226133,142.7641186200378
204.24522613065324,-9.961809045226133,142.7641186200378
205.4834170854271,-9.961809045226133,142.7641186200378
206.72160804020098,-9.961809045226133,142.7641186200378
207.95979899497485,-9.961809045226133,142.7641186200378
209.19798994974872,-9.961809045226133,142.7641186200378
210.4361809045226,-9.961809045226133,142.7641186200378
211.67437185929646,-9.961809045226133,142.7641186200378
212.91256281407033,-9.961809045226133,142.7641186200378
214.1507537688442,-9.961809045226133,142.7641186200378
215.38894472361807,-9.961809045226133,142.7641186200378
216.62713567839194,-9.961809045226133,142.7641186200378
217.8653266331658,-9.961809045226133,142.7641186200378
219.10351758793968,-9.961809045226133,142.7641186200378
220.34170854271355,-9.961809045226133,142.7641186200378
221.57989949748742,-9.961809045226133,142.7641186200378
222.8180904522613,-9.961809045226133,142.7641186200378
224.05628140703516,-9.961809045226133,142.7641186200378
225.29447236180903,-9.961809045226133,142.7641186200378
226.5326633165829,-9.961809045226133,142.7641186200378
227.77085427135677,-9.961809045226133,142.7641186200378
229.00904522613064,-9.961809045226133,142.7641186200378
230.2472361809045,-9.961809045226133,142.7641186200378
231.48542713567838,-9.961809045226133,142.7641186200378
232.72361809045225,-9.961809045226133,142.7641186200378
233.96180904522612,-9.961809045226133,142.7641186200378
235.2,-9.961809045226133,142.7641186200378
-11.200000000000003,-8.723618090452264,158.02732233577515
-9.961809045226133,-8.723618090452264,158.02732233577515
-8.723618090452264,-8.723618090452264,158.02732233577515
-7.485427135678395,-8.723618090452264,158.02732233577515
-6.247236180904526,-8.723618090452264,158.02732233577515
-5.009045226130657,-8.723618090452264,158.02732233577515
-3.7708542713567876,-8.723618090452264,158.02732233577515
-2.5326633165829193,-8.723618090452264,158.02732233577515
-1.2944723618090492,-8.723618090452264,158.02732233577515
-0.05628140703517914,-8.723618090452264,158.02732233577515
1.1819095477386892,-8.723618090452264,158.02732233577515
2.4201005025125575,-8.723618090452264,158.02732233577515
3.6582914572864276,-8.723618090452264,158.02732233577515
4.896482412060298,-8.723618090452264,158.02732233577515
6.134673366834164,-8.723618090452264,158.02732233577515
7.372864321608034,-8.723618090452264,158.02732233577515
8.611055276381904,-8.723618090452264,158.02732233577515
9.849246231155774,-8.723618090452264,158.02732233577515
11.087437185929645,-8.723618090452264,158.02732233577515
12.325628140703511,-8.723618090452264,158.02732233577515
13.563819095477381,-8.723618090452264,158.02732233577515
14.802010050251251,-8.723618090452264,158.02732233577515
16.040201005025118,-8.723618090452264,158.02732233577515
17.278391959798988,-8.723618090452264,158.02732233577515
18.516582914572858,-8.723618090452264,158.02732233577515
19.754773869346728,-8.723618090452264,158.02732233577515
20.992964824120598,-8.723618090452264,158.02732233577515
22.23115577889447,-8.723618090452264,158.02732233577515
23.46934673366833,-8.723618090452264,158.02732233577515
24.7075376884422,-8.723618090452264,156.30535503308138
25.94572864321607,-8.723618090452264,153.7400254017014
27.18391959798994,-8.723618090452264,151.1589068407373
28.42211055276381,-8.723618090452264,151.1589068407373
29.66030150753768,-8.723618090452264,146.0799629312382
30.89849246231155,-8.723618090452264,141.79155245746693
32.13668341708542,-8.723618090452264,141.79155245746693
33.37487437185929,-8.723618090452264,139.21506084593574
34.613065326633155,-8.723618090452264,138.78867704395088
35.851256281407025,-8.723618090452264,138.362293241966
37.089447236180895,-8.723618090452264,136.21394213728735
38.327638190954765,-8.723618090452264,134.93303402646504
39.565829145728635,-8.723618090452264,131.93015861294896
40.804020100502505,-8.723618090452264,130.64925050212668
42.042211055276375,-8.723618090452264,130.64925050212668
43.28040201005024,-8.723618090452264,131.4193348298677
44.51859296482411,-8.723618090452264,131.82342051630437
45.75678391959798,-8.723618090452264,130.95597752244802
46.99497487437185,-8.723618090452264,130.51380479087902
48.23316582914572,-8.723618090452264,128.79183748818525
49.47135678391959,-8.723618090452264,128.3399345758507
50.70954773869346,-8.723618090452264,127.92611870864842
51.94773869346733,-8.723618090452264,127.05867571479207
53.1859296482412,-8.723618090452264,127.05867571479207
54.42412060301507,-8.723618090452264,126.19123272093574
55.66231155778894,-8.723618090452264,124.52707274929114
56.90050251256281,-8.723618090452264,123.7091711956522
58.138693467336665,-8.723618090452264,123.7091711956522
59.376884422110535,-8.723618090452264,122.89126964201326
60.615075376884406,-8.723618090452264,121.17756823015125
61.853266331658276,-8.723618090452264,121.17756823015125
63.091457286432146,-8.723618090452264,119.0134281958885
64.32964824120602,-8.723618090452264,118.10617394258038
65.56783919597989,-8.723618090452264,118.10617394258038
66.80603015075376,-8.723618090452264,117.23873094872404
68.04422110552763,-8.723618090452264,117.1820172199906
69.2824120603015,-8.723618090452264,117.1820172199906
70.52060301507537,-8.723618090452264,117.15366035562386
71.75879396984924,-8.723618090452264,117.15366035562386
72.9969849246231,-8.723618090452264,117.11627628780722
74.23517587939698,-8.723618090452264,116.6910060255199
75.47336683417085,-8.723618090452264,116.6162378898866
76.71155778894472,-8.723618090452264,116.6162378898866
77.94974874371859,-8.723618090452264,114.85688651937622
79.18793969849244,-8.723618090452264,113.93157785916826
80.42613065326631,-8.723618090452264,112.73053520793954
81.66432160804018,-8.723618090452264,112.73053520793954
82.90251256281405,-8.723618090452264,112.3052649456522
84.14070351758792,-8.723618090452264,112.3052649456522
85.3788944723618,-8.723618090452264,112.3052649456522
86.61708542713566,-8.723618090452264,111.91737875118149
87.85527638190953,-8.723618090452264,111.52949255671078
89.0934673366834,-8.723618090452264,110.75372016776939
90.33165829145727,-8.723618090452264,111.16527646502838
91.56984924623114,-8.723618090452264,111.16527646502838
92.80804020100501,-8.723618090452264,112.31290982396033
94.04623115577888,-8.723618090452264,112.31290982396033
95.28442211055275,-8.723618090452264,112.63743058837431
96.52261306532662,-8.723618090452264,112.63743058837431
97.76080402010048,-8.723618090452264,113.04898688563328
98.99899497487435,-8.723618090452264,113.37350765004729
100.23718592964822,-8.723618090452264,114.10958471172026
101.47537688442209,-8.723618090452264,114.63439936791117
102.71356783919596,-8.723618090452264,114.63439936791117
103.95175879396983,-8.723618090452264,114.63439936791117
105.1899497487437,-8.723618090452264,114.63439936791117
106.42814070351757,-8.723618090452264,116.008549444707
107.66633165829144,-8.723618090452264,116.008549444707
108.90452261306531,-8.723618090452264,116.24603467627598
110.14271356783918,-8.723618090452264,116.24603467627598
111.38090452261305,-8.723618090452264,116.74024692816636
112.61909547738692,-8.723618090452264,117.68172923558602
113.85728643216079,-8.723618090452264,117.59469370274105
115.09547738693466,-8.723618090452264,118.11950835893197
116.33366834170853,-8.723618090452264,118.61372061082231
117.5718592964824,-8.723618090452264,118.61372061082231
118.81005025125627,-8.723618090452264,118.52668507797732
120.04824120603014,-8.723618090452264,119.44381424267488
121.28643216080401,-8.723618090452264,119.44381424267488
122.52462311557788,-8.723618090452264,119.96862889886579
123.76281407035175,-8.723618090452264,119.71190187854442
125.00100502512562,-8.723618090452264,119.71190187854442
126.23919597989949,-8.723618090452264,119.71190187854442
127.47738693467333,-8.723618090452264,119.71190187854442
128.71557788944722,-8.723618090452264,119.71190187854442
129.9537688442211,-8.723618090452264,120.11820282963137
131.19195979899496,-8.723618090452264,120.73516437263706
132.43015075376883,-8.723618090452264,121.46027292060494
133.6683417085427,-8.723618090452264,121.46027292060494
134.90653266331657,-8.723618090452264,121.66056681238187
136.14472361809044,-8.723618090452264,121.66056681238187
137.3829145728643,-8.723618090452264,123.3271576677694
138.62110552763818,-8.723618090452264,123.52745155954634
139.85929648241205,-8.723618090452264,125.10793360113423
141.09748743718592,-8.723618090452264,126.03333604087902
142.3356783919598,-8.723618090452264,126.03333604087902
143.57386934673366,-8.723618090452264,126.03333604087902
144.81206030150753,-8.723618090452264,126.03333604087902
146.0502512562814,-8.723618090452264,125.67641038516066
147.28844221105527,-8.723618090452264,125.8767042769376
148.52663316582914,-8.723618090452264,125.8767042769376
149.764824120603,-8.723618090452264,125.8767042769376
151.00301507537688,-8.723618090452264,126.60181282490548
152.24120603015075,-8.723618090452264,127.54329513232513
153.47939698492462,-8.723618090452264,127.94959608341208
154.7175879396985,-8.723618090452264,128.474410739603
155.95577889447236,-8.723618090452264,128.7932183364839
157.19396984924623,-8.723618090452264,128.7932183364839
158.4321608040201,-8.723618090452264,128.7932183364839
159.67035175879397,-8.723618090452264,128.7932183364839
160.90854271356784,-8.723618090452264,129.1120259333648
162.1467336683417,-8.723618090452264,129.31231982514174
163.38492462311558,-8.723618090452264,129.10631276583175
164.62311557788945,-8.723618090452264,129.6106561613894
165.86130653266332,-8.723618090452264,130.11499955694705
167.0994974874372,-8.723618090452264,130.11499955694705
168.337688442211,-8.723618090452264,132.53503367202265
169.57587939698487,-8.723618090452264,133.18025017722115
170.81407035175874,-8.723618090452264,133.91952608104913
172.0522613065326,-8.723618090452264,134.75286138350663
173.29045226130648,-8.723618090452264,135.12866700141777
174.52864321608035,-8.723618090452264,135.12866700141777
175.76683417085422,-8.723618090452264,135.12866700141777
177.0050251256281,-8.723618090452264,135.77388350661624
178.24321608040196,-8.723618090452264,136.190551157845
179.48140703517583,-8.723618090452264,136.190551157845
180.7195979899497,-8.723618090452264,136.190551157845
181.95778894472357,-8.723618090452264,136.53240341446124
183.19597989949744,-8.723618090452264,136.53240341446124
