true I(max) - I(450),predicted I(max) - I(450)
0.06992201475484654,0.06196310434576437
0.07685516974641839,0.06627541446583582
0.05056898938998616,0.05155129933838161
0.05882806951440611,0.04985122914512886
0.05495633770638896,0.048096540376900816
0.04863061763783147,0.0505404412859479
0.05110436932670505,0.04972481234942748
0.04966784367274621,0.04423584069566196
0.05406687780117311,0.05528709030460695
0.04195346580524624,0.049300148502089206
0.047696090643431,0.04923438580808565
0.06636690713225168,0.07037837676941586
0.04690138693379287,0.04968852945472738
0.06731547150940051,0.06458748971898802
0.04758211013427258,0.04959718087399589
0.04855407818243287,0.05874995569881229
0.04964956181725097,0.04955705427127314
0.05718992236470294,0.06363474549585141
0.06468640142377619,0.06756507018252902
0.05318853724405911,0.05217438998732453
0.04946995034023893,0.052655260099418524
0.06001597019539837,0.05595861629515374
0.05170672954289526,0.0486283705415873
0.0680806346918163,0.06787189381367728
0.0552286488304978,0.0543252728725007
0.07265013239852888,0.06645533741108234
0.06231055835260541,0.05422625680293761
0.0629499586305523,0.06275643127579543
0.05988406643371152,0.06255937757351616
0.04885794265397375,0.05525130440130782
