true weight50,predicted weight50
54.94799999999998,52.54557500000003
54.24199999999996,52.47322500000001
59.37199999999996,53.276075000000006
61.10199999999998,54.13722499999998
53.23900000000003,58.29010000000004
53.25399999999996,55.21337500000004
54.59899999999999,51.755275000000026
50.82299999999998,58.232550000000025
54.91100000000006,54.985374999999976
54.94099999999997,59.61002500000002
51.173,54.69575000000002
51.84900000000005,60.95922500000002
62.70099999999996,55.224950000000014
56.64900000000006,55.00252499999999
51.15799999999996,53.02937499999998
53.202,59.55319999999998
51.17900000000003,55.46539999999997
59.46199999999993,54.17717499999998
53.26900000000001,52.352250000000026
62.06400000000002,55.58440000000002
67.57100000000003,57.0834
62.12400000000002,54.88462500000001
61.39099999999996,51.85124999999998
61.70600000000002,55.36555000000006
61.35700000000003,56.07310000000001
61.39099999999996,57.382875
66.86300000000006,55.882025000000034
64.83099999999996,65.03450000000001
59.29699999999997,60.560875000000024
61.43399999999997,55.3257
50.44600000000003,56.93777499999999
51.85699999999997,53.361175000000024
50.45999999999998,51.83422500000004
54.59899999999999,55.93187499999999
49.44000000000005,52.99980000000003
49.11800000000005,57.03312500000002
53.53699999999998,57.993325000000006
53.52199999999993,54.78615
53.58100000000002,54.586349999999996
58.35600000000005,55.64704999999999
51.82099999999997,52.846675000000005
53.53699999999998,53.43834999999997
57.66600000000005,55.941375000000015
52.56299999999999,53.055050000000016
49.44000000000005,52.23815
58.34800000000007,56.036500000000004
56.63300000000004,53.41855
55.57100000000003,54.65447499999991
53.87099999999992,57.66557500000001
49.05000000000007,53.88740000000003
50.80899999999997,57.22680000000001
52.16299999999995,57.62210000000001
52.48999999999995,51.86867499999998
50.774,51.54530000000002
52.17000000000002,54.70364999999998
52.88300000000004,51.313800000000015
55.26000000000005,53.44269999999998
51.82800000000003,52.08445000000005
