true I(650),predicted I(650)
0.02528684541906431,0.019521956444572157
0.018784682635473,0.03240011715049673
0.03591432295961385,0.04967560307621694
0.03639644095748562,0.04946482685450504
0.01799055021060495,0.023444262570173995
0.01700759789605093,0.020632365549762947
0.02142981257896483,0.03267522057849161
0.0157231766812481,0.019363618152109845
0.03086055727798028,0.03773859381939608
0.02981782453452664,0.025272220464156586
0.01176818032001102,0.020252719522815384
0.01740763664608169,0.01723437697982225
0.03569737683506223,0.02836394120360029
0.0265066868913133,0.018080637277921162
0.02275609717978484,0.019848743715028896
0.02526449178533058,0.019431120487845642
0.01709984755851127,0.015135435566989822
0.03199892184213173,0.021026434510728206
0.01763625356756929,0.02677200257644899
0.01859408356611706,0.015513150713151855
0.009512518734090572,0.013173843675488206
0.02323831341970385,0.036791517624934135
0.007996810984206308,0.026602400485010134
0.007662528996558058,0.015451234375487451
0.01166641157831683,0.018719356042381896
0.01306474260417597,0.02337602076699721
0.01361457305143647,0.013202918595449642
0.01137161412869232,0.013891079646505789
0.01291472424996089,0.014642943316993253
0.02759678085106057,0.027633395999013977
0.0305039920806844,0.03228499669098604
0.03300221801784745,0.032131775213019395
0.03660186437553816,0.042254616781413325
0.04432249353049215,0.0403031974683832
0.03076782451887966,0.0257545367289638
0.03488624842609974,0.016724234880267815
0.0250237528926294,0.02906958573823662
0.02113721087331872,0.02565044581656619
0.01582359096626465,0.026146115936812743
0.02478694385801197,0.029292046889603886
0.02353289648652364,0.027152407069168653
0.02670210220513871,0.023809255646300594
0.03615486046389067,0.02851603255243308
0.02777597892561503,0.018431148993094428
0.03403453283316282,0.02211284786736023
0.0655630011072468,0.05847858548924233
0.05559525146878787,0.04322412732841316
0.06159834791435976,0.06445101160149505
0.05666708506123296,0.04734091252805282
0.04822998819652646,0.04141174441455462
0.03999137706099105,0.03233177457666534
0.05003426252481769,0.03526939635251927
0.05022531338555569,0.043387120054713686
0.04632519236184268,0.05148812420634744
0.04576386632574972,0.03989409548507887
0.04408958141739411,0.03008780493195588
0.05842199772544589,0.06028985171699747
0.04586011555310957,0.04620095375346781
