v AA,v TC,I(max) - I(450)
0.6,0.62,0.06601301042272886
0.614070351758794,0.62,0.06601301042272886
0.6281407035175879,0.62,0.06601301042272886
0.6422110552763819,0.62,0.06601301042272886
0.6562814070351759,0.62,0.06601301042272886
0.6703517587939698,0.62,0.06601301042272886
0.6844221105527638,0.62,0.06601301042272886
0.6984924623115578,0.62,0.06601301042272886
0.7125628140703517,0.62,0.06601301042272886
0.7266331658291457,0.62,0.06601301042272886
0.7407035175879397,0.62,0.06601301042272886
0.7547738693467336,0.62,0.06601301042272886
0.7688442211055276,0.62,0.06601301042272886
0.7829145728643215,0.62,0.06601301042272886
0.7969849246231155,0.62,0.06601301042272886
0.8110552763819094,0.62,0.06601301042272886
0.8251256281407034,0.62,0.06601301042272886
0.8391959798994975,0.62,0.06601301042272886
0.8532663316582914,0.62,0.06601301042272886
0.8673366834170854,0.62,0.06601301042272886
0.8814070351758794,0.62,0.06601301042272886
0.8954773869346733,0.62,0.06601301042272886
0.9095477386934673,0.62,0.06601301042272886
0.9236180904522613,0.62,0.06601301042272886
0.9376884422110552,0.62,0.06601301042272886
0.9517587939698492,0.62,0.06601301042272886
0.9658291457286432,0.62,0.06601301042272886
0.9798994974874371,0.62,0.06601301042272886
0.9939698492462311,0.62,0.06601301042272886
1.0080402010050251,0.62,0.06601301042272886
1.022110552763819,0.62,0.06601301042272886
1.0361809045226131,0.62,0.06601301042272886
1.050251256281407,0.62,0.06601301042272886
1.064321608040201,0.62,0.06601301042272886
1.0783919597989948,0.62,0.06601301042272886
1.092462311557789,0.62,0.06601301042272886
1.1065326633165828,0.62,0.06601301042272886
1.120603015075377,0.62,0.06601301042272886
1.1346733668341709,0.62,0.06589877298006105
1.1487437185929648,0.62,0.06578453553739323
1.1628140703517587,0.62,0.06578453553739323
1.1768844221105526,0.62,0.06578453553739323
1.1909547738693467,0.62,0.06569834468025273
1.2050251256281408,0.62,0.06569834468025273
1.2190954773869347,0.62,0.06569834468025273
1.2331658291457286,0.62,0.06569834468025273
1.2472361809045225,0.62,0.06569834468025273
1.2613065326633164,0.62,0.06562733625431615
1.2753768844221105,0.62,0.06562733625431615
1.2894472361809044,0.62,0.06542242204786354
1.3035175879396985,0.62,0.06542242204786354
1.3175879396984924,0.62,0.06542242204786354
1.3316582914572863,0.62,0.06542242204786354
1.3457286432160802,0.62,0.06542242204786354
1.3597989949748743,0.62,0.06542242204786354
1.3738693467336682,0.62,0.06542242204786354
1.3879396984924623,0.62,0.06592082386596386
1.4020100502512562,0.62,0.06592082386596386
1.4160804020100501,0.62,0.06592082386596386
1.430150753768844,0.62,0.06618626489208425
1.444221105527638,0.62,0.06618626489208425
1.458291457286432,0.62,0.06608720988062032
1.4723618090452262,0.62,0.06623327618498691
1.48643216080402,0.62,0.06635583684290217
1.500502512562814,0.62,0.06635583684290217
1.5145728643216079,0.62,0.06635583684290217
1.5286432160804018,0.62,0.06635583684290217
1.5427135678391959,0.62,0.066134221173523
1.55678391959799,0.62,0.06591260550414382
1.570854271356784,0.62,0.0658135504926799
1.5849246231155778,0.62,0.0658135504926799
1.5989949748743717,0.62,0.0654928798118368
1.6130653266331656,0.62,0.0665863679245897
1.6271356783919595,0.62,0.06804435207492693
1.6412060301507538,0.62,0.06804435207492693
1.6552763819095477,0.62,0.06840884811251122
1.6693467336683416,0.62,0.06913784018767984
1.6834170854271355,0.62,0.06913784018767984
1.6974874371859294,0.62,0.07023132830043274
1.7115577889447233,0.62,0.06992664744890187
1.7256281407035177,0.62,0.06962196659737098
1.7396984924623116,0.62,0.06872458760554376
1.7537688442211055,0.62,0.06680416484237242
1.7678391959798994,0.62,0.06497607973318709
1.7819095477386933,0.62,0.06318132174953267
1.7959798994974872,0.62,0.061674581054643685
1.8100502512562815,0.62,0.05992981375928563
1.8241206030150754,0.62,0.05992981375928563
1.8381909547738693,0.62,0.0587777446042239
1.8522613065326632,0.62,0.0587777446042239
1.866331658291457,0.62,0.057625675449162174
1.880402010050251,0.62,0.057337658160396744
1.8944723618090449,0.62,0.05676162358286587
1.9085427135678392,0.62,0.058222526101424234
1.9226130653266331,0.62,0.05986943086211416
1.936683417085427,0.62,0.06188834010706719
1.950753768844221,0.62,0.06252579024528059
1.9648241206030148,0.62,0.0628977947295437
1.9788944723618087,0.62,0.06417269500597052
1.992964824120603,0.62,0.06581959976666044
2.007035175879397,0.62,0.0666430521470054
2.021105527638191,0.62,0.06927229611167776
2.0351758793969847,0.62,0.07317644035277691
2.0492462311557786,0.62,0.07490278852528556
2.0633165829145725,0.62,0.0766054869649112
2.077386934673367,0.62,0.07705693486099305
2.091457286432161,0.62,0.07814583289528829
2.1055276381909547,0.62,0.07705803200689743
2.1195979899497486,0.62,0.07491364015770308
2.1336683417085425,0.62,0.07360467052707072
2.1477386934673364,0.62,0.07113226116177104
2.1618090452261307,0.62,0.06898786931257668
2.1758793969849246,0.62,0.06532126335601238
2.1899497487437185,0.62,0.06383135632213421
2.2040201005025124,0.62,0.06383135632213421
2.2180904522613063,0.62,0.0632091785803098
2.2321608040201,0.62,0.06065740368292312
2.246231155778894,0.62,0.060248470417836285
2.2603015075376884,0.62,0.05995431019211722
2.2743718592964823,0.62,0.05918505233743328
2.2884422110552762,0.62,0.058530567522117084
2.30251256281407,0.62,0.057942247070678944
2.316582914572864,0.62,0.05812479323021839
2.330653266331658,0.62,0.05848356760292099
2.3447236180904523,0.62,0.05916431779749948
2.358793969849246,0.62,0.06034011305392885
2.37286432160804,0.62,0.06051950024028015
2.386934673366834,0.62,0.0621966585049367
2.401005025125628,0.62,0.06269486253997573
2.4150753768844218,0.62,0.06269170356678759
2.429145728643216,0.62,0.06368811163686565
2.44321608040201,0.62,0.06500017758244332
2.457286432160804,0.62,0.06581403949298195
2.471356783919598,0.62,0.06581403949298195
2.4854271356783917,0.62,0.06581403949298195
2.4994974874371856,0.62,0.06581403949298195
2.51356783919598,0.62,0.06485687512333295
2.527638190954774,0.62,0.06453734445105938
2.5417085427135677,0.62,0.06322069188512194
2.5557788944723616,0.62,0.06258305818774647
2.5698492462311555,0.62,0.06226424133905874
2.5839195979899494,0.62,0.06094758877312131
2.5979899497487433,0.62,0.06094758877312131
2.6120603015075377,0.62,0.06112768978305842
2.6261306532663315,0.62,0.060988973944307814
2.6402010050251254,0.62,0.06170795033688464
2.6542713567839193,0.62,0.06170795033688464
2.6683417085427137,0.62,0.06206743853317307
2.6824120603015076,0.62,0.06260631391581278
2.6964824120603015,0.62,0.06260631391581278
2.7105527638190954,0.62,0.06241102065040306
2.7246231155778893,0.62,0.06241102065040306
2.738693467336683,0.62,0.06251535931068726
2.7527638190954775,0.62,0.06251535931068726
2.7668341708542714,0.62,0.06242440470556172
2.7809045226130653,0.62,0.06203381817474228
2.794974874371859,0.62,0.06194286356961674
2.809045226130653,0.62,0.06194286356961674
2.823115577889447,0.62,0.061252645113103375
2.837185929648241,0.62,0.061252645113103375
2.8512562814070352,0.62,0.061057351847693654
2.865326633165829,0.62,0.06036713339118029
2.879396984924623,0.62,0.05967691493466694
2.893467336683417,0.62,0.059286328403847476
2.907537688442211,0.62,0.059091035138437754
2.9216080402010047,0.62,0.06108134407557677
2.935678391959799,0.62,0.06156630665815518
2.949748743718593,0.62,0.06156630665815518
2.963819095477387,0.62,0.061855975975323864
2.9778894472361808,0.62,0.062196103899317935
2.9919597989949747,0.62,0.06287635974730607
3.0060301507537686,0.62,0.06287635974730607
3.020100502512563,0.62,0.06287635974730607
3.034170854271357,0.62,0.06287635974730607
3.0482412060301507,0.62,0.06287635974730607
3.0623115577889446,0.62,0.06287635974730607
3.0763819095477385,0.62,0.06287635974730607
3.0904522613065324,0.62,0.06287635974730607
3.1045226130653267,0.62,0.06287635974730607
3.1185929648241206,0.62,0.06287635974730607
3.1326633165829145,0.62,0.06287635974730607
3.1467336683417084,0.62,0.06287635974730607
3.1608040201005023,0.62,0.06287635974730607
3.174874371859296,0.62,0.06287635974730607
3.18894472361809,0.62,0.06287635974730607
3.2030150753768845,0.62,0.06287635974730607
3.2170854271356784,0.62,0.06287635974730607
3.2311557788944723,0.62,0.06287635974730607
3.245226130653266,0.62,0.06287635974730607
3.25929648241206,0.62,0.06287635974730607
3.273366834170854,0.62,0.06287635974730607
3.2874371859296483,0.62,0.06287635974730607
3.301507537688442,0.62,0.06287635974730607
3.315577889447236,0.62,0.06287635974730607
3.32964824120603,0.62,0.06287635974730607
3.343718592964824,0.62,0.06287635974730607
3.3577889447236178,0.62,0.06287635974730607
3.371859296482412,0.62,0.06287635974730607
3.385929648241206,0.62,0.06287635974730607
3.4,0.62,0.06287635974730607
0.6,0.6333668341708543,0.06601301042272886
0.614070351758794,0.6333668341708543,0.06601301042272886
0.6281407035175879,0.6333668341708543,0.06601301042272886
0.6422110552763819,0.6333668341708543,0.06601301042272886
0.6562814070351759,0.6333668341708543,0.06601301042272886
0.6703517587939698,0.6333668341708543,0.06601301042272886
0.6844221105527638,0.6333668341708543,0.06601301042272886
0.6984924623115578,0.6333668341708543,0.06601301042272886
0.7125628140703517,0.6333668341708543,0.06601301042272886
0.7266331658291457,0.6333668341708543,0.06601301042272886
0.7407035175879397,0.6333668341708543,0.06601301042272886
0.7547738693467336,0.6333668341708543,0.06601301042272886
0.7688442211055276,0.6333668341708543,0.06601301042272886
0.7829145728643215,0.6333668341708543,0.06601301042272886
0.7969849246231155,0.6333668341708543,0.06601301042272886
0.8110552763819094,0.6333668341708543,0.06601301042272886
0.8251256281407034,0.6333668341708543,0.06601301042272886
0.8391959798994975,0.6333668341708543,0.06601301042272886
0.8532663316582914,0.6333668341708543,0.06601301042272886
0.8673366834170854,0.6333668341708543,0.06601301042272886
0.8814070351758794,0.6333668341708543,0.06601301042272886
0.8954773869346733,0.6333668341708543,0.06601301042272886
0.9095477386934673,0.6333668341708543,0.06601301042272886
0.9236180904522613,0.6333668341708543,0.06601301042272886
0.9376884422110552,0.6333668341708543,0.06601301042272886
0.9517587939698492,0.6333668341708543,0.06601301042272886
0.9658291457286432,0.6333668341708543,0.06601301042272886
0.9798994974874371,0.6333668341708543,0.06601301042272886
0.9939698492462311,0.6333668341708543,0.06601301042272886
1.0080402010050251,0.6333668341708543,0.06601301042272886
1.022110552763819,0.6333668341708543,0.06601301042272886
1.0361809045226131,0.6333668341708543,0.06601301042272886
1.050251256281407,0.6333668341708543,0.06601301042272886
1.064321608040201,0.6333668341708543,0.06601301042272886
1.0783919597989948,0.6333668341708543,0.06601301042272886
1.092462311557789,0.6333668341708543,0.06601301042272886
1.1065326633165828,0.6333668341708543,0.06601301042272886
1.120603015075377,0.6333668341708543,0.06601301042272886
1.1346733668341709,0.6333668341708543,0.06589877298006105
1.1487437185929648,0.6333668341708543,0.06578453553739323
1.1628140703517587,0.6333668341708543,0.06578453553739323
1.1768844221105526,0.6333668341708543,0.06578453553739323
1.1909547738693467,0.6333668341708543,0.06569834468025273
1.2050251256281408,0.6333668341708543,0.06569834468025273
1.2190954773869347,0.6333668341708543,0.06569834468025273
1.2331658291457286,0.6333668341708543,0.06569834468025273
1.2472361809045225,0.6333668341708543,0.06569834468025273
1.2613065326633164,0.6333668341708543,0.06562733625431615
1.2753768844221105,0.6333668341708543,0.06562733625431615
1.2894472361809044,0.6333668341708543,0.06542242204786354
1.3035175879396985,0.6333668341708543,0.06542242204786354
1.3175879396984924,0.6333668341708543,0.06542242204786354
1.3316582914572863,0.6333668341708543,0.06542242204786354
1.3457286432160802,0.6333668341708543,0.06542242204786354
1.3597989949748743,0.6333668341708543,0.06542242204786354
1.3738693467336682,0.6333668341708543,0.06542242204786354
1.3879396984924623,0.6333668341708543,0.06592082386596386
1.4020100502512562,0.6333668341708543,0.06592082386596386
1.4160804020100501,0.6333668341708543,0.06592082386596386
1.430150753768844,0.6333668341708543,0.06618626489208425
1.444221105527638,0.6333668341708543,0.06618626489208425
1.458291457286432,0.6333668341708543,0.06608720988062032
1.4723618090452262,0.6333668341708543,0.06623327618498691
1.48643216080402,0.6333668341708543,0.06635583684290217
1.500502512562814,0.6333668341708543,0.06635583684290217
1.5145728643216079,0.6333668341708543,0.06635583684290217
1.5286432160804018,0.6333668341708543,0.06635583684290217
1.5427135678391959,0.6333668341708543,0.066134221173523
1.55678391959799,0.6333668341708543,0.06591260550414382
1.570854271356784,0.6333668341708543,0.0658135504926799
1.5849246231155778,0.6333668341708543,0.0658135504926799
1.5989949748743717,0.6333668341708543,0.0654928798118368
1.6130653266331656,0.6333668341708543,0.0665863679245897
1.6271356783919595,0.6333668341708543,0.06804435207492693
1.6412060301507538,0.6333668341708543,0.06804435207492693
1.6552763819095477,0.6333668341708543,0.06840884811251122
1.6693467336683416,0.6333668341708543,0.06913784018767984
