v AA,v TC,I(max) - I(450)
0.6799999999999999,0.78,0.06817760113929001
0.6912562814070351,0.78,0.06817760113929001
0.7025125628140703,0.78,0.06817760113929001
0.7137688442211054,0.78,0.06817760113929001
0.7250251256281406,0.78,0.06817760113929001
0.7362814070351759,0.78,0.06817760113929001
0.747537688442211,0.78,0.06817760113929001
0.7587939698492462,0.78,0.06817760113929001
0.7700502512562813,0.78,0.06817760113929001
0.7813065326633165,0.78,0.06817760113929001
0.7925628140703517,0.78,0.06817760113929001
0.8038190954773868,0.78,0.06817760113929001
0.8150753768844221,0.78,0.06817760113929001
0.8263316582914573,0.78,0.06817760113929001
0.8375879396984924,0.78,0.06817760113929001
0.8488442211055276,0.78,0.06817760113929001
0.8601005025125628,0.78,0.06817760113929001
0.8713567839195979,0.78,0.06817760113929001
0.8826130653266331,0.78,0.06817760113929001
0.8938693467336682,0.78,0.06817760113929001
0.9051256281407034,0.78,0.06817760113929001
0.9163819095477386,0.78,0.06817760113929001
0.9276381909547738,0.78,0.06817760113929001
0.938894472361809,0.78,0.06817760113929001
0.9501507537688442,0.78,0.06817760113929001
0.9614070351758793,0.78,0.06817760113929001
0.9726633165829145,0.78,0.06817760113929001
0.9839195979899498,0.78,0.06817760113929001
0.9951758793969849,0.78,0.06817760113929001
1.00643216080402,0.78,0.06817760113929001
1.0176884422110553,0.78,0.06842010548348942
1.0289447236180904,0.78,0.06842010548348942
1.0402010050251256,0.78,0.06842010548348942
1.0514572864321607,0.78,0.06866260982768885
1.062713567839196,0.78,0.06866260982768885
1.073969849246231,0.78,0.06866260982768885
1.0852261306532662,0.78,0.06866260982768885
1.0964824120603014,0.78,0.06890511417188826
1.1077386934673368,0.78,0.06890511417188826
1.1189949748743717,0.78,0.06879087672922043
1.130251256281407,0.78,0.0685624018438848
1.141507537688442,0.78,0.0685624018438848
1.1527638190954774,0.78,0.06824773610140869
1.1640201005025126,0.78,0.06804730780160038
1.1752763819095478,0.78,0.06793307035893256
1.186532663316583,0.78,0.06781883291626475
1.197788944723618,0.78,0.06770459547359693
1.2090452261306532,0.78,0.06763358704766034
1.2203015075376884,0.78,0.06756257862172374
1.2315577889447236,0.78,0.06760747855289524
1.2428140703517587,0.78,0.06763552513842255
1.2540703517587939,0.78,0.06715468829958074
1.265326633165829,0.78,0.06718273488510804
1.2765829145728644,0.78,0.06718273488510804
1.2878391959798994,0.78,0.06697782067865543
1.2990954773869348,0.78,0.06697782067865543
1.3103517587939697,0.78,0.06697782067865543
1.321608040201005,0.78,0.06713977304469879
1.33286432160804,0.78,0.06706876461876218
1.3441206030150754,0.78,0.06706876461876218
1.3553768844221106,0.78,0.06730172541074213
1.3666331658291457,0.78,0.06730172541074213
1.377889447236181,0.78,0.06730172541074213
1.389145728643216,0.78,0.06721952374492235
1.4004020100502512,0.78,0.06746933788254643
1.4116582914572864,0.78,0.067331043045672
1.4229145728643215,0.78,0.06713293302274416
1.4341708542713567,0.78,0.06713293302274416
1.4454271356783919,0.78,0.0668955831744058
1.456683417085427,0.78,0.0668955831744058
1.4679396984924624,0.78,0.0668955831744058
1.4791959798994974,0.78,0.0668955831744058
1.4904522613065327,0.78,0.0666552732908975
1.5017085427135677,0.78,0.06655621827943357
1.512964824120603,0.78,0.06651697845402307
1.524221105527638,0.78,0.06651697845402307
1.5354773869346734,0.78,0.06651697845402307
1.5467336683417086,0.78,0.06637868361714863
1.5579899497487437,0.78,0.06627962860568472
1.5692462311557789,0.78,0.06608151858275688
1.580502512562814,0.78,0.06588340855982902
1.5917587939698492,0.78,0.06584416873441852
