true I(max) - I(650),predicted I(max) - I(650)
0.1313590069216113,0.14173396463376278
0.1182311410801256,0.13940553463367525
0.1228842478082872,0.11827270860177183
0.1164860360946137,0.12850753824565359
0.1337092299251992,0.12766547187740943
0.1142544404308532,0.11639728553939004
0.1134057964140975,0.11381093188327844
0.1347227539922165,0.12349123563498521
0.139758164755655,0.1412400974200255
0.1307737702018357,0.1323602488264795
0.1399391099131319,0.13523018409756807
0.1234094398787144,0.13668318413699057
0.1090543722060248,0.11340579641409751
0.1467089147372376,0.16161313575728048
0.1456380668068996,0.1214054016657202
0.158838152433375,0.1461340376143129
0.1727312009947923,0.15732511195071558
0.1512142349964321,0.1575795237947715
0.1501701437236423,0.1517751795617624
0.1608819914415765,0.1571731963504513
0.1436252257648821,0.14502505987036227
0.1717574231378368,0.17062687002379534
0.154876712564167,0.1561772503390799
0.1689260437855755,0.16816095532855338
0.1517829548150245,0.15690414457715746
0.1640196556964734,0.1657899619707814
0.1610858392485905,0.16393742471120615
0.1536071756289013,0.1520020576424174
