true I(max) d I(650),predicted I(max) d I(650)
7.389902437975174,8.086666559724755
14.03780221217459,10.97270881078856
11.08263712826987,5.647259789748825
6.452806133192458,6.320318588101513
6.759228520742268,6.967397352785113
13.14208265298673,7.967079127394203
10.64301355009437,9.840350030786414
6.406206109125732,4.843749712098658
3.975984025250214,5.622283865420885
8.115326104189299,5.180584417596241
5.266888004630141,4.196792517943736
4.828560520085657,4.237273146636599
9.92909245720877,6.589121206304656
9.701529756995516,7.726228186790888
7.810970186067999,5.804469579266294
4.00686979833564,10.754869005657614
3.865254455536726,12.963313381079288
6.312669552360277,8.330697943883338
5.021066284697591,8.89217155223681
3.356070272737484,6.929883039847574
5.197349003404419,7.384380594234171
7.412270960613026,6.996317680738687
7.427474292569899,7.767065935836302
9.056202530967948,5.2221800990718155
5.698439162076864,9.699776952192742
6.924018041008112,11.13809166168475
5.850796243953695,11.939337133788683
8.211923694859037,8.767127219577478
6.423353608130182,6.593241279537362
9.4763280316407,10.850209181481876
6.972817558784304,7.237407766670046
15.78478624962275,6.120431980093119
17.03703527431814,8.760899029427856
10.98473569294559,7.3419217095659
11.23435623465408,8.068173220470367
9.392069292161777,6.752919335086777
10.97270881078856,14.037802212174594
11.43171742459963,8.705618169089409
6.064292299523188,7.7197317722470205
8.03308499915195,8.67893064999971
10.22679840575111,7.70857148970881
8.086666559724758,7.389902437975172
12.46430038715196,11.510277599987244
7.313234187333173,5.887390788664794
9.434082037438788,5.83534633021637
7.958200264633603,6.69466190954145
7.003383912870656,6.470745075692129
9.743832693425395,6.583434254500491
5.955598956046146,5.694655191802868
6.638171025103569,6.297741103562572
5.774365461133787,6.689706611517717
4.294022416003538,5.321247520759305
5.754649384870504,7.846764694483332
5.171453548625855,4.446562181858457
5.015818647128143,6.272251572410562
6.090116827538193,7.557422861183258
4.877791920834338,6.093434849703554
4.730103371366019,5.098033459832875
5.528918268983738,5.596964563564616
5.143184094617308,10.67788694368544
5.279126366176878,6.699379833737656
4.97181002772498,9.77912400153931
4.452258358142387,5.523395027537002
4.010717600418594,4.791451051210462
4.241651811193235,4.081037750681444
4.515480757163514,5.4122294538929765
4.257577440012154,6.776116695802854
3.939944367274304,4.1000396904736425
4.377154869677721,4.552505535399069
3.576545321792839,4.001622585927793
3.730142427725829,4.337305746354639
3.662728161549236,3.6896484342117795
3.84267029219035,4.535502396103885
4.184889347328602,4.51482918365195
