true weight50,predicted weight50
54.94799999999998,64.8400000000001
49.09799999999996,64.83099999999996
50.82299999999998,56.87500000000004
54.91100000000006,56.03834999999998
54.94099999999997,63.74955000000004
51.173,58.13552500000003
51.84900000000005,61.16295
53.19499999999999,51.468999999999994
62.70099999999996,55.43215000000002
54.24199999999996,52.00957500000002
59.37199999999996,53.04864999999999
61.10199999999998,53.904124999999986
53.23900000000003,57.95630000000004
53.25399999999996,53.563325000000034
54.59899999999999,51.25875000000002
56.26900000000006,55.10114999999995
62.46500000000003,55.050137500000005
55.98199999999997,56.97549999999999
58.69700000000006,57.895875000000025
71.89699999999993,54.228125
59.46199999999993,58.720499999999994
53.23200000000003,59.971924999999985
52.88300000000004,55.77942499999993
53.26900000000001,55.70110000000003
56.64900000000006,53.68004999999997
54.61500000000001,59.682975
57.37200000000007,57.09354999999999
51.15799999999996,52.253725000000045
53.202,60.43367500000007
51.17900000000003,57.29752499999999
64.822,56.34727499999998
61.39099999999996,54.121675
61.70600000000002,54.780925000000046
61.35700000000003,58.29830000000006
61.39099999999996,59.849000000000025
66.86300000000006,56.06235000000004
64.83099999999996,49.09799999999996
59.29699999999997,60.291750000000036
61.43399999999997,58.244749999999996
62.06400000000002,58.05462500000006
60.37700000000001,56.500625000000035
64.84000000000003,54.94799999999992
67.57100000000003,55.07292500000001
62.12400000000002,55.50257499999999
52.15499999999997,56.999475000000004
53.53699999999998,59.595249999999986
53.52199999999993,55.10587499999999
53.58100000000002,54.353725
58.35600000000005,55.093599999999995
51.82099999999997,53.438099999999984
53.53699999999998,53.55224999999998
57.66600000000005,57.413750000000014
52.56299999999999,54.027475000000024
50.44600000000003,57.028875000000006
52.51900000000001,50.61700000000003
51.85699999999997,53.721799999999995
50.45999999999998,51.9344
54.59899999999999,54.679125
49.44000000000005,52.641412500000015
49.11800000000005,56.00425
49.44000000000005,51.80907500000001
50.80899999999997,55.73912499999999
52.16299999999995,56.65117500000001
52.48999999999995,52.58467499999999
50.774,51.518450000000016
52.17000000000002,56.07932499999998
52.88300000000004,51.917950000000005
55.26000000000005,54.17312499999999
51.82800000000003,52.942750000000046
58.34800000000007,55.37180000000001
56.63300000000004,52.756575
55.57100000000003,54.65447499999992
53.87099999999992,57.53622500000004
49.05000000000007,53.50825000000002
