true I(450),predicted I(450)
0.08571890599648349,0.09958886188981322
0.07485518368521409,0.11758912528196667
0.07254666419758668,0.08282305739733692
0.07272162121116978,0.08046831446194466
0.08322166929824121,0.08529033402798654
0.07126215364401167,0.078372830638521
0.07281228596651801,0.0798471570435747
0.08632344726603527,0.08024243464860448
0.1021146479523631,0.10164312844378402
0.08782655354946631,0.08502609902903964
0.09068708833398155,0.09538566305722981
0.08168005295732284,0.10142009626365342
0.0651247120436319,0.08126556128035148
0.1007447300440321,0.13637703295398543
0.1146768188575001,0.10828122928633406
0.1222888671458308,0.10846621745238264
0.09746301320316883,0.10168110847657094
0.09535435347007415,0.1025983304833407
0.09266475925796157,0.10530505561878065
0.1075847739557713,0.11792933914330099
0.1030833273863122,0.10607531472501479
0.1055819376066804,0.10583464516070265
0.1057741422372935,0.10400708080362135
0.1157965122876641,0.11392872159617887
0.1107126111326194,0.10933310762133124
0.1346204561643252,0.12375553121580474
0.1316348914046813,0.13871131459432956
0.142334504566529,0.14728580185626414
0.122530676945047,0.10328540997824527
0.1308723198435514,0.09121319773448917
0.1300230378228115,0.11273573915407928
0.1416396071296631,0.12819089261181854
0.1580790620958338,0.13943874107777485
0.1482510111379287,0.15276226500749726
0.1470253857452461,0.14581001346344685
0.1466298875719278,0.143592167641855
0.136008077639381,0.12944973591185288
0.1620987861714664,0.15965072298771402
0.1455081792867788,0.14670988303789811
0.1618389124942934,0.1607668833076787
0.1450676479312069,0.15017748881873977
0.1626680449802808,0.16025089064702094
0.1578688578761119,0.15417093086645806
0.152979221171454,0.1416368617778841
